Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
75	-1486.687	-1946.485	459.7979	0.0363553	0.253113	0.413004	0.337796	0.0106437	0.0276457	0.310618	0.403581	0.0166629	0.21299	0.221009	0.0104303	0.019167	0.0113131	0.0129491	0.00434938	0.00422904	0.0047059	0.00622457	0.0200721	0.0149113	0.00308124	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0467856	0.27228	0.424317	0.350745	0.0149931	0.0318748	0.315324	0.409806	0.036735	0.227901	0.224091	0.010311	0.00474852	0.0126946	0.0134224	0.000263272	0.0191291	0.00280327	0.00750308	0.0150021	0.00954008	0.0027074	0.00176648	0.00487059	0.01686	0.00420702	0.00671468	0.0130092	0.0110831	0.0162712	0.0366654	0.00613325	0.00990914	0.0165956	0.00183102	0.000185547	0.00921658	0.00233963	0.0185522	0.0175786	0.0163998	0.00655194	0.000667854	0.00459082	0.00219865	7.6516e-05	0.0107384	0.0151847	0.0053615	0.00138106	0.00720702	0.00937436	0.00330163	0.00578884	0.00276043	0.0274162	0.00247428	0.0046287	0.000237727	0.00605354	0.00286652	0.00610379	0.0119461	0.00356291	0.00192882	0.0128664	0.00174825	0.00449315	0.00380224	0.0343776	0.0191111	0.00613341	0.00212442	0.00759238	0.000728236	0.0135264	0.000337007	0.0387214	0.017534	0.0386293	0.00187309	0.00367478	0.0093756	0.0198995	0.00972758	0.00824371	0.00372458	0.00193224	0.00282643	0.00114944	0.00265205	0.00995766	0.000878404	0.00476422	0.00116812	0.00899777	0.00516475	0.00239864	0.0269627	0.000765362	0.00625451	0.00620103	0.00667889	0.00192502	0.00230044	0.000999018	0.00400199	0.0244553	0.00591612	0.00509544	0.00782277	0.0144558	0.00448829	0.000499698	0.00585467	0.00632699	0.00190641	0.00831906	0.00582956	0.0042308	0.0168175
76	-1487.195	-1947.82	460.6248	0.0335163	0.226787	0.361832	0.313891	0.0135177	0.021458	0.277936	0.341653	0.0187349	0.235883	0.195822	0.00992339	0.0201129	0.00992252	0.0109741	0.00451325	0.00498445	0.00455314	0.00599372	0.0200721	0.0141881	0.00277912	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0434396	0.2469	0.371754	0.324866	0.018031	0.0264424	0.28249	0.347647	0.038807	0.250071	0.198601	0.00885418	0.00445506	0.0128992	0.0125447	0.000278028	0.017307	0.00259206	0.00638584	0.0169365	0.00928402	0.00301773	0.00232291	0.00481508	0.0154925	0.00482594	0.00613761	0.012067	0.0102589	0.0162728	0.0434987	0.00658643	0.00945653	0.0162835	0.00169101	0.000194414	0.010103	0.0023745	0.0163683	0.0174723	0.0170169	0.00657382	0.000687368	0.00479631	0.00222992	6.90551e-05	0.0109413	0.0161524	0.00586962	0.00167097	0.00726802	0.0110689	0.00316911	0.00527631	0.00242869	0.0240099	0.00226584	0.00468627	0.00024068	0.00643302	0.00276651	0.00545036	0.0135027	0.00356669	0.0021676	0.0137471	0.00177227	0.00463282	0.00417143	0.0345066	0.0181718	0.00658598	0.0019244	0.00759238	0.000870364	0.0131223	0.000451345	0.0387214	0.0194931	0.0402927	0.00163591	0.00308181	0.00889274	0.0198995	0.00908438	0.00862274	0.00378723	0.0020694	0.00236177	0.00109278	0.00248686	0.011021	0.00099517	0.00492639	0.00119736	0.00899777	0.00484923	0.00253114	0.0271119	0.000697096	0.00654874	0.00667824	0.00663732	0.00159405	0.00223918	0.000884358	0.00408986	0.025956	0.00555971	0.00570668	0.007622	0.0131389	0.00414113	0.000529564	0.00521554	0.00578913	0.00197159	0.00824365	0.0057013	0.00385213	0.0153055
77	-1486.746	-1947.657	460.9113	0.0346878	0.227828	0.352603	0.303151	0.0125236	0.0240964	0.311614	0.381753	0.01463	0.235836	0.211763	0.0119656	0.0190719	0.0104862	0.0118784	0.00371427	0.0045064	0.00542232	0.0059743	0.0198404	0.0142346	0.00289851	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0466533	0.2469	0.363089	0.315029	0.0162379	0.0286028	0.317037	0.387727	0.0344703	0.250071	0.214661	0.00855534	0.00445506	0.0124346	0.0118408	0.000270308	0.0189579	0.00253459	0.00738796	0.017591	0.00931913	0.00260036	0.00220863	0.00515168	0.0188423	0.00518851	0.00580606	0.011263	0.0118013	0.0148068	0.0486393	0.00761628	0.00858267	0.0167767	0.00174274	0.000191471	0.0098586	0.00232374	0.0170892	0.0143708	0.017924	0.00620254	0.000811063	0.0051547	0.00205046	6.78195e-05	0.00975605	0.0144168	0.00676788	0.00170775	0.00863744	0.0117029	0.00322899	0.00593828	0.00240986	0.0265165	0.00228627	0.00432359	0.000227282	0.00632411	0.00252842	0.00551539	0.0117252	0.00380605	0.00201267	0.013629	0.00135604	0.00425871	0.00434776	0.0302954	0.0187551	0.00718405	0.00181417	0.00807198	0.000955088	0.0131223	0.000469718	0.0424713	0.016303	0.0383121	0.00145065	0.00291348	0.00878364	0.0181936	0.00955441	0.00839192	0.00346465	0.00196322	0.00235163	0.00106522	0.00261075	0.0115473	0.000908132	0.00519796	0.000979024	0.0102333	0.00482226	0.00239562	0.0231597	0.000697096	0.00684199	0.00668415	0.00675251	0.00166743	0.00202136	0.00104379	0.00393137	0.0219613	0.00552657	0.00570668	0.00793512	0.0144865	0.00355938	0.000455882	0.00476874	0.00659958	0.00165031	0.00710191	0.00512108	0.00385213	0.0151729
78	-1483.251	-1944.994	461.7428	0.0270075	0.216103	0.380772	0.314925	0.0160259	0.0221419	0.285784	0.333892	0.00739524	0.209797	0.191663	0.0129963	0.0146878	0.0114466	0.0116553	0.00354069	0.00455246	0.0054383	0.00547245	0.0230826	0.0149741	0.00261676	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0400037	0.230791	0.392219	0.32658	0.0195666	0.0266943	0.291222	0.339364	0.0304779	0.224771	0.19428	0.00954064	0.00511938	0.0147283	0.0109099	0.000267309	0.0192608	0.0028345	0.00723456	0.0202767	0.00931913	0.00235574	0.00242091	0.00578471	0.0171988	0.00528034	0.00720648	0.0115044	0.0124254	0.0143674	0.0484289	0.00757564	0.00729798	0.0170862	0.00174232	0.000207927	0.00900864	0.0021679	0.0162504	0.0148578	0.0176857	0.00607473	0.00084129	0.00588462	0.00207751	6.99863e-05	0.00888718	0.0133052	0.00648653	0.00175046	0.00865793	0.0129883	0.00329363	0.00545715	0.00229625	0.0263003	0.00190984	0.00369102	0.00022263	0.00663047	0.00270275	0.00604384	0.0102775	0.00358481	0.00202147	0.00969311	0.00118525	0.00490805	0.00521928	0.0326911	0.0195003	0.00800057	0.00202536	0.00828382	0.000990239	0.010764	0.000512019	0.043126	0.0156529	0.037455	0.00157397	0.00274844	0.00899075	0.0165916	0.00955441	0.00813001	0.00375989	0.00185153	0.00249786	0.00101597	0.00254131	0.0139934	0.000978331	0.00447092	0.000929892	0.0102787	0.00441551	0.00256747	0.0228316	0.000679034	0.00659986	0.00605395	0.00760157	0.00173922	0.00203413	0.00104546	0.00290969	0.0219613	0.00515484	0.00592143	0.00902247	0.0126356	0.00363211	0.000414527	0.00491198	0.00666313	0.0018352	0.00661352	0.00540997	0.00441894	0.0151348
79	-1481.099	-1942.574	461.4756	0.0220008	0.216441	0.378439	0.360365	0.0161987	0.0268957	0.275219	0.333884	0.00307607	0.180592	0.190251	0.0153557	0.0143497	0.0121475	0.0127356	0.00314154	0.0046182	0.00509743	0.00547999	0.0244443	0.0175987	0.00238885	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0373565	0.230791	0.390586	0.3731	0.0193403	0.0315139	0.280316	0.339364	0.0275204	0.19819	0.192639	0.00851848	0.00515545	0.0161126	0.0120386	0.000281805	0.0226471	0.00294259	0.00728024	0.0216603	0.009724	0.00234668	0.0025692	0.00483586	0.0159826	0.00497043	0.00675109	0.0118528	0.0124161	0.0141672	0.0619535	0.00694014	0.00651155	0.0163489	0.00174232	0.000184516	0.0089475	0.00200797	0.0135623	0.0137834	0.0141523	0.00609311	0.000780351	0.00654283	0.00207751	8.50744e-05	0.00857134	0.0128572	0.0068505	0.00167612	0.00886102	0.0106379	0.00285859	0.00545715	0.00233545	0.0217467	0.00186539	0.00369102	0.0001716	0.00783798	0.00241069	0.00566885	0.0102775	0.00419287	0.00220339	0.00763776	0.00131652	0.00461683	0.00512841	0.0304577	0.0181035	0.00875922	0.00188919	0.00840803	0.00120369	0.00890426	0.000473729	0.0512095	0.0137753	0.0365493	0.00151708	0.00271889	0.00952662	0.013109	0.00777107	0.00871991	0.00402498	0.0017103	0.00235407	0.00100892	0.00278997	0.0151805	0.0010875	0.00451218	0.000967088	0.00871383	0.00422538	0.00280506	0.0248358	0.000717746	0.00591985	0.00639246	0.0072077	0.00184285	0.00205635	0.000967947	0.0028428	0.023295	0.0059587	0.00534189	0.00974792	0.0133291	0.00366565	0.000390179	0.00450855	0.00574434	0.00180295	0.00709889	0.00551138	0.00438302	0.015616
80	-1481.592	-1943.262	461.6705	0.0246019	0.222572	0.327543	0.369934	0.019665	0.0246594	0.286247	0.310327	0.00930031	0.161899	0.17253	0.0151666	0.0139855	0.0108482	0.0118707	0.0031095	0.00502741	0.00470787	0.00669526	0.023214	0.0202528	0.00244205	0.0526411	0.181783	0.0170654	0.0856042	0.177924	0.061617	0.0226189	0.128445	0.00403823	0.116036	0.152227	0.0397685	0.236557	0.338392	0.381804	0.0227745	0.0296869	0.290955	0.317022	0.0325143	0.182152	0.174972	0.00733515	0.00575158	0.0161327	0.0120386	0.000281805	0.0185064	0.00309131	0.0085344	0.0200835	0.0100518	0.00245703	0.00254466	0.00514653	0.0149327	0.00559257	0.00601434	0.0118528	0.0131133	0.0132929	0.066122	0.00663663	0.00627735	0.0179023	0.00169736	0.000179684	0.00977093	0.00204785	0.0138579	0.0143715	0.0151928	0.00575823	0.000860948	0.00570635	0.00209922	9.75197e-05	0.00689254	0.0132682	0.0073331	0.00170168	0.00797299	0.00944694	0.00268755	0.00473829	0.00233545	0.0178438	0.00218359	0.00394507	0.00018435	0.00973265	0.00266218	0.0053103	0.0101264	0.00406428	0.00237253	0.00657117	0.00123981	0.00496035	0.00608947	0.0351688	0.0176117	0.00772655	0.00219063	0.00786375	0.00104846	0.010276	0.000478445	0.0439636	0.0126117	0.0436514	0.0016417	0.00248017	0.00817928	0.0120843	0.00829509	0.00932951	0.00405117	0.00165513	0.00225963	0.00109395	0.00327843	0.0148588	0.0010726	0.00430675	0.000958794	0.00803415	0.00381982	0.00287757	0.0279767	0.000602986	0.00611183	0.00639246	0.00628593	0.00190646	0.00205635	0.000860887	0.00233338	0.0237169	0.00556417	0.00552653	0.00877135	0.0134051	0.00384932	0.000432243	0.0042456	0.00575672	0.00170387	0.00832706	0.00541705	0.00464281	0.0144614
81	-1477.906	-1940.587	462.6811	0.0255303	0.223372	0.368866	0.352758	0.0160282	0.0255761	0.298649	0.260425	0.00750662	0.199335	0.160514	0.0143029	0.0131848	0.00991365	0.0103237	0.00297042	0.00553639	0.00546469	0.00847657	0.0250077	0.0184048	0.00213424	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0398333	0.236557	0.378779	0.363082	0.0189986	0.0311125	0.304114	0.268902	0.0325143	0.21774	0.162648	0.00714195	0.00539289	0.0152033	0.013904	0.000273141	0.0184998	0.00322074	0.00843746	0.0180078	0.0105954	0.00274691	0.00278055	0.0054585	0.0156357	0.00566895	0.00646301	0.0112149	0.0122726	0.0162675	0.0689648	0.00726374	0.00581292	0.0175254	0.00152326	0.000189454	0.0089434	0.00236022	0.0130245	0.0126764	0.0159409	0.00633246	0.000933211	0.00611687	0.00172112	9.89235e-05	0.0066191	0.0146807	0.00802173	0.00165221	0.00723026	0.00891617	0.00241879	0.0050057	0.00190806	0.0178005	0.0021911	0.00366235	0.00018638	0.0102603	0.00244705	0.00449055	0.00942745	0.00418294	0.00261881	0.00529175	0.00149613	0.00495027	0.00568755	0.0343187	0.0164972	0.00770419	0.00245574	0.00740074	0.00118072	0.00939848	0.00055822	0.0463717	0.0124779	0.0436514	0.00175908	0.0024905	0.0088542	0.0110614	0.00892093	0.00924029	0.00410519	0.00181145	0.00220715	0.00118989	0.00313717	0.0161231	0.00109194	0.00394493	0.000917451	0.00686592	0.00371647	0.0027817	0.0254745	0.00055815	0.00594265	0.0056192	0.00651873	0.00212973	0.00206307	0.00072415	0.00222115	0.0221155	0.00566519	0.00552653	0.0094317	0.0123529	0.00381433	0.000523227	0.00469008	0.00614979	0.00192717	0.00824754	0.00385815	0.00493708	0.0133288
82	-1479.509	-1940.675	461.1658	0.0291711	0.234215	0.394206	0.405119	0.0161252	0.0284963	0.257733	0.286378	0.00596523	0.197801	0.152352	0.0135878	0.013024	0.0108363	0.0112152	0.00255174	0.00553419	0.00519616	0.00894878	0.0244592	0.0184048	0.00235849	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0427589	0.247239	0.405043	0.416334	0.018677	0.0340305	0.262929	0.295326	0.0304245	0.216205	0.15471	0.00714195	0.0055173	0.0174457	0.0119925	0.000256225	0.0170164	0.00328844	0.00839153	0.0186801	0.0105954	0.00274691	0.00291858	0.00652737	0.0143256	0.00670445	0.00587199	0.0107353	0.0137377	0.0170908	0.067088	0.00767559	0.00624717	0.0160808	0.00142522	0.000187821	0.0108332	0.00228382	0.012331	0.0135633	0.0157684	0.007334	0.000968303	0.00614999	0.00168946	9.51072e-05	0.00719936	0.0139097	0.00688839	0.0015905	0.00579483	0.00852018	0.00284931	0.00455861	0.00197706	0.0189118	0.00238394	0.00358311	0.000170548	0.00977652	0.00224137	0.00435836	0.0107677	0.00393535	0.00254621	0.00548212	0.00148186	0.00403667	0.00580105	0.0382599	0.0143117	0.008394	0.00242036	0.00679122	0.00116167	0.00995784	0.000602654	0.0503326	0.0113908	0.0423602	0.00146805	0.00258424	0.00948162	0.00946163	0.00892093	0.00994965	0.00406576	0.00192369	0.00227935	0.00113556	0.0039322	0.0175549	0.00125416	0.00394493	0.000918202	0.00654383	0.00368961	0.00280839	0.0237311	0.00051517	0.00679864	0.00619696	0.00692103	0.00212973	0.00175286	0.0006506	0.00236016	0.0234356	0.00648592	0.00521419	0.0106732	0.0135684	0.00337349	0.000498616	0.00443388	0.00616883	0.00166672	0.0084501	0.00456258	0.00493708	0.0133288
83	-1481.766	-1940.086	458.3199	0.0251858	0.237071	0.351566	0.37842	0.0163741	0.0338817	0.270739	0.310382	0.00445827	0.224139	0.162282	0.0136337	0.0109508	0.010343	0.0126416	0.00295795	0.00622697	0.00435219	0.0080262	0.0242457	0.020979	0.00250392	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0388195	0.248022	0.361909	0.391062	0.019332	0.0401087	0.275091	0.318408	0.028704	0.245118	0.164786	0.00812232	0.00595672	0.0174457	0.011494	0.000259365	0.0170164	0.00317573	0.00831785	0.0230506	0.00870333	0.00242189	0.00261239	0.00662927	0.0132584	0.00580969	0.00729257	0.00948388	0.0154239	0.0181026	0.067088	0.00836373	0.00606271	0.0147901	0.00144958	0.000152988	0.0118039	0.00245777	0.0124238	0.0166213	0.016569	0.00774472	0.000995698	0.00614999	0.00183384	0.000102226	0.00664474	0.0149366	0.00738541	0.00190004	0.00512164	0.00774039	0.00304481	0.00388809	0.00262097	0.0144824	0.00231678	0.0032262	0.000177987	0.00961957	0.0022404	0.00435836	0.0115112	0.00404581	0.00255827	0.0060531	0.00155138	0.00351207	0.00503395	0.0443686	0.018138	0.00888836	0.00302649	0.00625333	0.00140835	0.0118114	0.000625004	0.0530694	0.0116229	0.0423602	0.00134196	0.00245518	0.00901065	0.0107789	0.00941491	0.0102869	0.00386625	0.00192369	0.00209931	0.00128266	0.00410808	0.017534	0.00108467	0.00359033	0.000845706	0.00722983	0.00403784	0.00284705	0.026601	0.000490583	0.00598285	0.00542267	0.00728037	0.00171005	0.00185713	0.000688056	0.00238602	0.0233021	0.00645277	0.0051224	0.00973904	0.0119719	0.0032251	0.000621289	0.00445977	0.00619698	0.00179909	0.00809862	0.00431303	0.00485692	0.0135781
84	-1481.305	-1938.112	456.8068	0.0244584	0.225435	0.389328	0.306495	0.017113	0.032148	0.258962	0.334732	0.00804903	0.209062	0.166912	0.0135271	0.0118432	0.00778596	0.0136941	0.00259723	0.00661086	0.00378336	0.00941701	0.0188328	0.0154387	0.00253931	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0379855	0.237278	0.397114	0.320189	0.0197103	0.0387588	0.262745	0.344149	0.0268818	0.2245	0.169451	0.00896475	0.00578774	0.0174457	0.0151848	0.000243934	0.0193401	0.0032882	0.00799712	0.0301725	0.00791748	0.00256433	0.00266928	0.00662193	0.0128011	0.00599403	0.00643022	0.00948388	0.0167635	0.0193563	0.0631171	0.0067219	0.00606271	0.0160288	0.00128581	0.000172958	0.0126276	0.00245777	0.0133066	0.0159096	0.0177978	0.00777154	0.000939325	0.00512859	0.00215109	0.000103157	0.00662193	0.0139452	0.00665213	0.00169104	0.00574316	0.00732739	0.00283022	0.00430796	0.00261778	0.0144824	0.00257739	0.00320693	0.000202397	0.00983019	0.00256377	0.0037135	0.0119709	0.00502873	0.00281198	0.00614114	0.00184434	0.00366694	0.00527319	0.0438836	0.0178307	0.00795667	0.00302649	0.00623526	0.00130175	0.00932116	0.000634259	0.0496886	0.0102963	0.0478433	0.00140977	0.00247606	0.00908712	0.0108198	0.010146	0.00883183	0.00450412	0.00188157	0.00222001	0.00134942	0.00329946	0.0156889	0.000994545	0.00312366	0.000908668	0.00659132	0.00388607	0.00282398	0.0263073	0.000484074	0.00578544	0.00565616	0.0071398	0.00146603	0.00178389	0.000688056	0.00255011	0.0338043	0.00737073	0.00557835	0.0115229	0.0124753	0.00311652	0.000626388	0.00395251	0.00597463	0.00171757	0.00779144	0.00405218	0.00597127	0.0139173
85	-1482.859	-1937.682	454.8224	0.0353107	0.226177	0.37311	0.250218	0.0287292	0.0353817	0.277405	0.406085	0.0116859	0.193293	0.176239	0.0112651	0.0117673	0.00651108	0.0129067	0.00241951	0.00659053	0.00378336	0.00850551	0.0174301	0.0159628	0.00264652	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0465758	0.237945	0.379621	0.263125	0.0311487	0.0419722	0.281188	0.41459	0.029116	0.209256	0.178885	0.00933734	0.00630595	0.0204459	0.0154309	0.000253375	0.0187566	0.00319263	0.00813005	0.0240179	0.00767189	0.00256433	0.00313936	0.00581978	0.0114933	0.00542056	0.00616623	0.0109661	0.0155162	0.0224399	0.063641	0.0065993	0.00604302	0.0147843	0.00108109	0.000171383	0.0135889	0.00215955	0.0133066	0.016017	0.0177978	0.00751969	0.00102423	0.00488941	0.00222529	0.000111363	0.00531698	0.0126187	0.00681101	0.00180411	0.00543975	0.00736801	0.00295407	0.00422925	0.00318122	0.0163161	0.00265202	0.00264612	0.000158637	0.00895081	0.00248159	0.00342281	0.0115073	0.00534521	0.00291811	0.00635111	0.0017767	0.00387803	0.00563268	0.0548673	0.0167902	0.00927489	0.00276141	0.00590527	0.00123677	0.00848997	0.000698326	0.0492429	0.00980261	0.0518445	0.00147919	0.00281644	0.0102748	0.00936798	0.0116353	0.0101782	0.00642047	0.00181556	0.00237184	0.00158528	0.00279425	0.0169439	0.000920321	0.00258352	0.00105963	0.00669572	0.00362749	0.00283426	0.0263719	0.000476797	0.00673236	0.00565616	0.0071398	0.00147965	0.00178389	0.000827056	0.00256516	0.0294365	0.00777108	0.0050724	0.0114551	0.0118145	0.00344125	0.000626388	0.00476187	0.00563907	0.00152597	0.00830306	0.00381531	0.00618594	0.0156684
86	-1481.716	-1936.301	454.5858	0.028407	0.227734	0.354773	0.24665	0.0259397	0.0399477	0.285763	0.429905	0.00830069	0.179004	0.187891	0.0122577	0.0098995	0.00641793	0.0138223	0.00235127	0.00721698	0.00411633	0.00931436	0.0186951	0.0137076	0.00268758	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0406646	0.237633	0.361191	0.260472	0.028291	0.0471647	0.289879	0.439219	0.0269958	0.192712	0.190579	0.0101198	0.00551269	0.0185411	0.0138686	0.000246497	0.0192898	0.00337148	0.00921484	0.0230844	0.00885872	0.00234345	0.00313936	0.0062355	0.0100977	0.00576863	0.00721697	0.00877321	0.0165085	0.0232058	0.0677153	0.0065993	0.00630428	0.0157502	0.00123836	0.000171744	0.0165306	0.00201582	0.0111538	0.0195665	0.0157301	0.00700363	0.00104375	0.0056694	0.00240213	0.000108792	0.0058418	0.0121407	0.00681101	0.00208708	0.00576266	0.00684498	0.00371866	0.00392584	0.00318525	0.0171978	0.00249864	0.00254354	0.0001695	0.0088237	0.00228576	0.00349379	0.0113093	0.00563959	0.00291556	0.00612137	0.00180858	0.00382295	0.00556033	0.0505958	0.0152606	0.00829542	0.00286907	0.00513302	0.00144122	0.00848997	0.000596857	0.0528397	0.0095421	0.0543747	0.00133132	0.00257389	0.00969935	0.00689504	0.0117291	0.0107665	0.00688735	0.00172048	0.00244525	0.0020058	0.00287055	0.0174499	0.00103939	0.00241562	0.000930024	0.0060747	0.00338706	0.00315249	0.0268325	0.000526155	0.0060585	0.00583013	0.00619053	0.00147965	0.00195801	0.000854722	0.002586	0.0317536	0.00734924	0.00515616	0.0114551	0.00990088	0.003179	0.000651431	0.00463095	0.00472838	0.00147951	0.00789734	0.00409663	0.00558923	0.0168652
87	-1480.925	-1935.365	454.4398	0.0337757	0.192273	0.385767	0.224892	0.02519	0.0439416	0.331635	0.409761	0.00915879	0.185414	0.159255	0.0115447	0.0113121	0.00641793	0.0151819	0.00229969	0.00690393	0.00453875	0.00889881	0.0171774	0.0138578	0.0030035	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0453204	0.203585	0.392185	0.240074	0.0274897	0.0508455	0.336174	0.41866	0.0263362	0.199272	0.162259	0.00918851	0.00537048	0.0195867	0.0138939	0.000234128	0.017795	0.0031132	0.00757395	0.0260469	0.00991963	0.00234345	0.00364993	0.00593368	0.0115752	0.00616484	0.00760769	0.00894025	0.0141741	0.0261706	0.0618403	0.00661051	0.00636916	0.0177708	0.00131795	0.000205492	0.0169869	0.00191076	0.0123882	0.0206646	0.0173113	0.00582961	0.00101838	0.00542381	0.00271422	8.40014e-05	0.00613039	0.013386	0.00681101	0.00187411	0.00599483	0.00700913	0.0037283	0.00362058	0.00311015	0.0173908	0.00229555	0.002622	0.000191198	0.00818649	0.00212944	0.00371748	0.0119446	0.00498933	0.00280309	0.00608592	0.00211386	0.00420546	0.00472587	0.0478915	0.0147244	0.00827393	0.00288817	0.00479781	0.00151829	0.0097701	0.000610757	0.0562993	0.0104643	0.0489751	0.00145612	0.00291836	0.00985038	0.00596797	0.0132102	0.0113897	0.00633783	0.00152876	0.0028855	0.00175075	0.00263292	0.0193357	0.000945668	0.00245744	0.000930024	0.00624306	0.00318018	0.00283512	0.0243012	0.000497607	0.00563388	0.00577422	0.006792	0.00138772	0.00204757	0.000810194	0.00284232	0.0321041	0.00668203	0.00486281	0.0117176	0.00969856	0.00338127	0.000724587	0.00480884	0.00414252	0.00131974	0.00864441	0.00339844	0.00550564	0.0168808
