Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
108	0	-1488.709	-1950.055	461.3454	0.035669	0.389717	0.389583	0.251888	0.027308	0.0439782	0.263941	0.274548	0.0137098	0.239381	0.200912	0.0100407	0.0106692	0.0126903	0.00826015	0.00422503	0.00666904	0.00295185	0.00673286	0.017581	0.0151926	0.00806035	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0457097	0.400386	0.402273	0.260148	0.031533	0.0506472	0.266893	0.281281	0.0312907	0.254574	0.208972	0.00981215	0.00498527	0.020508	0.0130129	0.000220032	0.0061484	0.00442625	0.00581773	0.0311919	0.00540812	0.00378599	0.00251202	0.00375538	0.0196813	0.00280658	0.00824169	0.0112497	0.014656	0.0164389	0.0270958	0.0125757	0.00790461	0.0141748	0.00153287	0.000308195	0.0131867	0.00148553	0.012223	0.00842912	0.00789008	0.00827644	0.000433343	0.00560398	0.00325753	9.18628e-05	0.00946845	0.00772107	0.00720043	0.00140243	0.00651949	0.00491934	0.00608944	0.00838032	0.00378595	0.0184764	0.00357476	0.00243646	0.000400148	0.00337449	0.00203877	0.0109266	0.00723814	0.00460535	0.00197896	0.012697	0.0020984	0.00246569	0.00681866	0.0185661	0.0282722	0.00769931	0.00096725	0.00310689	0.00208853	0.00933243	0.000198976	0.0387634	0.00850146	0.0309046	0.00254577	0.00244151	0.00769675	0.0108952	0.00910562	0.0138324	0.00458944	0.00280129	0.00405176	0.00212019	0.00230633	0.00959687	0.00203814	0.00546389	0.00133238	0.0158201	0.00527893	0.00212463	0.042605	0.000672648	0.00457331	0.0042727	0.0145848	0.00145166	0.00288152	0.00108084	0.00616319	0.0263589	0.00586032	0.00289672	0.00629667	0.0176444	0.00463338	0.00042292	0.0110824	0.0128339	0.00105331	0.00694398	0.00302525	0.00711404	0.0231791
109	1	-1481.572	-1948.003	466.4314	0.0925173	0.123269	0.230029	0.490938	0.0482048	0.0181412	0.181811	0.553491	0.0494105	0.20532	0.317525	0.00653113	0.00984615	0.00937359	0.00601145	0.00333301	0.00353785	0.00664581	0.00784946	0.00170996	0.00508192	0.00579652	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0990484	0.133115	0.239403	0.496949	0.0515378	0.021679	0.188457	0.561341	0.0511205	0.210402	0.323322	0.0149919	0.0056422	0.00014404	0.00513859	0.0017442	0.00604048	0.014837	0.0108057	0.00262411	0.00102872	0.00095486	0.00159184	0.0133147	0.00288921	0.00866395	0.0109032	0.00505541	0.0151619	0.018353	0.00720507	0.0149606	0.00813623	0.00764061	0.0236562	0.00280184	0.00327985	0.00734578	0.00475503	0.0185765	0.00274041	0.00508434	0.0016848	0.00565957	0.00404738	0.00959608	0.00560791	0.0284788	0.00123217	0.025921	0.000305354	0.00861507	8.87741e-05	0.000406341	0.000398695	0.000618633	0.00343965	0.00339875	0.000821133	0.0277047	0.0073023	0.0111125	0.027176	0.00261439	0.00789897	0.00388971	0.0040327	0.00416089	0.00733498	0.0057462	0.00255821	0.00488432	0.0146356	0.00398597	0.00445967	0.0023885	0.00610621	0.0245674	0.0197943	0.00559618	0.0230563	0.00844927	0.000178181	0.00939157	0.0206408	0.0114938	0.00524238	0.0555212	0.000735911	0.0290973	0.000583969	0.00716753	0.00818162	0.0099723	0.00132708	0.00696136	0.00999878	0.00311033	0.0163024	0.00494166	0.00611012	0.00403844	0.00722492	0.00170577	0.00510593	0.00999499	0.00563356	0.0276586	0.00411294	0.0085747	0.00197797	0.0161988	0.00172704	0.00134241	0.00230674	0.00106854	0.00116055	0.00598362	0.000509441	0.00828243	0.000318111
110	0	-1486.736	-1950.386	463.6506	0.0369802	0.379875	0.364175	0.263503	0.0202608	0.0334518	0.26863	0.265116	0.00976434	0.242473	0.199126	0.00916074	0.0116627	0.0129957	0.00870827	0.00397658	0.00764875	0.00265162	0.00681972	0.0190713	0.0151926	0.00741015	0.127056	0.154362	0.033444	0.167763	0.144189	0.04084	0.0443276	0.0475592	0.00791396	0.16548	0.0670652	0.0461409	0.391538	0.37717	0.272211	0.0242373	0.0411005	0.271281	0.271935	0.0288356	0.257666	0.206536	0.0104861	0.00452875	0.0192263	0.0129621	0.000232259	0.00760169	0.00363226	0.00524964	0.0311919	0.00497367	0.00393813	0.00226889	0.00448122	0.019444	0.00279333	0.00819532	0.00961809	0.0145086	0.0143176	0.0285789	0.0117365	0.0078023	0.0155577	0.00143019	0.000299689	0.0110178	0.00130117	0.0111887	0.0072388	0.00945771	0.0094587	0.000420485	0.00536887	0.0027275	9.62277e-05	0.0101569	0.00809155	0.00734161	0.0014171	0.00529918	0.00604262	0.00652677	0.0073418	0.00432809	0.0202455	0.00331828	0.00253809	0.000442286	0.0031948	0.00185839	0.00966659	0.0065726	0.00355667	0.00210272	0.0106536	0.0015264	0.0032209	0.00605857	0.0183986	0.0302878	0.00746633	0.00086942	0.00304099	0.00209883	0.010043	0.000184842	0.0386434	0.00835712	0.0272042	0.00255138	0.00238229	0.00769675	0.012374	0.00842402	0.0102768	0.00443517	0.00284463	0.0037266	0.00216783	0.00308367	0.0112741	0.00221448	0.00580888	0.00122957	0.015875	0.00527893	0.00232734	0.0433806	0.000763995	0.00472873	0.00523423	0.0140084	0.00142038	0.00317061	0.00107757	0.0052962	0.023896	0.00612993	0.00280543	0.00681908	0.0177418	0.00463338	0.000429488	0.0114681	0.0119133	0.00109696	0.00788116	0.00319513	0.00773066	0.0205021
111	1	-1483.147	-1946.995	463.8481	0.0902902	0.130112	0.212377	0.491017	0.053126	0.0167496	0.201363	0.54886	0.0534068	0.183738	0.315115	0.00704788	0.00996572	0.0103055	0.00593223	0.00296526	0.00328561	0.00622671	0.00763104	0.001908	0.00650393	0.0082074	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0973381	0.140078	0.222683	0.496949	0.0560912	0.0200352	0.20759	0.556491	0.0553148	0.190242	0.323322	0.0172648	0.00561313	0.000140186	0.00497971	0.00180475	0.00605813	0.0138931	0.0125608	0.00285141	0.00110807	0.000921698	0.0016111	0.0121549	0.0027934	0.0079389	0.0113634	0.00530826	0.0116994	0.0172005	0.00780487	0.0147538	0.00803597	0.00740025	0.0234022	0.00243079	0.00329852	0.00742163	0.00475503	0.0185765	0.00233502	0.00554075	0.00166893	0.00521534	0.00407894	0.00958224	0.00560791	0.0250424	0.0015057	0.0295973	0.000296104	0.00861507	9.30857e-05	0.000388569	0.000441142	0.000522124	0.00343965	0.00345489	0.000940812	0.0277047	0.00807009	0.0100596	0.0300034	0.00261439	0.00660464	0.00413968	0.00370857	0.00416089	0.00839533	0.00593364	0.00258631	0.00472576	0.0168802	0.00379443	0.00514148	0.00223206	0.00641525	0.0261298	0.0216079	0.00563935	0.0175119	0.00951954	0.000197161	0.00793556	0.0226287	0.0116977	0.005195	0.0689302	0.000716964	0.0290973	0.000697348	0.00713095	0.00890643	0.00793086	0.00132708	0.0064541	0.00959692	0.00248817	0.0146296	0.00486759	0.00535763	0.00387211	0.00722492	0.00144922	0.00515635	0.0104936	0.00484726	0.0289057	0.00494936	0.00960608	0.00222986	0.017594	0.00187897	0.0013086	0.00230731	0.000876089	0.000959546	0.00516662	0.000479436	0.00982551	0.000347512
112	0	-1484.36	-1949.242	464.8819	0.0377772	0.346998	0.379613	0.263661	0.0201396	0.0381012	0.279388	0.268159	0.00951982	0.227301	0.22662	0.00806424	0.0108852	0.0113063	0.00797659	0.00411876	0.00663909	0.00244425	0.00710033	0.0216119	0.0134619	0.00614897	0.117654	0.142939	0.0309691	0.155349	0.133519	0.111818	0.0410473	0.0440398	0.00732832	0.153234	0.0621023	0.0458414	0.357883	0.390919	0.271637	0.0242583	0.0447403	0.281832	0.275259	0.0311317	0.240763	0.232769	0.00962142	0.00443937	0.0193715	0.014475	0.000203005	0.00688248	0.0037718	0.00535344	0.0298026	0.00559227	0.00393813	0.00207019	0.00420426	0.0239623	0.00305089	0.00904877	0.00888177	0.0123295	0.0152499	0.0295033	0.0105968	0.00722112	0.0161513	0.00146477	0.000315301	0.0113184	0.0011787	0.0126353	0.00660162	0.0102819	0.0100841	0.000381291	0.00472876	0.00229269	9.408e-05	0.0101569	0.00848324	0.00627871	0.00140718	0.00501247	0.00706268	0.00622634	0.00586065	0.00427964	0.0176854	0.00344254	0.00263754	0.000473517	0.00375499	0.00177858	0.00943072	0.0068866	0.00398948	0.00210694	0.0103451	0.00133242	0.00316038	0.00485067	0.0187718	0.0259447	0.00682621	0.00107948	0.0026974	0.00232018	0.00826418	0.00020628	0.0353856	0.00881496	0.023869	0.00261363	0.00251311	0.0102897	0.0127441	0.0105001	0.00980719	0.00463247	0.00276733	0.00316632	0.00170288	0.00309618	0.0104024	0.00237899	0.00584846	0.00119766	0.0169126	0.00444561	0.00232734	0.0479601	0.00070169	0.00503576	0.00446366	0.0157208	0.00128425	0.00314061	0.00110583	0.00485361	0.0242718	0.00655057	0.00263359	0.00704266	0.0178435	0.00458368	0.000456647	0.0114681	0.011662	0.00141842	0.00804503	0.00420533	0.0062709	0.0196669
113	1	-1485.124	-1951.035	465.9106	0.0862411	0.10951	0.202644	0.489608	0.0477206	0.0179241	0.187855	0.462598	0.0654464	0.159451	0.347263	0.00723689	0.0105493	0.00950096	0.00523259	0.00264958	0.00328561	0.00682702	0.00715885	0.00201484	0.00605741	0.00848093	0.142601	0.0551286	0.245214	0.191362	0.021541	0.0884062	0.0483427	0.0855129	0.0717368	0.0277627	0.0223918	0.0934779	0.120059	0.212145	0.49484	0.0503702	0.0212098	0.194682	0.469757	0.0674612	0.165509	0.355744	0.0202565	0.00507231	0.000156261	0.00498332	0.00177855	0.00659259	0.0150379	0.0139516	0.0024042	0.00110807	0.000943642	0.00167417	0.0121549	0.00291062	0.00826497	0.0109051	0.00559254	0.0118116	0.0158598	0.00751456	0.0158985	0.00885924	0.00726585	0.0235385	0.0023833	0.00310045	0.00585957	0.00485172	0.0188891	0.00206496	0.00520852	0.00173347	0.00417718	0.0030321	0.00842263	0.00508868	0.0183171	0.00138134	0.0311952	0.000264769	0.00902995	9.38999e-05	0.000414842	0.000401523	0.000589155	0.00375983	0.00334642	0.00104804	0.0221905	0.00782625	0.00873506	0.0365523	0.00256903	0.006214	0.00445302	0.00395561	0.00442918	0.00839339	0.0053026	0.0023941	0.00378835	0.0200583	0.00396452	0.00554552	0.00241825	0.00752776	0.0278477	0.0201548	0.00545865	0.015306	0.00949465	0.000177347	0.00841722	0.0181377	0.0125083	0.0066138	0.0685912	0.000730486	0.0238781	0.000660777	0.00713095	0.0102609	0.007151	0.00153372	0.00582856	0.00902767	0.00218404	0.0147267	0.00514652	0.00516975	0.00478945	0.00831284	0.00125617	0.00524732	0.00990142	0.00493182	0.0278272	0.00532865	0.00941865	0.00253788	0.0150405	0.00173944	0.00130022	0.00251288	0.000770362	0.00088563	0.00538018	0.000397256	0.0116528	0.000333301
114	0	-1482.981	-1947.698	464.7176	0.0383933	0.32446	0.339337	0.296519	0.0156699	0.0387037	0.274421	0.282517	0.00516139	0.209647	0.226671	0.007721	0.0119892	0.0113063	0.0080205	0.0047709	0.00603658	0.00312218	0.00654542	0.021547	0.0127153	0.00609813	0.117654	0.142939	0.0309691	0.155349	0.133519	0.111818	0.0410473	0.0440398	0.00732832	0.153234	0.0621023	0.0461143	0.336449	0.350643	0.30454	0.0204408	0.0447403	0.277543	0.289063	0.0267084	0.222362	0.232769	0.0098457	0.00506427	0.0211558	0.0159485	0.000225424	0.00861272	0.00363186	0.00562717	0.0320842	0.00553043	0.00358054	0.0019098	0.00428285	0.0239623	0.00305089	0.00888229	0.0103988	0.0112269	0.0158594	0.0296049	0.00984049	0.00742795	0.0157344	0.00156049	0.000315301	0.0132828	0.00114318	0.0127209	0.00641391	0.0102022	0.0101141	0.000411473	0.00475048	0.00270591	0.000103349	0.0104732	0.00845	0.00629305	0.00152513	0.00446268	0.00700849	0.005768	0.00635636	0.00421043	0.0172176	0.0035998	0.00230066	0.00045261	0.00353445	0.00197421	0.00914293	0.00672203	0.00398948	0.00215311	0.0100525	0.00139269	0.00318087	0.00482913	0.0202892	0.0244269	0.0071366	0.000954236	0.0031207	0.00223014	0.00768252	0.000215533	0.0353856	0.0093176	0.0227184	0.00217769	0.00231545	0.0105442	0.0146212	0.0105001	0.00902087	0.00378612	0.003227	0.00365344	0.00211405	0.00357474	0.00920813	0.00191357	0.00620936	0.00112251	0.0178172	0.00498915	0.00222376	0.0435075	0.000698846	0.00541056	0.00454424	0.0128151	0.00121438	0.00290203	0.00109288	0.00504856	0.0221371	0.00780634	0.00239631	0.00615853	0.0188008	0.00544961	0.000483236	0.0126572	0.0119929	0.00144146	0.00695472	0.00398661	0.0058754	0.0203113
115	1	-1482.998	-1951.394	468.3954	0.0886372	0.100198	0.200397	0.536929	0.0480227	0.0174914	0.221445	0.417667	0.0635807	0.175461	0.347514	0.00689032	0.00909898	0.0103889	0.00452338	0.00336482	0.00348109	0.00779858	0.00709572	0.00177723	0.00648016	0.00881858	0.146149	0.0565003	0.226434	0.196123	0.022077	0.090606	0.0495456	0.0876406	0.0735218	0.0284535	0.022949	0.0955275	0.109297	0.210786	0.541453	0.0513875	0.0209725	0.229244	0.424763	0.065358	0.181942	0.356333	0.0188894	0.00723463	0.000150761	0.00476943	0.00177635	0.00658196	0.0131824	0.0134807	0.0017159	0.00100492	0.000803434	0.00177014	0.0117773	0.0026955	0.0103113	0.011829	0.00509236	0.0116883	0.0139998	0.00814733	0.0145812	0.0078448	0.00726585	0.0235385	0.00257116	0.00335419	0.00585957	0.00458316	0.021421	0.00188406	0.0057711	0.00212599	0.0041195	0.00301148	0.00842263	0.00508868	0.0192668	0.00126999	0.0298037	0.000266795	0.00755401	9.30528e-05	0.000424433	0.000359686	0.000589234	0.00371198	0.0030602	0.00109352	0.0194118	0.00724363	0.00873506	0.0314603	0.00335025	0.00734003	0.00439543	0.00385869	0.00440268	0.00927666	0.00522917	0.00247782	0.00398805	0.0194998	0.00328579	0.00611765	0.00268712	0.0102434	0.0202016	0.0219315	0.00545865	0.0157262	0.0090982	0.000196851	0.00891742	0.0173492	0.0120455	0.00721625	0.0609364	0.000854364	0.0233959	0.000459934	0.007568	0.0110695	0.00702392	0.00176059	0.0051547	0.00802871	0.00256158	0.0147267	0.00546572	0.00474178	0.00524806	0.00790005	0.00131258	0.00487468	0.00990142	0.00468984	0.0295177	0.00584416	0.00934788	0.00268965	0.0135636	0.00156098	0.00127556	0.00243247	0.000833704	0.000767064	0.00500731	0.000397256	0.0122208	0.000345911
116	0	-1482.284	-1946.131	463.8465	0.0431281	0.389761	0.324714	0.303456	0.0159403	0.0421883	0.294915	0.332688	0.00752721	0.206803	0.244347	0.00755416	0.0119892	0.011204	0.00843918	0.00508707	0.00512751	0.00306122	0.00654542	0.021547	0.013523	0.00574336	0.0976909	0.146173	0.0316698	0.158864	0.13654	0.114348	0.041976	0.0450362	0.00749413	0.156701	0.0635074	0.0506823	0.40175	0.335918	0.311895	0.0210274	0.0473158	0.297976	0.339234	0.0290742	0.220326	0.250091	0.0111798	0.00514569	0.0176052	0.0185375	0.000209115	0.00932956	0.00340367	0.00578614	0.0335066	0.0054823	0.00322687	0.00195291	0.0046789	0.0225817	0.00309614	0.00966196	0.0113522	0.00937896	0.0136924	0.0306083	0.00942518	0.00816974	0.0163346	0.00174303	0.000321647	0.0107798	0.00106963	0.0110022	0.00608762	0.0103897	0.0111143	0.00041669	0.00456459	0.00311017	0.000103349	0.0107519	0.0091884	0.00570954	0.00141619	0.00451375	0.00737132	0.00597314	0.00606818	0.00458339	0.0184988	0.00270861	0.00232057	0.00039117	0.00355736	0.00180716	0.00745928	0.00831377	0.00355406	0.00200402	0.0112245	0.00130742	0.00336047	0.00522903	0.024356	0.0222658	0.00712783	0.00104513	0.00260371	0.00231444	0.00647578	0.000215533	0.0410936	0.00935438	0.0213926	0.00219938	0.00216273	0.00999164	0.0153477	0.0130509	0.00902087	0.00396125	0.0030285	0.00359531	0.00211405	0.00368267	0.0103719	0.00183032	0.00515781	0.00113336	0.0165678	0.00596001	0.00224384	0.0420646	0.000698846	0.00486386	0.00466998	0.0123997	0.00102257	0.002848	0.00106684	0.00456631	0.0226804	0.00662205	0.00256563	0.0059434	0.0172516	0.00641177	0.000449171	0.0130717	0.0121661	0.0017044	0.00719553	0.00414454	0.00637011	0.0175654
117	1	-1480.013	-1947.531	467.5186	0.0970022	0.104343	0.204348	0.496926	0.0365373	0.01365	0.207389	0.378363	0.0649482	0.207362	0.371341	0.00690433	0.00830657	0.0107464	0.00452338	0.00388888	0.00321623	0.00790399	0.00726149	0.00177723	0.00792716	0.00951042	0.146149	0.0565003	0.226434	0.196123	0.022077	0.090606	0.0495456	0.0876406	0.0735218	0.0284535	0.022949	0.103907	0.11265	0.215094	0.50145	0.0404262	0.0168662	0.215293	0.385625	0.0667254	0.21529	0.380852	0.0200943	0.00735839	0.000139014	0.00460548	0.00187616	0.00627596	0.0140381	0.0134807	0.00169915	0.00101307	0.000968561	0.00173868	0.0116607	0.00296632	0.0120613	0.0115753	0.00492879	0.00933269	0.0156754	0.00924788	0.0145718	0.00934844	0.0075022	0.0217722	0.00217163	0.00286293	0.00661885	0.00417137	0.0208101	0.00149138	0.0058441	0.00217936	0.00420464	0.00318836	0.00790599	0.00508868	0.0193518	0.00121292	0.0302937	0.000290545	0.00757416	8.79932e-05	0.000424433	0.000373495	0.000565813	0.00374625	0.0030602	0.00107814	0.0177251	0.00757546	0.00822926	0.0288546	0.00388149	0.00653232	0.00506487	0.00394897	0.0040921	0.00906795	0.0061072	0.00258204	0.00401618	0.0172406	0.00284566	0.00574563	0.00253097	0.01274	0.0231458	0.0172209	0.00524851	0.0149606	0.0100873	0.000212	0.00935445	0.017893	0.0121446	0.00631589	0.0624445	0.000907554	0.0285419	0.000509283	0.00721623	0.0135958	0.00622607	0.00198754	0.00462752	0.00876358	0.00256158	0.0140453	0.00626403	0.00513055	0.0056889	0.00755694	0.00136914	0.0051044	0.0107971	0.00393735	0.0321108	0.00560181	0.00984994	0.00275501	0.00965074	0.00144042	0.00125415	0.002828	0.000952141	0.000864396	0.00459567	0.000399039	0.0130381	0.000345911
118	0	-1483.425	-1949.264	465.8392	0.0418155	0.389761	0.383637	0.325882	0.015454	0.0340904	0.320813	0.343412	0.00788842	0.218453	0.242669	0.00733758	0.0119892	0.0119965	0.00878648	0.0047641	0.00546365	0.00304825	0.00522875	0.0187724	0.0136455	0.0050928	0.0976909	0.146173	0.0316698	0.158864	0.13654	0.114348	0.041976	0.0450362	0.00749413	0.156701	0.0635074	0.0491531	0.40175	0.395633	0.334668	0.0202181	0.0395541	0.323861	0.34864	0.0266608	0.232098	0.247762	0.011798	0.00579091	0.0171449	0.0190264	0.000246882	0.0101591	0.00315574	0.00565255	0.0286108	0.00572735	0.00351569	0.00195291	0.00408387	0.025302	0.00345422	0.00931777	0.0113076	0.00835348	0.0112652	0.0296614	0.00974386	0.0090197	0.0176431	0.00161442	0.000337804	0.00992375	0.00101691	0.0118061	0.00664585	0.0111355	0.011219	0.000454846	0.00558739	0.00329675	0.000105171	0.00984838	0.00926946	0.00658458	0.00129571	0.00513165	0.00765266	0.00534653	0.00575767	0.00458339	0.0184419	0.0027933	0.00193673	0.000354268	0.00366174	0.00222369	0.00749284	0.0102802	0.00364116	0.00219408	0.0133529	0.00110115	0.00381804	0.00565722	0.0232518	0.0192769	0.00757198	0.00113545	0.00255258	0.002053	0.00581079	0.000218906	0.0340073	0.00904522	0.0221072	0.00202352	0.00216329	0.00938857	0.014173	0.0120801	0.00975876	0.00354663	0.00249684	0.00347664	0.00192483	0.00368267	0.00974782	0.0019018	0.00506054	0.00113674	0.0157767	0.00579482	0.00212692	0.0436033	0.000714107	0.00451827	0.00454007	0.0128916	0.000868632	0.0028253	0.0010703	0.0048645	0.0211663	0.00666082	0.0024781	0.00642924	0.0172445	0.00629352	0.000404647	0.0130866	0.0114948	0.00180703	0.00731747	0.00507804	0.00628083	0.0156776
119	1	-1478.877	-1945.161	466.2846	0.0754487	0.111976	0.227407	0.475992	0.0354592	0.0155234	0.200636	0.364416	0.0660657	0.202903	0.340182	0.0074207	0.00788817	0.0105817	0.00538733	0.00398638	0.0029146	0.0079933	0.00764103	0.00168657	0.00744065	0.0120721	0.140461	0.054301	0.21762	0.18849	0.0212177	0.0870792	0.0476171	0.0842293	0.109584	0.027346	0.0220557	0.0828694	0.119865	0.237989	0.481379	0.0394456	0.018438	0.208629	0.372057	0.0677523	0.210343	0.352254	0.021106	0.00771671	0.000116253	0.00417642	0.00203728	0.00573659	0.0143587	0.0141578	0.00186489	0.000936438	0.000963285	0.00183999	0.00944454	0.00317904	0.012843	0.0130102	0.00523399	0.00882406	0.0149546	0.0083042	0.0171865	0.00897297	0.00759551	0.0218968	0.00212882	0.00335326	0.00618205	0.00387317	0.0208101	0.00130261	0.00558276	0.00221211	0.00426915	0.00328971	0.00785739	0.00546848	0.018289	0.00127825	0.0287365	0.00029579	0.00721845	8.93968e-05	0.00055327	0.000388858	0.000565813	0.00456255	0.00303634	0.00112485	0.0177174	0.00830505	0.00835981	0.0251994	0.00348773	0.00862874	0.00554059	0.00391556	0.00430804	0.00936167	0.00620736	0.00261673	0.00401618	0.0186319	0.00300522	0.00537911	0.00231146	0.0128488	0.0186135	0.0219119	0.00512208	0.0169385	0.00950843	0.000237874	0.0100045	0.0167486	0.0103854	0.00745229	0.069558	0.00102245	0.0299892	0.000479217	0.0068778	0.0122812	0.00651355	0.00186707	0.0045467	0.00876449	0.00281578	0.0138972	0.00755492	0.00483205	0.00553006	0.00765123	0.00153213	0.0057737	0.0107971	0.0043068	0.0294293	0.0068889	0.00836337	0.00267993	0.0101614	0.0018297	0.00118152	0.00251057	0.000952141	0.000793219	0.00484303	0.000345848	0.0127203	0.000345911
120	0	-1483.464	-1949.65	466.1856	0.0349525	0.389295	0.360294	0.329628	0.0177156	0.0318775	0.356243	0.379721	0.00503171	0.226838	0.225252	0.00766099	0.0113376	0.011569	0.0094111	0.00427724	0.0052246	0.00262894	0.00556736	0.019355	0.0145009	0.00490917	0.0801406	0.119913	0.0259802	0.130323	0.11201	0.0938055	0.034435	0.0369453	0.00614779	0.128549	0.23175	0.0426135	0.400633	0.371863	0.339039	0.0219928	0.0371021	0.358871	0.385288	0.0243868	0.241339	0.230161	0.0112829	0.00462115	0.0152326	0.0196122	0.000275647	0.0107519	0.00336991	0.00495565	0.026771	0.00551867	0.00332808	0.0020094	0.00388198	0.0265765	0.00364557	0.00824746	0.0124711	0.00775427	0.0103099	0.0305037	0.0103199	0.00869778	0.0178167	0.00182171	0.000349789	0.0096408	0.00100582	0.0109104	0.00833953	0.0147117	0.00930307	0.000451093	0.00650456	0.00279754	0.000114187	0.0115205	0.0101142	0.00560564	0.00141119	0.00485589	0.00718065	0.00571496	0.0071056	0.00409808	0.0184419	0.00297291	0.00257212	0.000324274	0.00374906	0.00175083	0.0074222	0.00894336	0.00371176	0.00251305	0.0133529	0.00111565	0.00394589	0.00565722	0.0221568	0.0189858	0.00721776	0.00123045	0.00302267	0.00164975	0.00665161	0.00024448	0.0335875	0.00932794	0.0219707	0.00199281	0.0018699	0.00943852	0.013084	0.0120575	0.00898558	0.00366654	0.00249684	0.00346016	0.00207185	0.00356625	0.00895863	0.00235695	0.00492329	0.00148856	0.0165393	0.00588522	0.00243907	0.0444424	0.000785561	0.00398761	0.0042758	0.0136676	0.000997799	0.0028253	0.000964531	0.00360768	0.0235154	0.0058565	0.00239663	0.00743257	0.0182669	0.00629352	0.000401181	0.0110409	0.0109434	0.0015745	0.00741848	0.00455333	0.00623857	0.0166553
