Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
134	0	-69.48611	-76.24511	6.758997	0.00165765	0.033051	0.007401819	2.218455	0.0127936	0.100249	0.03581258	1.526122	0.134191	0.373137	0.118475	0.374197	0.01231685	0.01395927
135	1	-65.70793	-76.07814	10.37021	0.00691956	0.0227402	0.01254401	0.8819865	0.000579367	0.115114	0.008166605	3.922776	0.0992344	0.0433121	0.0413733	0.81608	0.005705983	0.002668312
136	0	-68.03615	-75.95415	7.918008	0.00184338	0.0175025	0.005680109	1.668478	0.00550006	0.141213	0.02786901	2.405903	0.202608	0.0535349	0.178879	0.564978	0.01231685	0.01078933
137	1	-65.41265	-78.17729	12.76464	0.00429634	0.0141193	0.007788544	0.8819865	0.00244188	0.0723347	0.01329032	2.511926	0.173041	0.0662138	0.56314	0.197605	0.005468782	0.002592551
138	0	-68.75878	-76.44724	7.688469	0.00222216	0.0140005	0.005577761	1.364451	0.0120095	0.135211	0.04029673	1.794792	0.0620816	0.0629695	0.210403	0.664545	0.01231685	0.01179904
139	1	-65.02863	-75.83842	10.80979	0.00295468	0.0205306	0.007788544	1.437033	0.00382621	0.113342	0.02082477	2.511926	0.224564	0.0859289	0.317519	0.371988	0.005468782	0.002592551
140	0	-68.29877	-76.88049	8.581717	0.00309166	0.0275112	0.009222529	1.620399	0.00987773	0.0860423	0.02915309	1.604588	0.102805	0.0735827	0.348421	0.475191	0.01231685	0.01179904
141	1	-65.6271	-75.43146	9.80436	0.00266809	0.0185393	0.007033106	1.437033	0.00123238	0.157449	0.0139297	3.595425	0.229228	0.0669429	0.324114	0.379715	0.005122239	0.004329472
142	0	-70.29739	-76.31552	6.018132	0.00431557	0.0197089	0.009222529	1.125919	0.00994632	0.193191	0.04383535	2.199052	0.144134	0.119637	0.566493	0.169736	0.01231685	0.01497206
143	1	-65.89743	-76.0249	10.12747	0.0023884	0.0227188	0.00736624	1.669833	0.00217081	0.102535	0.01491927	2.857797	0.238085	0.0308918	0.336637	0.394386	0.005122239	0.00700781
144	0	-68.62118	-78.0266	9.405417	0.00431557	0.0197089	0.009222529	1.125919	0.013593	0.0683323	0.03047688	1.197073	0.389173	0.0633229	0.0999749	0.447529	0.01134521	0.01675757
145	1	-67.45268	-76.23976	8.787081	0.00777914	0.0328154	0.01597735	1.067067	0.001447	0.156984	0.0150717	3.474223	0.156382	0.0306878	0.374355	0.438575	0.005122239	0.008070505
146	0	-68.28959	-76.56652	8.276931	0.00431557	0.0197089	0.009222529	1.125919	0.00892921	0.104023	0.03047688	1.820103	0.710434	0.0835985	0.131986	0.0739812	0.01332734	0.01528154
147	1	-68.39735	-76.52504	8.127687	0.00909207	0.0307268	0.01671439	0.9027075	0.001447	0.156984	0.0150717	3.474223	0.311187	0.0610659	0.495891	0.131856	0.008699317	0.01076311
148	0	-67.75811	-76.32854	8.570436	0.00563509	0.0259347	0.01208902	1.131648	0.00388292	0.133822	0.02279518	2.624148	0.572439	0.261601	0.106349	0.059611	0.009547736	0.0114022
149	1	-68.88809	-76.37894	7.490848	0.00598738	0.0381028	0.01510417	1.371876	0.001447	0.156984	0.0150717	3.474223	0.421765	0.0343956	0.369207	0.174632	0.009679201	0.01018581
150	0	-68.98125	-78.42851	9.447259	0.00312802	0.0299038	0.009671578	1.67355	0.00601174	0.0571736	0.01853949	1.669691	0.572439	0.261601	0.106349	0.059611	0.01418842	0.01213292
151	1	-68.22487	-76.32328	8.098413	0.00441778	0.039399	0.01319305	1.622043	0.00119713	0.129876	0.01246909	3.474223	0.37808	0.030833	0.434543	0.156544	0.006483073	0.01018581
152	0	-67.49573	-76.50106	9.005327	0.00238742	0.0228236	0.0073817	1.67355	0.00501906	0.0916906	0.02145229	2.153611	0.458072	0.331576	0.134796	0.0755562	0.007863501	0.01498587
153	1	-67.93873	-76.37885	8.440124	0.00636473	0.027347	0.01319305	1.080696	0.00181997	0.197448	0.01895655	3.474223	0.522082	0.0607574	0.200991	0.216169	0.005662763	0.00884474
154	0	-69.90256	-74.86616	4.963598	0.001034	0.0276462	0.005346598	2.435954	0.00915932	0.167327	0.03914844	2.153611	0.676716	0.1978	0.0804118	0.0450726	0.006529202	0.02112878
155	1	-66.08538	-76.70633	10.62095	0.00265011	0.0184135	0.006985538	1.436999	0.00421223	0.0853113	0.01895655	2.230067	0.460532	0.0535944	0.29519	0.190684	0.004293961	0.01142754
156	0	-69.95123	-78.28084	8.32961	0.0014815	0.00947757	0.003747136	1.37576	0.00609353	0.111319	0.02604473	2.153611	0.699136	0.166809	0.0874893	0.0465659	0.009585834	0.02112878
157	1	-67.24267	-78.13516	10.89248	0.00348411	0.0140058	0.006985538	1.031342	0.00700187	0.0696054	0.02207641	1.70252	0.325382	0.144626	0.274564	0.255428	0.004968326	0.01745972
158	0	-70.5849	-80.19119	9.606286	0.00156486	0.0100108	0.003957964	1.37576	0.00715571	0.0777489	0.02358705	1.768428	0.642618	0.198144	0.103924	0.0553134	0.01387682	0.01445226
159	1	-66.96943	-78.20957	11.24013	0.00833228	0.0133598	0.0105507	0.3499755	0.00635929	0.0766387	0.02207641	1.845236	0.15671	0.30913	0.193762	0.340397	0.005650687	0.01745972
160	0	-71.16554	-79.04951	7.883962	0.00164248	0.0105074	0.004154311	1.37576	0.00750965	0.0815945	0.02475371	1.768428	0.643034	0.198272	0.103992	0.054702	0.01387682	0.02593831
161	1	-66.98156	-76.71209	9.730535	0.00549565	0.0202555	0.0105507	0.9670046	0.00722027	0.0870147	0.02506531	1.845236	0.0861605	0.169963	0.70981	0.0340672	0.003833342	0.01971368
162	0	-69.50592	-78.14599	8.640067	0.00174108	0.0099124	0.004154311	1.289331	0.00459574	0.133329	0.02475371	2.496474	0.350034	0.442511	0.135945	0.0715101	0.009008723	0.01701681
163	1	-67.96243	-78.20481	10.24238	0.00347645	0.0162966	0.007526911	1.145271	0.00537549	0.0647825	0.01866113	1.845236	0.124775	0.246134	0.579757	0.0493349	0.003101181	0.02379118
164	0	-71.91324	-79.76809	7.854854	0.00139297	0.00793053	0.003323703	1.289331	0.00529765	0.153693	0.02853438	2.496474	0.347748	0.439621	0.135057	0.0775739	0.01173991	0.01719348
165	1	-67.55459	-77.25091	9.696324	0.00282706	0.0171223	0.006957423	1.335188	0.00465567	0.0747987	0.01866113	2.058381	0.0446294	0.188524	0.724559	0.0422879	0.002625379	0.02379118
166	0	-68.37278	-78.26652	9.893739	0.0016272	0.0130287	0.004604381	1.542121	0.008244	0.0807456	0.02580053	1.691514	0.614114	0.262465	0.0806322	0.0427893	0.008404545	0.01378411
167	1	-67.39234	-74.91462	7.522287	0.00294846	0.0163769	0.006948855	1.271025	0.00910722	0.145902	0.03645213	2.056269	0.0452754	0.191253	0.720571	0.0429001	0.001903659	0.02379118
168	0	-70.10521	-76.81678	6.711571	0.00164705	0.0128717	0.004604381	1.524144	0.0088955	0.152943	0.03688501	2.108646	0.399088	0.495593	0.0688054	0.0365131	0.008407973	0.02136672
169	1	-67.05571	-75.11733	8.061627	0.00191486	0.0252168	0.006948855	1.910973	0.00513061	0.168113	0.02936871	2.586704	0.247602	0.150723	0.567867	0.0338087	0.002466083	0.01142414
170	0	-68.72224	-76.77987	8.057623	0.00174762	0.0136576	0.004885522	1.524144	0.00660872	0.113626	0.02740291	2.108646	0.408847	0.483259	0.0704878	0.037406	0.008407973	0.02052572
171	1	-66.77622	-76.4164	9.640183	0.00179005	0.0235731	0.006495931	1.910973	0.00592727	0.094673	0.02368866	2.054045	0.182588	0.282552	0.509929	0.0249314	0.002466083	0.01254561
172	0	-68.57793	-77.29733	8.719399	0.00198695	0.0120126	0.004885522	1.333862	0.00680854	0.110291	0.02740291	2.064482	0.23135	0.704568	0.0418651	0.0222167	0.006093913	0.02088029
173	1	-66.1974	-76.07496	9.877563	0.00172839	0.0244142	0.006495931	1.962946	0.00700414	0.111873	0.0279924	2.054045	0.182588	0.282552	0.509929	0.0249314	0.003739086	0.004537862
174	0	-66.69187	-76.13033	9.438459	0.00188113	0.012468	0.004842924	1.40202	0.00630021	0.11919	0.02740291	2.179524	0.170167	0.305669	0.34244	0.181724	0.003057279	0.01626839
175	1	-66.07765	-75.7821	9.704453	0.00229184	0.0176067	0.006352301	1.511454	0.00952677	0.111412	0.03257906	1.822954	0.434503	0.155244	0.403761	0.00649228	0.003739086	0.0100554
176	0	-68.27214	-75.84044	7.568306	0.000629683	0.0138238	0.002950364	2.28983	0.0104634	0.131561	0.0371023	1.876667	0.135787	0.318333	0.356627	0.189252	0.004581819	0.01345978
177	1	-66.90586	-76.44359	9.537728	0.00205675	0.0158006	0.005700705	1.511454	0.00885805	0.113836	0.03175475	1.892861	0.361196	0.293487	0.333043	0.0122736	0.007097413	0.008528962
178	0	-69.14478	-76.46184	7.317062	0.000662741	0.0145496	0.003105252	2.28983	0.0140374	0.0902586	0.03559484	1.379529	0.0927071	0.12936	0.648723	0.12921	0.006381197	0.02120121
179	1	-66.15036	-75.76973	9.619368	0.00256053	0.0196708	0.007097024	1.511454	0.00885805	0.113836	0.03175475	1.892861	0.262218	0.121103	0.561959	0.0547195	0.006737852	0.006883137
180	0	-68.64876	-76.34262	7.693861	0.00055915	0.0172451	0.003105252	2.541822	0.0140374	0.0902586	0.03559484	1.379529	0.0965557	0.13473	0.563544	0.20517	0.007625762	0.01394519
181	1	-65.75907	-76.99457	11.2355	0.00402299	0.0162791	0.008092616	1.036232	0.00525011	0.10346	0.02330615	2.20977	0.487354	0.225081	0.185865	0.101701	0.005698705	0.00532908
182	0	-68.2628	-80.03389	11.77109	0.00254795	0.0155688	0.00629829	1.34174	0.0122485	0.0482267	0.02430442	1.01596	0.0965557	0.13473	0.563544	0.20517	0.00516482	0.01394519
183	1	-66.91778	-78.42401	11.50623	0.00288372	0.0182059	0.007245735	1.365968	0.00849341	0.063201	0.02316876	1.487813	0.417868	0.192989	0.159365	0.229778	0.004024609	0.01094911
184	0	-67.87587	-80.40319	12.52731	0.00254795	0.0155688	0.00629829	1.34174	0.0121362	0.0477844	0.0240815	1.01596	0.100582	0.105655	0.587045	0.206717	0.008109199	0.005582077
185	1	-67.01664	-78.53946	11.52282	0.00188746	0.0119162	0.004742507	1.365968	0.00535728	0.0768227	0.02028695	1.974117	0.437643	0.202122	0.119583	0.240651	0.005242635	0.008816091
186	0	-68.87235	-81.20526	12.3329	0.00354865	0.0277907	0.009930732	1.525697	0.0139893	0.0414543	0.0240815	0.8052739	0.0797722	0.0837952	0.672484	0.163948	0.00708736	0.004761325
187	1	-67.4028	-77.53897	10.13616	0.00105676	0.0220027	0.004821985	2.250558	0.00509957	0.0731272	0.01931106	1.974117	0.443943	0.104943	0.062088	0.389026	0.005249216	0.008816091
188	0	-68.39229	-79.46666	11.07438	0.00354865	0.0277907	0.009930732	1.525697	0.0200089	0.0592919	0.03444362	0.8052739	0.0314013	0.364062	0.336127	0.268409	0.003063713	0.007811832
189	1	-66.80397	-75.26783	8.463855	0.00101834	0.0212027	0.00464667	2.250558	0.00198793	0.120181	0.01545676	3.040745	0.216241	0.103624	0.410193	0.269943	0.004936092	0.01208811
190	0	-67.35447	-78.59273	11.23826	0.00327386	0.0221112	0.008508166	1.41597	0.0239777	0.0651176	0.03951422	0.7406109	0.0635371	0.351983	0.324975	0.259504	0.003632454	0.004587313
191	1	-67.48224	-76.20483	8.722598	0.000950368	0.0227192	0.00464667	2.352975	0.00387718	0.111738	0.02081418	2.491552	0.121105	0.608383	0.229727	0.0407856	0.003766409	0.01164435
192	0	-67.52035	-80.31452	12.79416	0.00254423	0.00977024	0.004985751	0.9974313	0.0262651	0.0594467	0.03951422	0.605523	0.0429058	0.449847	0.157587	0.349661	0.002799965	0.004365959
193	1	-68.27439	-75.34926	7.074863	0.000773062	0.0279299	0.00464667	2.659117	0.00517447	0.149126	0.02777852	2.491552	0.216621	0.296972	0.410914	0.0754925	0.006140208	0.01071067
194	0	-67.80318	-76.3067	8.503522	0.00328103	0.0193583	0.007969626	1.315782	0.0435254	0.0991465	0.06569162	0.6102787	0.046947	0.492217	0.172429	0.288407	0.003389291	0.002521274
195	1	-67.57351	-76.01444	8.440923	0.00144851	0.0174696	0.0050304	1.845782	0.0047564	0.137077	0.02553414	2.491552	0.216621	0.296972	0.410914	0.0754925	0.009554598	0.009295435
196	0	-66.63157	-76.05457	9.423005	0.00447275	0.0142004	0.007969626	0.8564032	0.0435254	0.0991465	0.06569162	0.6102787	0.0828064	0.150691	0.53933	0.227173	0.002256205	0.002629048
197	1	-68.23462	-76.05093	7.816312	0.000870097	0.0177873	0.003934039	2.236976	0.0160291	0.102373	0.04050856	1.374535	0.155113	0.0706584	0.294238	0.479991	0.009554598	0.009295435
198	0	-67.1879	-76.43947	9.251574	0.00538776	0.0117887	0.007969626	0.5804505	0.037624	0.114698	0.06569162	0.8262957	0.0790456	0.188249	0.51585	0.216856	0.004150847	0.002774544
199	1	-70.25983	-76.79789	6.538066	0.000561041	0.0114693	0.002536681	2.236976	0.029488	0.116859	0.05870203	1.020756	0.214137	0.0975454	0.33618	0.352138	0.007461366	0.008621808
200	0	-65.95185	-75.66791	9.716057	0.00900772	0.0169773	0.01236636	0.4698325	0.0284118	0.116541	0.05754242	1.046301	0.0894271	0.081637	0.583599	0.245337	0.004109263	0.001714152
201	1	-67.65304	-76.40098	8.74794	0.000976823	0.0199691	0.004416586	2.236976	0.0152365	0.0908204	0.03719923	1.323365	0.427318	0.0408756	0.176267	0.35554	0.006754652	0.008621808
202	0	-66.08256	-75.20193	9.119371	0.00967926	0.018243	0.01328828	0.4698325	0.0218954	0.145332	0.05640999	1.403092	0.00401944	0.0198924	0.928874	0.0472144	0.004109263	0.001844704
203	1	-66.54054	-77.71861	11.17807	0.00233809	0.0157676	0.006071748	1.414863	0.0119477	0.0712167	0.02916972	1.323365	0.145411	0.0139094	0.6865	0.15418	0.006308705	0.007753777
204	0	-64.46464	-76.55388	12.08924	0.010816	0.0204918	0.01488753	0.4736938	0.0135771	0.0901188	0.03497934	1.403092	0.00276755	0.0199174	0.930041	0.0472737	0.00173547	0.001844704
205	1	-67.52632	-78.53111	11.00479	0.00235878	0.0116799	0.005248832	1.185878	0.00589672	0.0776539	0.02139867	1.910975	0.140468	0.0134366	0.663163	0.182933	0.00994592	0.00944854
206	0	-64.24702	-75.62072	11.3737	0.00993489	0.015153	0.01226962	0.3129381	0.00873369	0.12845	0.03349396	1.99288	0.0254871	0.183424	0.355733	0.435356	0.00308646	0.00448627
207	1	-66.57833	-76.43464	9.856307	0.00380337	0.0188331	0.008463405	1.185878	0.0125207	0.0982047	0.03506552	1.526838	0.155944	0.0253635	0.736227	0.0824657	0.01005711	0.00590271
208	0	-64.78685	-76.80563	12.01879	0.00898815	0.013709	0.0111004	0.3129381	0.0107115	0.100447	0.03280149	1.659265	0.0313348	0.245677	0.368981	0.354007	0.004859679	0.003999257
209	1	-69.01362	-77.24505	8.231427	0.00396815	0.019649	0.008830064	1.185878	0.0117929	0.104265	0.03506552	1.61562	0.108403	0.0176313	0.511784	0.362182	0.02068498	0.00590271
210	0	-66.33066	-76.65606	10.3254	0.00870638	0.0159479	0.01178341	0.4486898	0.00450232	0.174517	0.02803092	2.711256	0.0313348	0.245677	0.368981	0.354007	0.007253875	0.003240941
211	1	-70.44185	-78.15475	7.712897	0.00193936	0.0232022	0.006708013	1.839827	0.00849631	0.0751187	0.02526325	1.61562	0.10177	0.0165523	0.480465	0.401213	0.02453464	0.009540315
212	0	-64.88839	-76.49619	11.60781	0.0100558	0.0156839	0.01255843	0.3294941	0.00526141	0.123963	0.02553859	2.342201	0.0234927	0.184192	0.463319	0.328996	0.007253875	0.001592094
213	1	-69.9051	-78.10789	8.202794	0.00267296	0.0162121	0.006582892	1.336249	0.00555863	0.114818	0.02526325	2.244659	0.352985	0.0120722	0.346008	0.288935	0.0228077	0.006144189
214	0	-65.31825	-76.79247	11.47422	0.0125191	0.0168995	0.01454531	0.2224118	0.00526141	0.123963	0.02553859	2.342201	0.0103831	0.27415	0.483807	0.23166	0.007870432	0.001345273
215	1	-70.10318	-79.54022	9.437034	0.00322282	0.0224521	0.008506404	1.43896	0.00328382	0.0678301	0.01492455	2.244659	0.352985	0.0120722	0.346008	0.288935	0.0228077	0.004047099
216	0	-66.54569	-78.737	12.19131	0.0146632	0.0210377	0.01756361	0.26759	0.00811641	0.0803581	0.02553859	1.69951	0.0413325	0.265576	0.468677	0.224415	0.007095186	0.001341149
217	1	-67.62166	-78.84738	11.22571	0.00257298	0.0179116	0.006788694	1.43841	0.00334424	0.0666047	0.01492455	2.217628	0.296531	0.0101415	0.29067	0.402657	0.01153159	0.004047099
218	0	-66.83212	-80.50125	13.66913	0.0111232	0.0169359	0.01372524	0.3116415	0.0116008	0.056222	0.02553859	1.169947	0.0758656	0.487464	0.0247576	0.411913	0.00457943	0.002836512
219	1	-67.82457	-77.58	9.755435	0.00339025	0.0135938	0.006788694	1.029451	0.00148402	0.150093	0.01492455	3.422216	0.166703	0.0206722	0.586261	0.226364	0.01422934	0.002213227
220	0	-68.09127	-80.95806	12.86679	0.0140451	0.0210866	0.01720942	0.3012379	0.0202422	0.0562739	0.0337507	0.7579511	0.0758656	0.487464	0.0247576	0.411913	0.00457943	0.002490589
221	1	-67.25231	-77.8484	10.59609	0.00397661	0.0115893	0.006788694	0.7929368	0.00153073	0.154818	0.0153943	3.422216	0.16458	0.033141	0.578796	0.223482	0.01123349	0.001471597
222	0	-68.62325	-81.31162	12.68837	0.0132122	0.0234289	0.01759394	0.4246382	0.0216439	0.0526296	0.0337507	0.6586859	0.142478	0.200245	0.0464954	0.610782	0.005219467	0.002490589
223	1	-71.28625	-84.6227	13.33646	0.00354418	0.00743944	0.005134855	0.5496668	0.00454767	0.0521112	0.0153943	1.807858	0.254066	0.0511603	0.349781	0.344994	0.01533537	0.00217231
224	0	-66.10308	-77.09455	10.99147	0.0120538	0.0213746	0.01605132	0.4246382	0.0147564	0.0981457	0.03805624	1.404599	0.137178	0.192796	0.0819638	0.588062	0.005219467	0.002913619
225	1	-69.30049	-81.1851	11.88461	0.00496911	0.0101642	0.007106826	0.5304961	0.00637212	0.0730172	0.02157022	1.807858	0.221948	0.044693	0.305564	0.427795	0.01732805	0.003106437
226	0	-65.75206	-79.02554	13.27348	0.00979871	0.0161148	0.01256598	0.368787	0.0101275	0.0673584	0.02611838	1.404599	0.133531	0.370938	0.157698	0.337833	0.004328192	0.002912953
227	1	-67.74667	-78.3635	10.61683	0.00519419	0.00972375	0.007106826	0.4648193	0.0113357	0.137618	0.03949684	1.850677	0.285334	0.0574567	0.107242	0.549968	0.009969243	0.002286935
228	0	-65.63921	-78.52719	12.88798	0.00692214	0.0150751	0.01021526	0.5769669	0.0101275	0.0673584	0.02611838	1.404599	0.184325	0.131649	0.217684	0.466341	0.004328192	0.005495595
229	1	-68.37973	-79.47778	11.09805	0.00499923	0.010103	0.007106826	0.5215376	0.00971302	0.114857	0.03340067	1.831174	0.405038	0.301181	0.152232	0.141548	0.01200881	0.002280872
230	0	-67.67359	-81.69759	14.02401	0.0036582	0.00952273	0.00590221	0.7092091	0.00817875	0.0485441	0.01992561	1.320208	0.14279	0.101984	0.306888	0.448338	0.004328192	0.006918619
231	1	-67.07062	-77.96303	10.89241	0.0059603	0.0196288	0.01081637	0.8835414	0.014271	0.0944244	0.03670874	1.400741	0.394228	0.405949	0.148169	0.0516541	0.007394384	0.002280872
232	0	-67.5414	-80.15671	12.61531	0.00250494	0.013907	0.00590221	1.270684	0.00903164	0.0536063	0.02200349	1.320208	0.554176	0.0393037	0.233734	0.172786	0.006029655	0.006517614
233	1	-68.53134	-77.62011	9.088767	0.0119631	0.0224799	0.01639907	0.4676097	0.0151668	0.128053	0.04406993	1.581448	0.416215	0.42859	0.10066	0.054535	0.007394384	0.00578021
234	0	-68.3588	-79.31123	10.95242	0.00267554	0.0130202	0.00590221	1.173	0.0203887	0.0732692	0.03865051	0.9482439	0.776111	0.136818	0.0549483	0.0321227	0.007753009	0.006517614
235	1	-66.45545	-75.7386	9.283148	0.00771672	0.0207594	0.01265681	0.7335999	0.0133561	0.145413	0.04406993	1.769935	0.277765	0.147818	0.538023	0.0363945	0.005352376	0.004342259
236	0	-68.00569	-78.0401	10.03441	0.00707137	0.0314884	0.01492201	1.107182	0.0202182	0.0738869	0.03865051	0.9606899	0.77349	0.136356	0.05814	0.0320142	0.006259692	0.006517614
237	1	-66.60387	-76.76786	10.16399	0.00722529	0.0183241	0.01150638	0.6898765	0.00809383	0.152492	0.03513179	2.176467	0.536029	0.285257	0.108479	0.0702338	0.004368287	0.004235734
238	0	-68.34843	-78.37583	10.02741	0.0045629	0.0401039	0.01352737	1.611229	0.00811318	0.063686	0.02273095	1.527433	0.435313	0.0406861	0.505983	0.0180173	0.007803893	0.008740371
239	1	-67.40934	-77.98337	10.57403	0.00663107	0.0283113	0.01370161	1.075996	0.00234499	0.0907333	0.0145866	2.709931	0.513329	0.26611	0.101198	0.119364	0.005648728	0.006567125
240	0	-69.06056	-76.2265	7.165935	0.00181026	0.0432944	0.008852925	2.353298	0.00886508	0.122218	0.0329161	1.94494	0.555361	0.0320366	0.398416	0.014187	0.01213357	0.005520321
241	1	-66.30533	-77.67631	11.37099	0.00528554	0.0208279	0.01049221	1.016558	0.00201172	0.087791	0.01328952	2.799128	0.815768	0.124605	0.0273581	0.0322691	0.003477991	0.00692083
242	0	-71.17294	-77.59154	6.418594	0.00194004	0.0344046	0.008169841	2.131597	0.00894907	0.121071	0.0329161	1.930959	0.707027	0.0407856	0.234126	0.0180614	0.02425694	0.002648691
243	1	-67.09931	-77.25002	10.15071	0.00580275	0.0189714	0.01049221	0.8781481	0.00289685	0.126418	0.0191367	2.799128	0.549596	0.349168	0.0897288	0.0115073	0.008109579	0.007303548
244	0	-70.62953	-78.60432	7.974787	0.00410879	0.0162448	0.008169841	1.019024	0.00894907	0.121071	0.0329161	1.930959	0.469149	0.0872145	0.274994	0.168643	0.02425694	0.005169179
245	1	-68.81778	-77.51685	8.699071	0.00580275	0.0189714	0.01049221	0.8781481	0.00289685	0.126418	0.0191367	2.799128	0.587871	0.319495	0.0821037	0.0105294	0.01509169	0.01115112
246	0	-69.05926	-79.10791	10.04865	0.0050859	0.024091	0.01106907	1.152993	0.00186564	0.0707135	0.01148591	2.694653	0.469149	0.0872145	0.274994	0.168643	0.01622444	0.004860266
247	1	-69.1549	-76.72591	7.571008	0.00536592	0.0264554	0.0119146	1.182666	0.00223055	0.164181	0.0191367	3.186645	0.5255	0.340978	0.124109	0.00941224	0.01326805	0.01117893
248	0	-70.61973	-81.12293	10.5032	0.00466504	0.0284044	0.0115112	1.339122	0.00252594	0.0382744	0.009832544	2.014982	0.294804	0.115858	0.365309	0.224029	0.01322614	0.01194694
249	1	-70.14322	-76.37652	6.233305	0.00326629	0.0313877	0.01012527	1.677388	0.00145043	0.10676	0.01244378	3.186645	0.514317	0.355002	0.121468	0.00921195	0.01886758	0.01775812
250	0	-69.36394	-79.20758	9.843646	0.00307168	0.017608	0.007354336	1.294407	0.00671424	0.0573391	0.01962111	1.589907	0.307885	0.120999	0.381518	0.189598	0.01316601	0.01726236
251	1	-69.88812	-76.31377	6.425648	0.00326629	0.0313877	0.01012527	1.677388	0.00112972	0.137068	0.01244378	3.557141	0.514014	0.354793	0.121397	0.00979566	0.01886758	0.0116177
252	0	-70.13332	-81.28151	11.14819	0.00680148	0.0192963	0.01145617	0.7730101	0.00423188	0.043234	0.0135263	1.722769	0.30051	0.1181	0.372378	0.209012	0.01036129	0.01726236
253	1	-71.35915	-79.45393	8.094783	0.00297029	0.0583765	0.01316796	2.207781	0.00278253	0.0638591	0.01333004	2.322733	0.144191	0.426444	0.417591	0.0117739	0.01509544	0.007949962
254	0	-66.0325	-77.60912	11.57662	0.00722648	0.0181615	0.01145617	0.6831474	0.00489554	0.0798862	0.01977591	2.069919	0.30051	0.1181	0.372378	0.209012	0.005165696	0.009744441
255	1	-70.90947	-77.32333	6.41386	0.00430734	0.0566566	0.01562175	1.910102	0.00218296	0.134174	0.01711419	3.053016	0.275896	0.532028	0.170417	0.021659	0.01556997	0.008283417
