Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
137	-64.93097	-75.2668	10.33583	0.0015163	0.0175201	0.005154199	1.814016	0.00180921	0.110408	0.01413332	3.047705	0.0765706	0.0488596	0.626194	0.248376	0.001200474	0.008130043
138	-66.23873	-74.72235	8.483613	0.00125815	0.0211149	0.005154199	2.090718	0.00278116	0.142593	0.01991414	2.918595	0.0752911	0.0647534	0.61573	0.244226	0.001200474	0.01429283
139	-65.36296	-76.10758	10.74462	0.00341813	0.0106849	0.006043388	0.8448923	0.00126357	0.12278	0.01245556	3.392524	0.0799973	0.0688009	0.654217	0.196985	0.001201047	0.01379727
140	-67.95824	-75.93519	7.976951	0.00284348	0.0341653	0.009856384	1.843008	0.00094162	0.16476	0.01245556	3.828555	0.0799973	0.0688009	0.654217	0.196985	0.001976308	0.01164237
141	-67.70792	-76.06906	8.361137	0.0033459	0.029035	0.009856384	1.60178	0.000414674	0.128228	0.007291977	4.250677	0.0833843	0.249287	0.15388	0.513449	0.001976308	0.01164237
142	-68.33993	-78.79806	10.45814	0.00798322	0.0302024	0.01552778	0.9863595	0.00123648	0.0858509	0.01030305	3.143371	0.0816687	0.244158	0.171289	0.502885	0.002839079	0.008332261
143	-66.09687	-76.36059	10.26371	0.00419333	0.0173249	0.008523442	1.051646	0.00112593	0.0942806	0.01030305	3.282237	0.105714	0.316045	0.221721	0.35652	0.002259019	0.01477429
144	-66.91064	-76.51363	9.602995	0.00362381	0.0173931	0.007939101	1.162765	0.00112593	0.0942806	0.01030305	3.282237	0.105714	0.316045	0.221721	0.35652	0.004915483	0.01622008
145	-70.31687	-77.36313	7.046258	0.00336842	0.0250259	0.009181369	1.486655	0.00089172	0.0974299	0.009320958	3.479472	0.0344864	0.776878	0.0723304	0.116305	0.009700779	0.02363013
146	-70.82731	-76.05095	5.223645	0.00336842	0.0250259	0.009181369	1.486655	0.000671772	0.187684	0.01122858	4.17545	0.0727841	0.471535	0.174726	0.280955	0.01255118	0.02363013
147	-69.96559	-75.55879	5.593197	0.00302369	0.027879	0.009181369	1.646723	0.000484823	0.128009	0.007877915	4.133547	0.116938	0.150946	0.280723	0.451394	0.01014824	0.02512601
148	-69.4678	-75.25127	5.783469	0.00334393	0.0252091	0.009181369	1.497473	0.000599141	0.158192	0.009735471	4.133547	0.207041	0.213439	0.488966	0.0905538	0.008766747	0.02512601
149	-70.26541	-75.49067	5.225254	0.00375973	0.0224212	0.009181369	1.323712	0.00121894	0.180644	0.01483894	3.705429	0.175135	0.3264	0.413615	0.0848502	0.008766747	0.03183112
150	-69.32234	-75.79326	6.470921	0.00308501	0.0273249	0.009181369	1.616958	0.00194036	0.113481	0.01483894	3.016181	0.421673	0.148179	0.287577	0.142571	0.004557323	0.03177689
151	-69.71579	-78.50797	8.792184	0.00181888	0.0463458	0.009181369	2.400265	0.00370122	0.0560505	0.01440331	2.014552	0.421673	0.148179	0.287577	0.142571	0.005165226	0.01706006
152	-68.35734	-78.54071	10.18338	0.00233962	0.0275862	0.008033757	1.829032	0.00378014	0.0572455	0.0147104	2.014552	0.380832	0.34004	0.259724	0.0194047	0.004111892	0.01583011
153	-68.18655	-78.89193	10.70538	0.00427444	0.030669	0.01144957	1.460809	0.00392743	0.0550986	0.0147104	1.957879	0.547133	0.156693	0.275584	0.0205897	0.002686765	0.01534151
154	-66.96351	-79.43631	12.47279	0.00610935	0.0214577	0.01144957	0.9312694	0.00833035	0.0571713	0.02182331	1.427854	0.547133	0.156693	0.275584	0.0205897	0.002686765	0.008500079
155	-66.61741	-76.64935	10.03194	0.00691735	0.0242956	0.01296385	0.9312694	0.0162457	0.100377	0.04038186	1.349988	0.348479	0.189363	0.333042	0.129116	0.001747005	0.008565495
156	-66.50521	-77.71388	11.20867	0.00494791	0.0173784	0.009272898	0.9312694	0.0228762	0.0712834	0.04038186	0.8425368	0.152096	0.23201	0.408048	0.207847	0.002663508	0.009006025
157	-65.26398	-76.53512	11.27113	0.00299861	0.0124734	0.006115783	1.056688	0.0120668	0.09873	0.03451609	1.558161	0.11774	0.179602	0.253897	0.448761	0.002663508	0.006881269
158	-65.41849	-75.52389	10.10539	0.002807	0.0158094	0.006661613	1.281331	0.0107076	0.111263	0.03451609	1.735345	0.0486046	0.167437	0.365594	0.418365	0.002663508	0.009928833
159	-66.50435	-75.76918	9.264829	0.00176214	0.0148636	0.005117792	1.580743	0.0107076	0.111263	0.03451609	1.735345	0.294742	0.0996325	0.217546	0.38808	0.003788894	0.01281547
160	-66.47424	-75.92696	9.452719	0.00104195	0.0136041	0.003764937	1.904613	0.0116291	0.110529	0.0358518	1.669235	0.3049	0.114154	0.319128	0.261817	0.002317609	0.009628523
161	-68.39632	-77.56298	9.166658	0.00111677	0.0094208	0.003243585	1.580811	0.0104673	0.0994866	0.03227009	1.669235	0.225215	0.0843204	0.497072	0.193392	0.004319117	0.01797659
162	-66.71345	-76.6699	9.956449	0.000957854	0.0111856	0.003273245	1.821883	0.0104673	0.0994866	0.03227009	1.669235	0.093522	0.150321	0.51196	0.244197	0.002380264	0.01093199
163	-67.47318	-75.90449	8.431309	0.000813059	0.0239663	0.004414297	2.508267	0.00704031	0.101429	0.0267225	1.977575	0.0896542	0.106587	0.492328	0.31143	0.004828796	0.01163458
164	-70.59145	-81.96615	11.3747	0.000815538	0.0240394	0.004427755	2.508267	0.00697092	0.0341777	0.01543535	1.178541	0.117586	0.301898	0.185227	0.395289	0.00568605	0.01024053
165	-69.00834	-81.57533	12.56699	0.00227066	0.0178234	0.006361682	1.527408	0.00579363	0.0411227	0.01543535	1.452803	0.107961	0.380199	0.233269	0.278572	0.006785661	0.007286196
166	-69.81944	-81.25037	11.43094	0.00329505	0.0258643	0.009231704	1.527408	0.00570551	0.0433759	0.01573155	1.503709	0.086194	0.492666	0.191932	0.229208	0.01090013	0.00783431
167	-66.93558	-76.78702	9.851436	0.00711235	0.0226995	0.01270618	0.8602888	0.00229387	0.107888	0.01573155	2.854647	0.0696889	0.398327	0.376913	0.155072	0.008030481	0.01032823
168	-68.03153	-75.79779	7.766261	0.00515402	0.0171153	0.009392155	0.8897075	0.00240595	0.11316	0.01650021	2.854647	0.266437	0.318783	0.293873	0.120907	0.005693303	0.03039319
169	-70.37564	-75.93762	5.561978	0.0080636	0.0285967	0.01518527	0.9384361	0.00151291	0.179955	0.01650021	3.542433	0.277003	0.340089	0.305526	0.0773823	0.006327746	0.0310562
170	-68.42536	-75.46802	7.042656	0.00492455	0.022408	0.01050473	1.123208	0.00219255	0.130675	0.01692661	3.030177	0.280254	0.344081	0.349673	0.0259915	0.006053148	0.02869782
171	-68.71097	-75.80752	7.096551	0.00491829	0.0223795	0.01049136	1.123208	0.00195921	0.107948	0.01454281	2.971957	0.627986	0.0872859	0.265028	0.0196998	0.006053148	0.03143232
172	-69.84334	-77.48081	7.637468	0.00362797	0.0165082	0.007738955	1.123208	0.00130846	0.072093	0.009712392	2.971957	0.500603	0.117174	0.355778	0.0264453	0.004562147	0.03647074
173	-66.80683	-75.38817	8.581333	0.00213336	0.0169405	0.006011667	1.535983	0.000679896	0.138743	0.009712392	3.942562	0.596595	0.0946513	0.287392	0.0213621	0.003291878	0.01485723
174	-65.14571	-76.64081	11.4951	0.00258438	0.0139841	0.006011667	1.251637	0.00435408	0.103738	0.02125288	2.350486	0.596595	0.0946513	0.287392	0.0213621	0.002240372	0.006462086
175	-65.62817	-77.72573	12.09756	0.00258438	0.0139841	0.006011667	1.251637	0.00269448	0.0889673	0.0154829	2.592378	0.74715	0.118537	0.10756	0.026753	0.001462047	0.005443657
176	-66.86239	-77.08281	10.22042	0.00155091	0.0281787	0.006610794	2.149567	0.00253751	0.0837844	0.01458093	2.592378	0.74715	0.118537	0.10756	0.026753	0.003536373	0.006272113
177	-67.79911	-76.24099	8.441886	0.002192	0.0398266	0.009343431	2.149567	0.0010769	0.109895	0.01087865	3.428843	0.761079	0.0884775	0.109565	0.0408791	0.007150953	0.006272113
178	-70.36149	-77.33959	6.978097	0.00216278	0.0753332	0.01276436	2.63201	0.0010769	0.109895	0.01087865	3.428843	0.761079	0.0884775	0.109565	0.0408791	0.008523098	0.006272113
179	-67.58986	-77.29144	9.701584	0.00341513	0.0407399	0.01179543	1.837679	0.0013276	0.0785608	0.01021259	3.024882	0.736538	0.0856246	0.106032	0.071806	0.005058895	0.006272113
180	-66.85235	-76.36817	9.515815	0.00548536	0.0253643	0.01179543	1.135125	0.00274649	0.162524	0.02112753	3.024882	0.197446	0.568784	0.189247	0.0445227	0.003827189	0.006897527
181	-66.73613	-76.48894	9.752817	0.0077865	0.0178684	0.01179543	0.6157553	0.00246776	0.14603	0.01898333	3.024882	0.197446	0.568784	0.189247	0.0445227	0.005407224	0.01228981
182	-66.5558	-77.05352	10.49772	0.00807348	0.0134905	0.01043626	0.3805849	0.00575581	0.110034	0.0251661	2.187265	0.197446	0.568784	0.189247	0.0445227	0.004663437	0.01627771
183	-66.06249	-77.73968	11.67719	0.0083917	0.012979	0.01043626	0.3232711	0.0054107	0.103436	0.02365715	2.187265	0.330316	0.509718	0.120067	0.0398992	0.003876922	0.01050185
184	-67.53668	-77.50504	9.968357	0.0092595	0.0148052	0.0117085	0.3479149	0.0054107	0.103436	0.02365715	2.187265	0.0997312	0.714684	0.168347	0.0172381	0.007024064	0.01851789
185	-68.36131	-79.1321	10.77079	0.0116311	0.0161198	0.01369272	0.2419385	0.0129013	0.0896625	0.03401123	1.437178	0.0997312	0.714684	0.168347	0.0172381	0.01051229	0.007577383
186	-68.12482	-78.0521	9.927286	0.00867493	0.0216129	0.01369272	0.6766992	0.00962044	0.102858	0.031457	1.756486	0.0997312	0.714684	0.168347	0.0172381	0.009782278	0.007577383
187	-70.16612	-79.06488	8.898766	0.00429664	0.0436365	0.01369272	1.718381	0.00686905	0.0734415	0.02246049	1.756486	0.0997312	0.714684	0.168347	0.0172381	0.007924322	0.0128751
188	-69.32209	-78.70993	9.38784	0.00439272	0.040557	0.0133475	1.647734	0.00507112	0.0936568	0.02179322	2.161691	0.0997312	0.714684	0.168347	0.0172381	0.009130718	0.004783519
189	-71.0177	-77.59372	6.576019	0.00389359	0.0433021	0.01298463	1.785699	0.00609978	0.112655	0.02621393	2.161691	0.0997312	0.714684	0.168347	0.0172381	0.02072991	0.008351319
190	-69.68473	-78.72388	9.03915	0.00544431	0.0309682	0.01298463	1.288671	0.00460296	0.0850106	0.01978133	2.161691	0.107973	0.691106	0.182259	0.0186626	0.01560351	0.007847089
191	-68.89682	-77.52164	8.624825	0.00407704	0.0231909	0.009723699	1.288671	0.00766097	0.0982983	0.02744195	1.891702	0.268848	0.202324	0.453819	0.0750083	0.01987513	0.005695746
192	-69.90949	-76.57893	6.669443	0.00584171	0.0373328	0.01476779	1.375002	0.00527078	0.185561	0.03127382	2.639927	0.268848	0.202324	0.453819	0.0750083	0.01221184	0.008471576
193	-68.448	-76.86988	8.42188	0.00581493	0.0375048	0.01476779	1.381814	0.00363458	0.127958	0.02156556	2.639927	0.17468	0.228383	0.512268	0.084669	0.01059805	0.006633392
194	-69.19722	-78.05112	8.853895	0.00231687	0.014316	0.005759201	1.35003	0.00112159	0.225455	0.01590185	3.931397	0.0769945	0.101549	0.704942	0.116515	0.006608622	0.006073583
195	-66.67768	-75.61173	8.934052	0.00183752	0.0180506	0.005759201	1.693699	0.00153285	0.110326	0.01300438	3.170034	0.0784307	0.0847899	0.718091	0.118688	0.00661959	0.01366699
196	-68.96305	-75.41615	6.453096	0.00214812	0.0297995	0.008000808	1.949544	0.00051891	0.135666	0.008390369	4.126245	0.0784307	0.0847899	0.718091	0.118688	0.01210703	0.01366699
197	-70.49441	-75.91085	5.416443	0.00214812	0.0297995	0.008000808	1.949544	0.00051891	0.135666	0.008390369	4.126245	0.0318234	0.297406	0.598121	0.0726491	0.01930278	0.01420499
198	-70.18112	-76.01893	5.83781	0.00163871	0.039063	0.008000808	2.350863	0.000425178	0.134403	0.007559437	4.266994	0.0143732	0.135191	0.271887	0.578549	0.01397418	0.01033648
199	-69.90815	-76.13991	6.231755	0.00163871	0.039063	0.008000808	2.350863	0.000425178	0.134403	0.007559437	4.266994	0.0219063	0.206047	0.414386	0.357661	0.01020156	0.01117016
200	-68.05311	-75.4241	7.370993	0.00234949	0.0272455	0.008000808	1.8167	0.000453701	0.143419	0.008066551	4.266994	0.0222201	0.263181	0.383552	0.331047	0.006541735	0.01260792
201	-66.77806	-75.44377	8.665713	0.0016974	0.0196836	0.005780218	1.8167	0.000634894	0.11812	0.008659882	3.874036	0.0256397	0.306786	0.442579	0.224996	0.003500725	0.01260792
202	-68.1271	-75.94244	7.815347	0.00120261	0.0127266	0.003912185	1.748877	0.00069822	0.129901	0.009523639	3.874036	0.0111731	0.311341	0.44915	0.228337	0.004128786	0.0201895
203	-69.79689	-75.46574	5.668851	0.00119233	0.0303646	0.006017024	2.399864	0.000991385	0.184443	0.01352237	3.874036	0.0102829	0.267336	0.292555	0.429826	0.005770925	0.0201895
204	-71.54493	-76.17273	4.627797	0.00125394	0.0319335	0.006327929	2.399864	0.000841807	0.217217	0.01352237	4.116519	0.0365323	0.358089	0.0296394	0.57574	0.01014696	0.0201895
205	-67.69986	-76.64254	8.942679	0.00333306	0.0235231	0.008854594	1.44857	0.00189445	0.0965213	0.01352237	2.913934	0.0365323	0.358089	0.0296394	0.57574	0.002785172	0.0201895
206	-64.95355	-75.69617	10.74262	0.00858241	0.0167824	0.01200138	0.4971276	0.00257898	0.122937	0.01780598	2.864594	0.0365323	0.358089	0.0296394	0.57574	0.002861836	0.01196472
207	-68.20567	-81.0719	12.86623	0.0128777	0.0188642	0.01558611	0.2830059	0.00240487	0.0525991	0.01124694	2.287066	0.0544121	0.533346	0.0441456	0.368096	0.002861836	0.009150511
208	-66.42288	-75.46955	9.046673	0.0127708	0.0190221	0.01558611	0.2953655	0.00111375	0.14002	0.01248788	3.583489	0.235379	0.319082	0.190968	0.254571	0.001971208	0.02067318
209	-65.02872	-75.09173	10.06301	0.0127708	0.0190221	0.01558611	0.2953655	0.00160817	0.146284	0.01533781	3.343602	0.10038	0.136075	0.105318	0.658227	0.001720748	0.01353818
210	-66.21657	-75.45409	9.237513	0.0089757	0.0270649	0.01558611	0.8181873	0.00165416	0.175487	0.01703773	3.457631	0.10038	0.136075	0.105318	0.658227	0.001207926	0.01042126
211	-65.99726	-75.98823	9.990969	0.0089757	0.0270649	0.01558611	0.8181873	0.00165416	0.175487	0.01703773	3.457631	0.242825	0.329175	0.25477	0.173231	0.0007735955	0.005234581
212	-64.79891	-76.24728	11.44837	0.00774732	0.0218532	0.01301169	0.7687308	0.00095229	0.101027	0.009808511	3.457631	0.0800329	0.190987	0.346566	0.382414	0.0005800021	0.004987268
213	-64.77156	-75.00446	10.23291	0.00863865	0.0195985	0.01301169	0.6072775	0.00149032	0.158106	0.01535023	3.457631	0.0314823	0.233354	0.349506	0.385658	0.001112574	0.01003124
214	-63.42514	-75.33418	11.90904	0.00731605	0.0177177	0.01138523	0.6556755	0.00265466	0.112377	0.01727201	2.776574	0.0234682	0.173951	0.260535	0.542046	0.0005288509	0.005850256
215	-64.50061	-75.15226	10.65165	0.00655631	0.0197708	0.01138523	0.8182318	0.00125826	0.15464	0.01394908	3.566674	0.0452023	0.33505	0.337331	0.282418	0.001133096	0.005850256
216	-65.17781	-75.13691	9.959097	0.0057273	0.0226326	0.01138523	1.018655	0.000636107	0.139531	0.009421073	3.996113	0.0301739	0.223656	0.391693	0.354477	0.001016932	0.007661552
217	-64.91937	-74.88724	9.967875	0.00452625	0.0178864	0.008997676	1.018655	0.000636107	0.139531	0.009421073	3.996113	0.0393813	0.0570362	0.44094	0.462643	0.002040843	0.008959706
218	-64.49262	-75.96479	11.47217	0.00214557	0.0128492	0.005250605	1.326837	0.00282866	0.106612	0.01736576	2.690475	0.044446	0.0643715	0.36904	0.522142	0.002349966	0.005898618
219	-65.19551	-75.77393	10.57842	0.00239954	0.0114892	0.005250605	1.160979	0.00422368	0.136844	0.02404132	2.578345	0.044446	0.0643715	0.36904	0.522142	0.001404438	0.01036681
220	-66.11271	-76.75864	10.64593	0.00177961	0.0116932	0.004561722	1.395578	0.00284481	0.0921697	0.01619276	2.578345	0.0557871	0.0807968	0.672885	0.190531	0.002704352	0.01412117
221	-66.0845	-76.83607	10.75157	0.00994418	0.0177021	0.01326773	0.4275049	0.00690997	0.0997743	0.02625713	1.979233	0.141868	0.0558532	0.465152	0.337126	0.007674967	0.009496025
222	-66.46568	-76.88859	10.42292	0.0107405	0.0163896	0.01326773	0.3132904	0.00690997	0.0997743	0.02625713	1.979233	0.16097	0.05461	0.454798	0.329622	0.007778314	0.01329511
223	-66.55503	-75.81899	9.26396	0.0112038	0.019298	0.01470413	0.4030817	0.00811518	0.117176	0.03083679	1.979233	0.0370002	0.107742	0.319802	0.535456	0.005228211	0.01733494
224	-65.94498	-75.06946	9.124475	0.0116619	0.0185399	0.01470413	0.3436631	0.00654074	0.145382	0.03083679	2.299009	0.0396649	0.0434818	0.342834	0.574019	0.002962155	0.01733494
225	-65.91377	-76.7049	10.79112	0.0116619	0.0185399	0.01470413	0.3436631	0.00525115	0.0943916	0.02226351	2.141623	0.0308262	0.510154	0.171639	0.287381	0.001485805	0.01694972
226	-64.20319	-76.44436	12.24118	0.00779671	0.012395	0.009830587	0.3436631	0.00539142	0.0969131	0.02285826	2.141623	0.010937	0.0600203	0.827081	0.101961	0.002424227	0.009472273
227	-64.57968	-77.13492	12.55523	0.00856561	0.0112824	0.009830587	0.2042176	0.0060753	0.086004	0.02285826	1.964568	0.028176	0.154625	0.554524	0.262674	0.001235996	0.01233724
228	-66.09015	-75.70703	9.616877	0.00966919	0.018833	0.01349443	0.4941993	0.00545544	0.18531	0.03179537	2.613394	0.0288127	0.15812	0.567056	0.246012	0.003453651	0.007516395
229	-64.45584	-76.46561	12.00977	0.0121672	0.0180316	0.01481192	0.2916157	0.00292765	0.0994459	0.01706291	2.613394	0.0849051	0.148987	0.534305	0.231803	0.003453651	0.005652535
230	-66.11812	-77.23952	11.1214	0.0112073	0.019576	0.01481192	0.4134533	0.00317294	0.10744	0.01846355	2.611068	0.0531902	0.466869	0.334724	0.145217	0.007162667	0.005652535
231	-66.51326	-76.85046	10.3372	0.00507414	0.0147129	0.008640334	0.7891655	0.00271326	0.123763	0.01832487	2.83193	0.0551948	0.115082	0.679034	0.15069	0.01174656	0.005652535
232	-64.39906	-76.21417	11.81511	0.00499201	0.0136332	0.008249659	0.7447603	0.003281	0.102347	0.01832487	2.55024	0.0429011	0.0894494	0.527791	0.339858	0.00359578	0.007309857
233	-66.94725	-79.37536	12.42811	0.00302382	0.00825803	0.004997077	0.7447603	0.00409576	0.0819874	0.01832487	2.221392	0.0206675	0.0920727	0.537434	0.349826	0.006258796	0.007502771
234	-65.23385	-76.61754	11.38369	0.00484664	0.0104053	0.007101471	0.5663773	0.0066295	0.147748	0.03129685	2.30098	0.0206675	0.0920727	0.537434	0.349826	0.003334473	0.004397168
235	-64.97997	-77.59932	12.61935	0.00744753	0.0148781	0.01052639	0.512986	0.00360741	0.080396	0.01703	2.30098	0.0583877	0.0857024	0.518445	0.337465	0.005636134	0.004397168
236	-66.45113	-76.51256	10.06143	0.00609503	0.0181796	0.01052639	0.8101115	0.00205835	0.140899	0.01703	3.132842	0.117489	0.0877284	0.481418	0.313364	0.01171778	0.003059718
237	-68.33989	-78.05132	9.711436	0.00846797	0.0152487	0.01136335	0.4360376	0.00247702	0.169558	0.02049385	3.132842	0.0409742	0.213233	0.650208	0.0955849	0.01477894	0.003059718
238	-66.71229	-77.75294	11.04065	0.0120051	0.0216182	0.01610987	0.4360376	0.00144884	0.0991764	0.01198709	3.132842	0.140746	0.19105	0.582564	0.0856408	0.008622837	0.003059718
239	-69.31702	-80.24085	10.92383	0.0112026	0.0208007	0.01526505	0.4587492	0.00165802	0.0735055	0.01103964	2.810819	0.140746	0.19105	0.582564	0.0856408	0.01598093	0.002166772
240	-65.68335	-78.51996	12.83661	0.0107584	0.0216596	0.01526505	0.5187367	0.00165802	0.0735055	0.01103964	2.810819	0.132846	0.206659	0.630162	0.030333	0.00244344	0.0006724858
241	-63.31982	-75.62608	12.30626	0.00639053	0.0186891	0.01092856	0.7955099	0.00258172	0.114456	0.01718992	2.810819	0.132846	0.206659	0.630162	0.030333	0.001534721	0.0002088349
242	-65.83971	-75.98534	10.14563	0.00572196	0.0208728	0.01092856	0.959346	0.00470691	0.208673	0.03134017	2.810819	0.0688892	0.243161	0.652259	0.0356907	0.001464167	0.0001673104
243	-72.20625	-79.08358	6.877323	0.00287517	0.0415396	0.01092856	1.97967	0.00634133	0.281132	0.04222266	2.810819	0.0898074	0.485643	0.353268	0.0712816	0.002044152	0.0001288501
244	-70.58758	-76.31682	5.729246	0.00286637	0.0349308	0.01000623	1.853491	0.0289174	0.183064	0.07275801	1.367991	0.167774	0.039103	0.659958	0.133165	0.0009232334	0.0001288501
245	-67.73546	-75.3854	7.649938	0.00696429	0.0168632	0.010837	0.6555634	0.0289174	0.183064	0.07275801	1.367991	0.158741	0.0369977	0.678266	0.125995	0.0009777322	0.0001288501
246	-65.98306	-74.79291	8.809849	0.006899	0.0170228	0.010837	0.6695268	0.032258	0.142172	0.06772135	1.099552	0.137333	0.00562636	0.748037	0.109003	0.0004862789	0.0002356401
247	-64.63069	-75.95097	11.32028	0.00789176	0.0148814	0.010837	0.4702023	0.0273795	0.0983913	0.05190288	0.9482397	0.129456	0.00530365	0.705133	0.160107	0.001548169	0.0007168827
248	-67.4479	-76.49542	9.047514	0.0182012	0.025738	0.02164399	0.2568459	0.0210206	0.128155	0.05190288	1.340079	0.0916711	0.127509	0.353193	0.427627	0.004135413	0.002011351
249	-65.29759	-76.89401	11.59641	0.0133833	0.0175706	0.01533469	0.2017976	0.0223158	0.0870451	0.04407361	1.009008	0.280186	0.101046	0.279891	0.338877	0.001413442	0.004760207
250	-63.86503	-75.83446	11.96943	0.0141332	0.0166384	0.01533469	0.1209707	0.010638	0.111779	0.03448344	1.743605	0.280712	0.0993588	0.280416	0.339513	0.001413442	0.003264397
251	-67.37894	-76.26725	8.888308	0.0235317	0.0247075	0.02411246	0.03614574	0.0102664	0.167053	0.04141303	2.067812	0.378793	0.134075	0.119658	0.367474	0.002898832	0.006017492
252	-66.19108	-75.63066	9.439586	0.0175667	0.0189241	0.01823278	0.05517409	0.0102664	0.167053	0.04141303	2.067812	0.341255	0.120788	0.1078	0.430157	0.001929731	0.008511908
253	-65.71199	-76.88972	11.17773	0.0159218	0.0171521	0.01652553	0.05517409	0.0146625	0.1097	0.04010583	1.491836	0.469987	0.306473	0.0811181	0.142422	0.001680994	0.006123166
254	-65.3015	-76.98451	11.68301	0.0117389	0.0136595	0.01266283	0.1123287	0.0146625	0.1097	0.04010583	1.491836	0.028992	0.754648	0.103972	0.112388	0.001050359	0.006121076
255	-64.72892	-76.10614	11.37722	0.00907809	0.0116479	0.01028302	0.1847763	0.0114934	0.139948	0.04010583	1.852876	0.0691748	0.41459	0.248077	0.268158	0.0002059214	0.006121076
256	-64.92006	-77.18722	12.26717	0.0119296	0.0160544	0.01383918	0.220139	0.0157434	0.086293	0.03685844	1.261197	0.178076	0.459419	0.274901	0.0876037	0.0002257409	0.006218715
257	-65.20609	-76.83099	11.6249	0.011938	0.0160431	0.01383918	0.2190955	0.0157434	0.086293	0.03685844	1.261197	0.139481	0.359847	0.432056	0.0686168	0.0002509043	0.01099827
