Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
6958	-85.91802	-89.3607	3.442688	0.01085826	0.0108583	0.0108583
6959	-87.48182	-91.19595	3.714122	0.008833275	0.00883328	0.00883328
6960	-87.48182	-91.19595	3.714122	0.008833275	0.00883328	0.00883328
6961	-86.50092	-90.06153	3.560608	0.009978542	0.00997854	0.00997854
6962	-84.55395	-87.4737	2.919753	0.01475952	0.0147595	0.0147595
6963	-84.55395	-87.4737	2.919753	0.01475952	0.0147595	0.0147595
6964	-85.03504	-86.88004	1.845001	0.0227775	0.0227775	0.0227775
6965	-85.8328	-87.25427	1.421468	0.02593718	0.0259372	0.0259372
6966	-84.55505	-86.77403	2.218978	0.01998751	0.0199875	0.0199875
6967	-85.12946	-86.9169	1.787441	0.02320691	0.0232069	0.0232069
6968	-85.02647	-86.87685	1.850377	0.02273739	0.0227374	0.0227374
6969	-84.89027	-86.83025	1.939982	0.02206891	0.0220689	0.0220689
6970	-84.47287	-86.79132	2.318456	0.01924538	0.0192454	0.0192454
6971	-84.58702	-86.77295	2.185934	0.02023403	0.020234	0.020234
6972	-84.37448	-87.0141	2.639612	0.01684946	0.0168495	0.0168495
6973	-84.41209	-86.83272	2.420632	0.01848312	0.0184831	0.0184831
6974	-84.43207	-87.2181	2.786025	0.01575717	0.0157572	0.0157572
6975	-84.43207	-87.2181	2.786025	0.01575717	0.0157572	0.0157572
6976	-84.65244	-87.64525	2.992805	0.01421452	0.0142145	0.0142145
6977	-85.94439	-87.31436	1.369974	0.02632134	0.0263213	0.0263213
6978	-86.11592	-87.40908	1.293161	0.02689439	0.0268944	0.0268944
6979	-86.34791	-87.54105	1.193142	0.02764056	0.0276406	0.0276406
6980	-85.09516	-86.90317	1.808009	0.02305347	0.0230535	0.0230535
6981	-84.38218	-86.88527	2.503083	0.017868	0.017868	0.017868
6982	-85.12088	-86.91343	1.792555	0.02316876	0.0231688	0.0231688
6983	-84.39803	-86.85153	2.453507	0.01823786	0.0182379	0.0182379
6984	-84.95542	-86.8515	1.896083	0.02239641	0.0223964	0.0223964
6985	-84.95542	-86.8515	1.896083	0.02239641	0.0223964	0.0223964
6986	-84.4065	-86.83944	2.432939	0.01839129	0.0183913	0.0183913
6987	-84.4065	-86.83944	2.432939	0.01839129	0.0183913	0.0183913
6988	-84.80435	-86.80581	2.001456	0.02161029	0.0216103	0.0216103
6989	-84.80435	-86.80581	2.001456	0.02161029	0.0216103	0.0216103
6990	-85.26532	-88.53163	3.266308	0.01217411	0.0121741	0.0121741
6991	-85.64158	-89.01718	3.375601	0.01135875	0.0113587	0.0113587
6992	-84.68759	-86.78142	2.093831	0.02092115	0.0209211	0.0209211
6993	-84.48847	-87.34617	2.857692	0.01522251	0.0152225	0.0152225
6994	-86.96041	-87.90584	0.9454258	0.02948861	0.0294886	0.0294886
6995	-86.96041	-87.90584	0.9454258	0.02948861	0.0294886	0.0294886
6996	-85.53967	-87.10345	1.563789	0.02487542	0.0248754	0.0248754
6997	-84.43596	-86.81124	2.375277	0.01882147	0.0188215	0.0188215
6998	-84.68951	-86.78172	2.092203	0.02093329	0.0209333	0.0209333
6999	-84.88253	-88.00118	3.118652	0.01327567	0.0132757	0.0132757
7000	-84.43234	-87.21879	2.786442	0.01575405	0.0157541	0.0157541
7001	-84.50532	-87.38052	2.875196	0.01509192	0.0150919	0.0150919
7002	-84.50532	-87.38052	2.875196	0.01509192	0.0150919	0.0150919
7003	-84.7242	-87.76125	3.03705	0.01388444	0.0138844	0.0138844
7004	-84.51568	-86.77908	2.263407	0.01965606	0.0196561	0.0196561
7005	-84.51568	-86.77908	2.263407	0.01965606	0.0196561	0.0196561
7006	-86.18358	-89.68332	3.499735	0.01043267	0.0104327	0.0104327
7007	-87.00998	-90.65568	3.645692	0.009343786	0.00934379	0.00934379
7008	-84.39686	-86.85342	2.456553	0.01821513	0.0182151	0.0182151
7009	-84.41868	-87.18275	2.764076	0.01592092	0.0159209	0.0159209
7010	-84.59529	-87.5479	2.95262	0.01451432	0.0145143	0.0145143
7011	-85.27137	-88.53965	3.268283	0.01215938	0.0121594	0.0121594
7012	-84.60604	-86.77333	2.167283	0.02037317	0.0203732	0.0203732
7013	-85.88808	-87.28388	1.395797	0.0261287	0.0261287	0.0261287
7014	-85.88808	-87.28388	1.395797	0.0261287	0.0261287	0.0261287
7015	-85.13436	-88.35564	3.22128	0.01251003	0.01251	0.01251
7016	-85.40296	-87.03745	1.634486	0.024348	0.024348	0.024348
7017	-86.08273	-87.39055	1.30782	0.02678503	0.026785	0.026785
7018	-86.12139	-87.41214	1.290754	0.02691235	0.0269123	0.0269123
7019	-84.61949	-87.58978	2.970283	0.01438255	0.0143825	0.0143825
7020	-84.42329	-87.19526	2.771968	0.01586204	0.015862	0.015862
7021	-84.42329	-87.19526	2.771968	0.01586204	0.015862	0.015862
7022	-84.42329	-87.19526	2.771968	0.01586204	0.015862	0.015862
7023	-84.42329	-87.19526	2.771968	0.01586204	0.015862	0.015862
7024	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7025	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7026	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7027	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7028	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7029	-84.43405	-86.81264	2.378581	0.01879683	0.0187968	0.0187968
7030	-84.71891	-86.78673	2.067819	0.02111521	0.0211152	0.0211152
7031	-84.49806	-87.36586	2.867804	0.01514707	0.0151471	0.0151471
7032	-84.49806	-87.36586	2.867804	0.01514707	0.0151471	0.0151471
7033	-86.45079	-90.00224	3.551447	0.01004688	0.0100469	0.0100469
7034	-84.4168	-87.17755	2.76075	0.01594573	0.0159457	0.0159457
7035	-84.4168	-87.17755	2.76075	0.01594573	0.0159457	0.0159457
7036	-85.15995	-88.3904	3.230446	0.01244165	0.0124417	0.0124417
7037	-84.48509	-86.78691	2.301822	0.01936947	0.0193695	0.0193695
7038	-86.22884	-87.4728	1.243969	0.02726138	0.0272614	0.0272614
7039	-85.51523	-87.09142	1.576197	0.02478286	0.0247829	0.0247829
7040	-84.50431	-87.37849	2.874181	0.0150995	0.0150995	0.0150995
7041	-84.57146	-86.77319	2.201728	0.02011621	0.0201162	0.0201162
7042	-85.83992	-87.25806	1.418146	0.02596197	0.025962	0.025962
7043	-85.83992	-87.25806	1.418146	0.02596197	0.025962	0.025962
7044	-84.49918	-87.36815	2.868964	0.01513842	0.0151384	0.0151384
7045	-84.50608	-87.38202	2.875948	0.01508631	0.0150863	0.0150863
7046	-84.50608	-87.38202	2.875948	0.01508631	0.0150863	0.0150863
7047	-84.45765	-87.27931	2.821668	0.01549126	0.0154913	0.0154913
7048	-84.45765	-87.27931	2.821668	0.01549126	0.0154913	0.0154913
7049	-84.37247	-86.99586	2.623382	0.01697053	0.0169705	0.0169705
7050	-84.37247	-86.99586	2.623382	0.01697053	0.0169705	0.0169705
7051	-84.91808	-86.83907	1.920986	0.02221062	0.0222106	0.0222106
7052	-84.37195	-86.98953	2.617575	0.01701386	0.0170139	0.0170139
7053	-84.38939	-87.08939	2.699996	0.01639897	0.016399	0.016399
7054	-86.13507	-87.41982	1.284744	0.02695719	0.0269572	0.0269572
7055	-86.13507	-87.41982	1.284744	0.02695719	0.0269572	0.0269572
7056	-86.13507	-87.41982	1.284744	0.02695719	0.0269572	0.0269572
7057	-84.61458	-86.77371	2.159131	0.02043399	0.020434	0.020434
7058	-84.61458	-86.77371	2.159131	0.02043399	0.020434	0.020434
7059	-84.61458	-86.77371	2.159131	0.02043399	0.020434	0.020434
7060	-84.61458	-86.77371	2.159131	0.02043399	0.020434	0.020434
7061	-84.61458	-86.77371	2.159131	0.02043399	0.020434	0.020434
7062	-84.68641	-86.78124	2.094832	0.02091368	0.0209137	0.0209137
7063	-85.58278	-87.1249	1.542124	0.02503705	0.0250371	0.0250371
7064	-85.58278	-87.1249	1.542124	0.02503705	0.0250371	0.0250371
7065	-84.55807	-86.77383	2.215755	0.02001156	0.0200116	0.0200116
7066	-85.60944	-87.13831	1.528865	0.02513597	0.025136	0.025136
7067	-85.60944	-87.13831	1.528865	0.02513597	0.025136	0.025136
7068	-85.60944	-87.13831	1.528865	0.02513597	0.025136	0.025136
7069	-84.37353	-87.00621	2.632686	0.01690112	0.0169011	0.0169011
7070	-84.37353	-87.00621	2.632686	0.01690112	0.0169011	0.0169011
7071	-86.99991	-87.93002	0.9301078	0.02960288	0.0296029	0.0296029
7072	-85.14913	-86.92494	1.77581	0.02329368	0.0232937	0.0232937
7073	-85.14913	-86.92494	1.77581	0.02329368	0.0232937	0.0232937
7074	-85.45056	-87.06006	1.609504	0.02453438	0.0245344	0.0245344
7075	-85.45056	-87.06006	1.609504	0.02453438	0.0245344	0.0245344
7076	-85.45056	-87.06006	1.609504	0.02453438	0.0245344	0.0245344
7077	-84.46094	-86.79653	2.335592	0.01911754	0.0191175	0.0191175
7078	-84.38195	-87.05759	2.675648	0.01658061	0.0165806	0.0165806
7079	-84.38195	-87.05759	2.675648	0.01658061	0.0165806	0.0165806
7080	-84.94576	-86.84822	1.902465	0.0223488	0.0223488	0.0223488
7081	-84.74263	-86.79141	2.048775	0.02125728	0.0212573	0.0212573
7082	-84.37173	-86.98643	2.614697	0.01703533	0.0170353	0.0170353
7083	-84.37161	-86.98446	2.612857	0.01704906	0.0170491	0.0170491
7084	-84.37161	-86.98446	2.612857	0.01704906	0.0170491	0.0170491
7085	-84.37161	-86.98446	2.612857	0.01704906	0.0170491	0.0170491
7086	-84.37161	-86.98446	2.612857	0.01704906	0.0170491	0.0170491
7087	-84.37161	-86.98446	2.612857	0.01704906	0.0170491	0.0170491
7088	-85.32517	-87.00142	1.676248	0.02403644	0.0240364	0.0240364
7089	-85.32517	-87.00142	1.676248	0.02403644	0.0240364	0.0240364
7090	-84.53081	-86.77657	2.245767	0.01978766	0.0197877	0.0197877
7091	-84.47582	-86.79018	2.314355	0.01927597	0.019276	0.019276
7092	-84.45015	-87.26204	2.811887	0.01556423	0.0155642	0.0155642
7093	-84.38019	-86.89152	2.511329	0.01780648	0.0178065	0.0178065
7094	-84.38019	-86.89152	2.511329	0.01780648	0.0178065	0.0178065
7095	-84.38019	-86.89152	2.511329	0.01780648	0.0178065	0.0178065
7096	-84.57011	-86.77323	2.203119	0.02010583	0.0201058	0.0201058
7097	-84.57011	-86.77323	2.203119	0.02010583	0.0201058	0.0201058
7098	-84.37457	-87.01477	2.640199	0.01684507	0.0168451	0.0168451
7099	-84.63418	-86.77504	2.14086	0.0205703	0.0205703	0.0205703
7100	-84.80795	-86.80674	1.998788	0.0216302	0.0216302	0.0216302
7101	-86.04219	-87.36804	1.325853	0.0266505	0.0266505	0.0266505
7102	-87.23887	-88.0777	0.838837	0.03028379	0.0302838	0.0302838
7103	-84.74485	-87.79363	3.048784	0.0137969	0.0137969	0.0137969
7104	-84.74485	-87.79363	3.048784	0.0137969	0.0137969	0.0137969
7105	-84.74485	-87.79363	3.048784	0.0137969	0.0137969	0.0137969
7106	-84.38632	-87.07703	2.690714	0.01646822	0.0164682	0.0164682
7107	-85.26167	-88.52678	3.265112	0.01218303	0.012183	0.012183
7108	-85.26167	-88.52678	3.265112	0.01218303	0.012183	0.012183
7109	-84.63553	-86.77515	2.139622	0.02057953	0.0205795	0.0205795
7110	-84.38271	-87.06118	2.67847	0.01655956	0.0165596	0.0165596
7111	-84.38271	-87.06118	2.67847	0.01655956	0.0165596	0.0165596
7112	-84.49855	-86.78296	2.284401	0.01949944	0.0194994	0.0194994
7113	-84.49855	-86.78296	2.284401	0.01949944	0.0194994	0.0194994
7114	-86.36532	-87.55112	1.185793	0.02769539	0.0276954	0.0276954
7115	-84.4508	-87.26355	2.812754	0.01555776	0.0155578	0.0155578
7116	-84.4508	-87.26355	2.812754	0.01555776	0.0155578	0.0155578
7117	-84.4508	-87.26355	2.812754	0.01555776	0.0155578	0.0155578
7118	-84.9953	-88.16307	3.167767	0.01290925	0.0129093	0.0129093
7119	-85.55558	-87.11134	1.555757	0.02493535	0.0249353	0.0249353
7120	-84.84143	-87.94055	3.099121	0.01342137	0.0134214	0.0134214
7121	-85.83963	-87.25791	1.418282	0.02596095	0.025961	0.025961
7122	-84.37095	-86.956	2.585053	0.01725648	0.0172565	0.0172565
7123	-84.6079	-87.56986	2.961955	0.01444467	0.0144447	0.0144447
7124	-84.6079	-87.56986	2.961955	0.01444467	0.0144447	0.0144447
7125	-84.4383	-86.8096	2.371302	0.01885113	0.0188511	0.0188511
7126	-84.4383	-86.8096	2.371302	0.01885113	0.0188511	0.0188511
7127	-84.4383	-86.8096	2.371302	0.01885113	0.0188511	0.0188511
7128	-84.4383	-86.8096	2.371302	0.01885113	0.0188511	0.0188511
7129	-84.4383	-86.8096	2.371302	0.01885113	0.0188511	0.0188511
7130	-85.94342	-87.31383	1.370414	0.02631806	0.0263181	0.0263181
7131	-84.46128	-86.79637	2.335095	0.01912124	0.0191212	0.0191212
7132	-84.46128	-86.79637	2.335095	0.01912124	0.0191212	0.0191212
7133	-84.46128	-86.79637	2.335095	0.01912124	0.0191212	0.0191212
7134	-85.35163	-88.64534	3.29371	0.01196968	0.0119697	0.0119697
7135	-85.35163	-88.64534	3.29371	0.01196968	0.0119697	0.0119697
7136	-86.42807	-87.58755	1.159481	0.02789169	0.0278917	0.0278917
7137	-84.89643	-88.02148	3.125045	0.01322797	0.013228	0.013228
7138	-84.89643	-88.02148	3.125045	0.01322797	0.013228	0.013228
7139	-84.89643	-88.02148	3.125045	0.01322797	0.013228	0.013228
7140	-87.55604	-88.27703	0.7209926	0.03116295	0.0311629	0.0311629
7141	-84.88322	-88.0022	3.118975	0.01327326	0.0132733	0.0132733
7142	-84.88322	-88.0022	3.118975	0.01327326	0.0132733	0.0132733
7143	-84.55192	-86.77427	2.222348	0.01996237	0.0199624	0.0199624
7144	-84.37491	-86.9138	2.538891	0.01760087	0.0176009	0.0176009
7145	-84.37491	-86.9138	2.538891	0.01760087	0.0176009	0.0176009
7146	-84.37491	-86.9138	2.538891	0.01760087	0.0176009	0.0176009
7147	-85.01808	-86.87375	1.855672	0.02269789	0.0226979	0.0226979
7148	-84.44474	-87.24925	2.80451	0.01561926	0.0156193	0.0156193
7149	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7150	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7151	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7152	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7153	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7154	-84.56808	-86.77331	2.205225	0.02009011	0.0200901	0.0200901
7155	-84.64986	-87.64096	2.991097	0.01422727	0.0142273	0.0142273
7156	-84.64986	-87.64096	2.991097	0.01422727	0.0142273	0.0142273
7157	-84.58119	-86.77298	2.191786	0.02019037	0.0201904	0.0201904
7158	-84.95683	-86.85199	1.895153	0.02240334	0.0224033	0.0224033
7159	-84.72104	-86.78713	2.06609	0.0211281	0.0211281	0.0211281
7160	-84.37666	-86.90512	2.528456	0.01767871	0.0176787	0.0176787
7161	-84.37375	-86.92093	2.54718	0.01753903	0.017539	0.017539
7162	-84.82433	-86.81108	1.986746	0.02172003	0.02172	0.02172
7163	-84.82433	-86.81108	1.986746	0.02172003	0.02172	0.02172
7164	-88.06103	-88.60084	0.5398023	0.03251468	0.0325147	0.0325147
7165	-88.06103	-88.60084	0.5398023	0.03251468	0.0325147	0.0325147
7166	-89.35038	-89.45362	0.1032359	0.0357716	0.0357716	0.0357716
7167	-84.83962	-86.81529	1.975671	0.02180266	0.0218027	0.0218027
7168	-84.83962	-86.81529	1.975671	0.02180266	0.0218027	0.0218027
7169	-86.91168	-87.8761	0.9644209	0.0293469	0.0293469	0.0293469
7170	-85.97977	-87.33368	1.353908	0.0264412	0.0264412	0.0264412
7171	-84.49577	-86.7837	2.287935	0.01947307	0.0194731	0.0194731
7172	-84.39833	-86.85105	2.452723	0.0182437	0.0182437	0.0182437
7173	-84.39833	-86.85105	2.452723	0.0182437	0.0182437	0.0182437
7174	-84.39833	-86.85105	2.452723	0.0182437	0.0182437	0.0182437
7175	-84.39833	-86.85105	2.452723	0.0182437	0.0182437	0.0182437
7176	-84.38651	-87.07782	2.69131	0.01646377	0.0164638	0.0164638
7177	-84.37342	-86.92317	2.549749	0.01751986	0.0175199	0.0175199
7178	-84.37342	-86.92317	2.549749	0.01751986	0.0175199	0.0175199
7179	-84.37342	-86.92317	2.549749	0.01751986	0.0175199	0.0175199
7180	-85.01375	-88.18902	3.175269	0.01285329	0.0128533	0.0128533
7181	-86.28241	-87.50339	1.220972	0.02743295	0.0274329	0.0274329
7182	-85.14921	-88.37583	3.226621	0.01247018	0.0124702	0.0124702
7183	-84.79813	-86.80423	2.006093	0.0215757	0.0215757	0.0215757
7184	-84.84079	-87.9396	3.09881	0.01342369	0.0134237	0.0134237
7185	-84.84079	-87.9396	3.09881	0.01342369	0.0134237	0.0134237
7186	-84.84079	-87.9396	3.09881	0.01342369	0.0134237	0.0134237
7187	-84.44051	-87.23905	2.798544	0.01566377	0.0156638	0.0156638
7188	-84.44051	-87.23905	2.798544	0.01566377	0.0156638	0.0156638
7189	-84.44051	-87.23905	2.798544	0.01566377	0.0156638	0.0156638
7190	-84.44051	-87.23905	2.798544	0.01566377	0.0156638	0.0156638
7191	-85.51892	-87.09324	1.574316	0.02479689	0.0247969	0.0247969
7192	-84.59087	-87.54015	2.949282	0.01453922	0.0145392	0.0145392
7193	-85.8255	-87.25038	1.424887	0.02591168	0.0259117	0.0259117
7194	-86.84085	-87.83307	0.9922258	0.02913946	0.0291395	0.0291395
7195	-86.27008	-87.49633	1.226246	0.0273936	0.0273936	0.0273936
7196	-84.37255	-86.99674	2.624183	0.01696456	0.0169646	0.0169646
7197	-84.38896	-86.86826	2.479297	0.01804545	0.0180455	0.0180455
7198	-84.38896	-86.86826	2.479297	0.01804545	0.0180455	0.0180455
7199	-85.00817	-86.87012	1.861956	0.02265101	0.022651	0.022651
7200	-85.21615	-86.95314	1.736992	0.02358327	0.0235833	0.0235833
7201	-84.41672	-87.17732	2.760603	0.01594682	0.0159468	0.0159468
7202	-84.74536	-86.79198	2.046614	0.0212734	0.0212734	0.0212734
7203	-85.0425	-88.22919	3.186694	0.01276805	0.0127681	0.0127681
7204	-86.26342	-89.77915	3.515727	0.01031337	0.0103134	0.0103134
7205	-86.26342	-89.77915	3.515727	0.01031337	0.0103134	0.0103134
7206	-85.80306	-89.21893	3.415871	0.01105832	0.0110583	0.0110583
7207	-84.41489	-86.82966	2.414763	0.0185269	0.0185269	0.0185269
7208	-84.38393	-87.06674	2.68281	0.01652718	0.0165272	0.0165272
7209	-84.38393	-87.06674	2.68281	0.01652718	0.0165272	0.0165272
7210	-84.37673	-86.90482	2.528092	0.01768143	0.0176814	0.0176814
7211	-84.37673	-86.90482	2.528092	0.01768143	0.0176814	0.0176814
7212	-84.45302	-86.80057	2.347547	0.01902835	0.0190284	0.0190284
7213	-85.46514	-88.7926	3.327458	0.01171791	0.0117179	0.0117179
7214	-84.65176	-86.77672	2.124958	0.02068893	0.0206889	0.0206889
7215	-84.65176	-86.77672	2.124958	0.02068893	0.0206889	0.0206889
7216	-85.56745	-87.11725	1.549793	0.02497984	0.0249798	0.0249798
7217	-85.14376	-88.36844	3.224671	0.01248473	0.0124847	0.0124847
7218	-84.47123	-87.30951	2.838279	0.01536734	0.0153673	0.0153673
7219	-85.43499	-88.75371	3.318725	0.01178306	0.0117831	0.0117831
7220	-85.461	-87.06508	1.604076	0.02457487	0.0245749	0.0245749
7221	-85.461	-87.06508	1.604076	0.02457487	0.0245749	0.0245749
7222	-84.79895	-86.80443	2.005485	0.02158023	0.0215802	0.0215802
7223	-84.5044	-86.7815	2.277105	0.01955386	0.0195539	0.0195539
7224	-84.5044	-86.7815	2.277105	0.01955386	0.0195539	0.0195539
7225	-84.41897	-86.8255	2.406533	0.0185883	0.0185883	0.0185883
7226	-84.41897	-86.8255	2.406533	0.0185883	0.0185883	0.0185883
7227	-84.41897	-86.8255	2.406533	0.0185883	0.0185883	0.0185883
7228	-86.0632	-89.53785	3.474655	0.01061978	0.0106198	0.0106198
7229	-84.38901	-87.08788	2.698875	0.01640734	0.0164073	0.0164073
7230	-84.57404	-86.77311	2.199077	0.02013598	0.020136	0.020136
7231	-84.57404	-86.77311	2.199077	0.02013598	0.020136	0.020136
7232	-84.40707	-86.83872	2.431656	0.01840087	0.0184009	0.0184009
7233	-85.29759	-86.98895	1.69136	0.0239237	0.0239237	0.0239237
7234	-84.40969	-87.15712	2.747435	0.01604506	0.0160451	0.0160451
7235	-88.74993	-89.05259	0.3026563	0.03428386	0.0342839	0.0342839
7236	-85.1787	-88.41575	3.237042	0.01239244	0.0123924	0.0123924
7237	-84.99714	-86.86613	1.868998	0.02259847	0.0225985	0.0225985
7238	-84.60071	-86.77315	2.172446	0.02033466	0.0203347	0.0203347
7239	-84.60071	-86.77315	2.172446	0.02033466	0.0203347	0.0203347
7240	-85.06281	-86.89057	1.827757	0.02290614	0.0229061	0.0229061
7241	-84.37879	-86.89645	2.51766	0.01775925	0.0177593	0.0177593
7242	-85.37887	-88.68091	3.302034	0.01190758	0.0119076	0.0119076
7243	-84.49519	-86.78386	2.288676	0.01946754	0.0194675	0.0194675
7244	-84.49519	-86.78386	2.288676	0.01946754	0.0194675	0.0194675
7245	-84.48892	-87.3471	2.858174	0.01521892	0.0152189	0.0152189
7246	-84.71115	-86.78532	2.074167	0.02106785	0.0210678	0.0210678
7247	-84.48727	-86.78621	2.298943	0.01939095	0.019391	0.019391
7248	-84.48987	-87.34907	2.859196	0.01521129	0.0152113	0.0152113
7249	-84.52799	-87.42492	2.896928	0.0149298	0.0149298	0.0149298
7250	-84.82528	-87.91645	3.091169	0.0134807	0.0134807	0.0134807
7251	-84.67029	-86.77895	2.108663	0.0208105	0.0208105	0.0208105
7252	-84.41592	-86.82858	2.412662	0.01854257	0.0185426	0.0185426
7253	-84.41592	-86.82858	2.412662	0.01854257	0.0185426	0.0185426
7254	-84.41592	-86.82858	2.412662	0.01854257	0.0185426	0.0185426
7255	-85.38434	-87.02871	1.644376	0.02427422	0.0242742	0.0242742
7256	-84.49699	-86.78337	2.286381	0.01948467	0.0194847	0.0194847
7257	-84.49699	-86.78337	2.286381	0.01948467	0.0194847	0.0194847
7258	-84.37377	-86.92076	2.546984	0.01754049	0.0175405	0.0175405
7259	-84.37377	-86.92076	2.546984	0.01754049	0.0175405	0.0175405
7260	-84.80037	-86.80479	2.004419	0.02158819	0.0215882	0.0215882
7261	-84.40336	-87.13783	2.734466	0.01614181	0.0161418	0.0161418
7262	-84.40098	-86.84702	2.446039	0.01829357	0.0182936	0.0182936
7263	-84.4525	-86.80086	2.34836	0.01902228	0.0190223	0.0190223
7264	-84.4525	-86.80086	2.34836	0.01902228	0.0190223	0.0190223
7265	-84.50106	-87.37194	2.870884	0.01512409	0.0151241	0.0151241
7266	-84.95173	-86.85024	1.898518	0.02237824	0.0223782	0.0223782
7267	-84.95173	-86.85024	1.898518	0.02237824	0.0223782	0.0223782
7268	-85.50053	-88.83804	3.337508	0.01164294	0.0116429	0.0116429
7269	-85.10233	-88.31186	3.209534	0.01259766	0.0125977	0.0125977
7270	-84.54823	-86.77458	2.226345	0.01993256	0.0199326	0.0199326
7271	-84.74871	-87.79964	3.050935	0.01378086	0.0137809	0.0137809
7272	-87.00938	-90.65498	3.645599	0.009344483	0.00934448	0.00934448
7273	-87.09469	-90.75332	3.658631	0.009247258	0.00924726	0.00924726
7274	-85.75146	-89.15481	3.403353	0.01115171	0.0111517	0.0111517
7275	-84.66	-87.65776	2.997755	0.0141776	0.0141776	0.0141776
7276	-85.34259	-88.63351	3.290916	0.01199052	0.0119905	0.0119905
7277	-84.65462	-87.64885	2.994234	0.01420386	0.0142039	0.0142039
7278	-84.65462	-87.64885	2.994234	0.01420386	0.0142039	0.0142039
7279	-84.75902	-87.81565	3.056623	0.01373843	0.0137384	0.0137384
7280	-84.42366	-86.8211	2.397442	0.01865612	0.0186561	0.0186561
7281	-84.42366	-86.8211	2.397442	0.01865612	0.0186561	0.0186561
7282	-84.42366	-86.8211	2.397442	0.01865612	0.0186561	0.0186561
7283	-85.54048	-87.10386	1.563379	0.02487848	0.0248785	0.0248785
7284	-84.39914	-86.84978	2.450642	0.01825923	0.0182592	0.0182592
7285	-84.39914	-86.84978	2.450642	0.01825923	0.0182592	0.0182592
7286	-85.02475	-88.20443	3.179678	0.01282039	0.0128204	0.0128204
7287	-85.22914	-88.48345	3.254313	0.01226359	0.0122636	0.0122636
