Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
141	-228.8037	-224.3123	-4.491329	0	0	1	1	0.02497872	0.02343402	0.004901075	0.03807966	0.09509733	0.09509733	0.05894925	0.05894925	0.0201406	0.20156	0.15681	0.621489
142	-227.2585	-228.7903	1.531881	0	0	1	1	0.01906708	0.01355336	0.003272292	0.02517074	0.09509733	0.09509733	0.04434424	0.04434424	0.427795	0.117704	0.0915721	0.362929
143	-230.243	-227.0365	-3.206483	1	0	1	1	0.01906708	0.01906708	0.003272292	0.0315005	0.08736338	0.08736338	0.05810968	0.05810968	0.496779	0.125316	0.314061	0.0638448
144	-230.6881	-225.5922	-5.095821	1	0	1	1	0.01906708	0.01906708	0.002773219	0.02747943	0.1059786	0.1059786	0.05810968	0.05810968	0.496779	0.125316	0.314061	0.0638448
145	-230.0521	-227.7403	-2.31183	0	0	1	0	0.01906708	0.02018785	0.002867855	0.02310101	0.1059786	0.1059786	0.02723934	0.06728038	0.684137	0.172578	0.0553614	0.0879237
146	-231.3975	-226.0718	-5.325649	1	0	1	0	0.03440803	0.03440803	0.002430267	0.02310101	0.1059786	0.1059786	0.01846608	0.06728038	0.64692	0.16319	0.0523497	0.137541
147	-230.0965	-228.1277	-1.968738	0	0	1	0	0.02313411	0.01463857	0.002430267	0.02365253	0.1059786	0.1059786	0.01955895	0.07376953	0.370935	0.0935707	0.45663	0.0788639
148	-233.4042	-232.2279	-1.176352	1	0	1	0	0.01417088	0.01417088	0.002430267	0.01996397	0.1059786	0.1059786	0.01527996	0.06288565	0.253883	0.300532	0.379962	0.0656227
149	-229.9774	-230.96	0.9825428	1	0	0	0	0.01836978	0.01836978	0.003009884	0.01996397	0.1059786	0.0213107	0.009626492	0.06288565	0.394787	0.420497	0.148951	0.0357636
150	-227.4556	-235.3395	7.883901	0	0	1	0	0.01173063	0.01854269	0.002674932	0.02780455	0.08049079	0.08049079	0.01578547	0.03262973	0.394787	0.420497	0.148951	0.0357636
151	-230.2824	-233.161	2.878586	1	0	1	1	0.01624162	0.01624162	0.001655505	0.02780455	0.08147315	0.08147315	0.02674161	0.02674161	0.314477	0.334957	0.322078	0.0284883
152	-229.1081	-229.9011	0.792981	1	0	1	1	0.02003964	0.02003964	0.001950262	0.03213921	0.08860498	0.08860498	0.02674161	0.02674161	0.37546	0.30516	0.293426	0.0259541
153	-229.9285	-233.8938	3.965359	1	0	1	1	0.02003964	0.02003964	0.001950262	0.02816255	0.07736313	0.07736313	0.01829319	0.01829319	0.498222	0.432009	0.066022	0.00374705
154	-229.1155	-227.7519	-1.363671	1	0	1	1	0.02976705	0.02976705	0.003069321	0.02816255	0.09680471	0.09680471	0.02776134	0.02776134	0.201072	0.17435	0.623066	0.00151223
155	-228.7704	-232.8166	4.046204	0	0	1	1	0.02873001	0.01892834	0.003421026	0.03269454	0.07963232	0.07963232	0.01834117	0.01834117	0.216609	0.110552	0.67121	0.00162908
156	-231.2535	-232.0106	0.7571605	1	0	1	1	0.01748328	0.01748328	0.004126629	0.0304415	0.1029362	0.1029362	0.01475533	0.01475533	0.591208	0.0301154	0.378511	0.000165586
157	-230.7148	-230.8903	0.1754747	1	0	1	1	0.01676029	0.01676029	0.004126629	0.0304415	0.1029362	0.1029362	0.01981788	0.01981788	0.660196	0.211547	0.126755	0.00150106
158	-229.217	-228.6808	-0.5362251	1	0	1	1	0.02357053	0.02357053	0.002957994	0.03191517	0.1029362	0.1029362	0.0180121	0.0180121	0.660196	0.211547	0.126755	0.00150106
159	-226.9324	-229.0415	2.109097	1	0	1	0	0.02751835	0.02751835	0.002943249	0.03191517	0.0937303	0.0937303	0.01486125	0.02523051	0.278991	0.666809	0.0535653	0.000634332
160	-229.4831	-229.8988	0.4156784	1	0	1	0	0.03435908	0.03435908	0.006495217	0.02392612	0.0937303	0.0937303	0.02228362	0.02803792	0.278991	0.666809	0.0535653	0.000634332
161	-230.0351	-228.0886	-1.946494	1	0	1	1	0.02958927	0.02958927	0.006085136	0.02392612	0.0937303	0.0937303	0.03658219	0.03658219	0.327235	0.653173	0.0188708	0.000721863
162	-231.2671	-229.5089	-1.758125	1	0	1	1	0.02958927	0.02958927	0.008282782	0.0317778	0.0937303	0.0937303	0.02512758	0.02512758	0.327235	0.653173	0.0188708	0.000721863
163	-231.9033	-229.6191	-2.284145	1	0	1	1	0.02958927	0.02958927	0.008282782	0.03874898	0.0937303	0.0937303	0.02208066	0.02208066	0.260044	0.724386	0.0149961	0.000573644
164	-231.2678	-225.7347	-5.5331	1	0	1	0	0.03197144	0.03197144	0.008000375	0.03874898	0.1217048	0.1217048	0.04543137	0.007355019	0.228881	0.75425	0.0156143	0.00125442
165	-230.5664	-222.9235	-7.642878	1	0	1	1	0.03197144	0.03197144	0.003962533	0.03874898	0.1217048	0.1217048	0.03602205	0.03602205	0.301763	0.100274	0.593256	0.00470798
166	-229.8093	-225.305	-4.504272	1	0	1	1	0.03197144	0.03197144	0.003962533	0.03874898	0.1049648	0.1049648	0.02934712	0.02934712	0.222682	0.134874	0.637636	0.00480802
167	-230.1952	-225.8981	-4.297104	1	0	1	1	0.03581559	0.03581559	0.004258053	0.03874898	0.09927955	0.09927955	0.02934712	0.02934712	0.222385	0.134694	0.636786	0.00613522
168	-229.888	-226.2592	-3.628764	1	0	1	1	0.03581559	0.03581559	0.003221943	0.03874898	0.09927955	0.09927955	0.02539721	0.02539721	0.204512	0.266952	0.522894	0.00564213
169	-232.1041	-230.2068	-1.897291	1	0	0	1	0.03581559	0.03581559	0.003717932	0.02450141	0.1082317	0.03683723	0.01698382	0.01698382	0.204512	0.266952	0.522894	0.00564213
170	-230.4779	-227.6507	-2.827284	1	0	0	1	0.02852935	0.02852935	0.004596028	0.02112621	0.1211666	0.0001783394	0.05742922	0.05742922	0.367099	0.168316	0.461027	0.00355742
171	-231.039	-226.4777	-4.561243	1	0	1	1	0.0275265	0.0275265	0.004596028	0.01815217	0.1017159	0.1017159	0.05742922	0.05742922	0.378214	0.159619	0.437206	0.0249605
172	-230.7142	-231.33	0.615781	1	0	1	1	0.02748418	0.02748418	0.005358617	0.0212647	0.0942865	0.0942865	0.02240367	0.02240367	0.377572	0.159348	0.436464	0.0266157
173	-230.203	-228.2275	-1.975492	1	0	1	1	0.03735821	0.03735821	0.00352865	0.02244961	0.0942865	0.0942865	0.03250639	0.03250639	0.415227	0.0755109	0.479992	0.02927
174	-230.1819	-230.4583	0.2764479	1	0	1	1	0.0255855	0.0255855	0.004830488	0.02132203	0.09270138	0.09270138	0.02888979	0.02888979	0.398394	0.0724497	0.388617	0.140539
175	-231.1791	-224.9351	-6.244005	1	0	1	1	0.04011769	0.04011769	0.003837462	0.02132203	0.1178472	0.1178472	0.03884934	0.03884934	0.398394	0.0724497	0.388617	0.140539
176	-233.6956	-230.388	-3.307609	1	0	0	1	0.03605796	0.03605796	0.002829525	0.02132203	0.08205984	0.05588088	0.03845889	0.03845889	0.287557	0.0522935	0.2805	0.37965
177	-232.4656	-227.4828	-4.982787	1	0	1	1	0.04984901	0.04984901	0.003441848	0.02132203	0.1037616	0.1037616	0.03419022	0.03419022	0.270004	0.0491015	0.263378	0.417516
178	-231.0967	-228.5538	-2.542896	1	0	1	1	0.04530309	0.04530309	0.002488392	0.0306874	0.08909031	0.08909031	0.02679317	0.02679317	0.542016	0.0626166	0.151385	0.243982
179	-228.7699	-228.3011	-0.4687206	1	0	1	0	0.02769505	0.02769505	0.002488392	0.04467072	0.08909031	0.08909031	0.04636551	0.005120161	0.385343	0.0840372	0.203172	0.327447
180	-229.7802	-223.8688	-5.911342	1	0	1	1	0.03479724	0.03479724	0.001703757	0.04467072	0.103564	0.103564	0.03475632	0.03475632	0.320005	0.0697879	0.338282	0.271925
181	-231.1582	-227.5351	-3.623038	1	0	1	1	0.02172781	0.02172781	0.00532312	0.04467072	0.103564	0.103564	0.02713492	0.02713492	0.432688	0.0804326	0.38988	0.0969999
182	-230.3946	-226.2035	-4.191069	1	0	1	1	0.03727355	0.03727355	0.003320552	0.03969589	0.08527684	0.08527684	0.0410914	0.0410914	0.266832	0.126979	0.589832	0.0163573
183	-229.5466	-224.1191	-5.427445	1	0	1	1	0.03278041	0.03278041	0.003320552	0.02757046	0.1111192	0.1111192	0.0410914	0.0410914	0.266832	0.126979	0.589832	0.0163573
184	-229.7999	-222.9815	-6.81841	1	0	1	1	0.02543167	0.02543167	0.00205443	0.03879483	0.1111192	0.1111192	0.04885892	0.04885892	0.266832	0.126979	0.589832	0.0163573
185	-231.1979	-221.1167	-10.0812	1	0	1	1	0.02780804	0.02780804	0.003580366	0.03879483	0.119778	0.119778	0.06063927	0.06063927	0.374136	0.0812348	0.521694	0.0229352
186	-227.4513	-228.5666	1.115272	0	0	1	1	0.02780804	0.01924514	0.003580366	0.03879483	0.09188925	0.09188925	0.02229546	0.02229546	0.659675	0.143233	0.120004	0.0770878
187	-227.1753	-235.1706	7.995356	0	0	1	0	0.03493306	0.01579546	0.002746729	0.02983585	0.0728052	0.0728052	0.01548605	0.01722495	0.565636	0.107615	0.0901628	0.236586
188	-230.4447	-226.7004	-3.74432	1	0	1	1	0.03493306	0.03493306	0.005793808	0.03236596	0.1059321	0.1059321	0.02430045	0.02430045	0.451183	0.372847	0.0485569	0.127413
189	-229.2433	-228.1478	-1.095477	1	0	1	0	0.02704541	0.02704541	0.006666621	0.03074513	0.1059321	0.1059321	0.02008081	0.0296359	0.398314	0.408765	0.0532346	0.139687
190	-229.2366	-229.9225	0.6858935	0	0	1	1	0.02480354	0.001670169	0.00495794	0.03734964	0.1179543	0.1179543	0.02008081	0.02008081	0.357516	0.400627	0.0667378	0.175119
191	-228.6642	-227.0136	-1.650649	1	0	1	0	0.03327581	0.03327581	0.00495794	0.03704257	0.1179543	0.1179543	0.02310653	0.007910569	0.120012	0.627637	0.0221991	0.230152
192	-232.2143	-227.7333	-4.481013	1	0	1	1	0.03419764	0.03419764	0.004276973	0.04136494	0.1179543	0.1179543	0.01102749	0.01102749	0.410789	0.418292	0.0759852	0.0949341
193	-232.4413	-226.9383	-5.503032	0	0	1	1	0.03710491	0.02857506	0.004276973	0.04136494	0.1297672	0.1297672	0.01189855	0.01189855	0.410789	0.418292	0.0759852	0.0949341
194	-232.0765	-227.6769	-4.399594	1	0	1	1	0.03084102	0.03084102	0.003897315	0.03180978	0.1297672	0.1297672	0.01189855	0.01189855	0.520709	0.340258	0.0618098	0.0772237
195	-228.544	-228.3797	-0.1642955	0	0	1	0	0.03557867	0.0126206	0.005004885	0.03655489	0.1297672	0.1297672	0.006636592	0.02353794	0.520709	0.340258	0.0618098	0.0772237
196	-230.2843	-227.0699	-3.214327	1	0	1	0	0.0426706	0.0426706	0.002470089	0.02934995	0.1297672	0.1297672	0.004861561	0.0267938	0.578181	0.26744	0.0686319	0.0857471
197	-228.4491	-233.1551	4.706022	1	0	1	0	0.02891416	0.02891416	0.003084276	0.02934995	0.0820178	0.0820178	0.004861561	0.02859723	0.273124	0.65395	0.0324207	0.0405056
198	-228.6041	-233.6368	5.032737	1	0	1	0	0.02025839	0.02025839	0.003662329	0.03298642	0.08392881	0.08392881	0.004954402	0.02859723	0.273124	0.65395	0.0324207	0.0405056
199	-230.1507	-229.5196	-0.6310979	1	0	1	0	0.03127256	0.03127256	0.003545242	0.0490076	0.09882376	0.09882376	0.003314132	0.03067824	0.298337	0.631266	0.0312961	0.0391006
200	-230.2361	-229.5112	-0.7249115	1	0	1	0	0.04127178	0.04127178	0.002467582	0.0490076	0.09882376	0.09882376	0.004922094	0.02084859	0.47568	0.38958	0.0723962	0.0623435
201	-229.5412	-231.511	1.969801	1	0	1	0	0.02213979	0.02213979	0.002879032	0.05691323	0.08827825	0.08827825	0.009377367	0.01765036	0.660911	0.100555	0.179886	0.0586479
202	-227.8043	-233.2996	5.495273	1	0	1	0	0.02211612	0.02211612	0.001814045	0.0282306	0.07973645	0.07973645	0.01721823	0.02182147	0.230571	0.22817	0.408181	0.133079
203	-231.3611	-237.4683	6.107152	0	0	1	1	0.03670638	0.01625498	0.001814045	0.02705531	0.0695055	0.0695055	0.0150359	0.0150359	0.230571	0.22817	0.408181	0.133079
204	-229.9181	-227.6729	-2.245273	1	0	1	1	0.03798107	0.03798107	0.001814045	0.0235086	0.09681478	0.09681478	0.0320235	0.0320235	0.230571	0.22817	0.408181	0.133079
205	-229.6988	-230.582	0.8831982	1	0	1	1	0.02009121	0.02009121	0.003380063	0.02475285	0.08855502	0.08855502	0.0320235	0.0320235	0.138852	0.330493	0.450515	0.0801409
206	-229.2777	-228.0952	-1.182445	1	0	1	1	0.02883317	0.02883317	0.003573293	0.02475285	0.08855502	0.08855502	0.03849865	0.03849865	0.27281	0.303042	0.360093	0.0640559
207	-230.4641	-224.4172	-6.046922	1	0	1	1	0.03866155	0.03866155	0.003573293	0.02475285	0.09781495	0.09781495	0.05570084	0.05570084	0.37651	0.437689	0.0709591	0.114842
208	-229.7025	-222.9845	-6.717979	1	0	1	1	0.03101111	0.03101111	0.003573293	0.03740959	0.09781495	0.09781495	0.05570084	0.05570084	0.568134	0.243294	0.0585499	0.130022
209	-230.0465	-225.7355	-4.311042	1	0	1	1	0.03101111	0.03101111	0.006096439	0.03740959	0.09781495	0.09781495	0.0352212	0.0352212	0.802083	0.111498	0.0268325	0.059587
210	-230.8726	-229.4076	-1.46497	1	0	1	1	0.02229774	0.02229774	0.006096439	0.03740959	0.07695573	0.07695573	0.0435612	0.0435612	0.765002	0.172125	0.0195214	0.0433513
211	-230.0393	-227.5442	-2.495059	1	0	1	1	0.02536636	0.02536636	0.002634299	0.03671898	0.07695573	0.07695573	0.05233011	0.05233011	0.235133	0.278187	0.15111	0.335571
212	-231.1003	-222.6766	-8.423771	1	0	1	1	0.02536636	0.02536636	0.002634299	0.0309586	0.1269461	0.1269461	0.05233011	0.05233011	0.45833	0.264064	0.145966	0.13164
213	-229.3442	-226.2303	-3.113914	1	0	1	1	0.02644662	0.02644662	0.002652882	0.0309586	0.08623412	0.08623412	0.05233011	0.05233011	0.203616	0.117312	0.0648463	0.614226
214	-229.5098	-223.7354	-5.774487	1	0	1	1	0.02644662	0.02644662	0.001774226	0.0309586	0.1036027	0.1036027	0.05568891	0.05568891	0.203616	0.117312	0.0648463	0.614226
215	-229.0608	-224.8426	-4.218221	1	0	1	1	0.02644662	0.02644662	0.001774226	0.03490323	0.09702117	0.09702117	0.04671556	0.04671556	0.0643503	0.137827	0.0761861	0.721637
216	-229.4925	-235.0058	5.5133	0	0	1	1	0.02644662	0.01981033	0.001774226	0.02591049	0.0826904	0.0826904	0.01417036	0.01417036	0.0688667	0.0773153	0.0815332	0.772285
217	-229.963	-230.0629	0.09992373	0	0	1	1	0.01793091	0.02309357	0.003506857	0.03725841	0.1134955	0.1134955	0.01590263	0.01590263	0.204455	0.229538	0.24206	0.323947
218	-228.6687	-234.6348	5.966175	0	0	1	1	0.01793091	0.01615599	0.003644863	0.03725841	0.07653103	0.07653103	0.01590263	0.01590263	0.543818	0.131622	0.138802	0.185758
219	-232.2562	-237.7485	5.492305	1	0	1	1	0.01793091	0.01793091	0.0012756	0.02020484	0.08444054	0.08444054	0.0105654	0.0105654	0.543818	0.131622	0.138802	0.185758
220	-228.7368	-232.0512	3.314419	1	0	1	0	0.01581327	0.01581327	0.0012756	0.03330726	0.0869787	0.0869787	0.02725281	0.02257912	0.436025	0.162723	0.1716	0.229651
221	-229.5542	-231.9389	2.384686	1	0	1	0	0.01581327	0.01581327	0.0008058776	0.03316204	0.107685	0.107685	0.01084343	0.02583325	0.37228	0.138934	0.146513	0.342272
222	-229.3189	-234.3798	5.060929	1	0	1	0	0.01683685	0.01683685	0.001019328	0.03316204	0.08985576	0.08985576	0.003927923	0.02937536	0.352278	0.140833	0.159938	0.346951
223	-230.4871	-232.721	2.233902	1	0	1	0	0.0176507	0.0176507	0.0003757998	0.03644904	0.1098935	0.1098935	0.003927923	0.02697081	0.356156	0.131374	0.161699	0.350771
224	-230.648	-232.1872	1.539183	1	0	1	0	0.0147008	0.0147008	0.001981219	0.04297634	0.1098935	0.1098935	0.003927923	0.02697081	0.666138	0.127983	0.0649607	0.140918
225	-228.9539	-232.2099	3.25597	1	0	1	0	0.02509505	0.02509505	0.002363246	0.04297634	0.09674414	0.09674414	0.001634391	0.01882965	0.518436	0.184603	0.0936997	0.203261
226	-227.9132	-232.4834	4.570202	1	0	1	0	0.02575112	0.02575112	0.001278797	0.03270565	0.09151597	0.09151597	0.002448075	0.02413861	0.559221	0.279801	0.12338	0.0375981
227	-230.5281	-229.2878	-1.240245	1	0	1	0	0.02575112	0.02575112	0.0006414951	0.03270565	0.1347479	0.1347479	0.003201182	0.02413861	0.559221	0.279801	0.12338	0.0375981
228	-227.6618	-232.1148	4.452965	1	0	1	0	0.02537125	0.02537125	0.001278805	0.03270565	0.09855483	0.09855483	0.002776477	0.01802585	0.529194	0.264777	0.17045	0.0355793
229	-234.2172	-236.0696	1.852336	1	0	1	1	0.03247748	0.03247748	0.001278805	0.02662524	0.09855483	0.09855483	0.002636223	0.002636223	0.676262	0.150846	0.143035	0.0298567
230	-235.7537	-237.1297	1.375934	1	0	1	1	0.03247748	0.03247748	0.003414505	0.0179494	0.1078107	0.1078107	0.003474548	0.003474548	0.39489	0.314623	0.240323	0.0501643
231	-233.4772	-230.8456	-2.631553	1	0	1	1	0.03247748	0.03247748	0.005355139	0.04199545	0.1078107	0.1078107	0.007384958	0.007384958	0.354848	0.39694	0.215954	0.0322576
232	-233.9586	-231.4213	-2.537287	1	0	1	1	0.03247748	0.03247748	0.005355139	0.04208074	0.1070222	0.1070222	0.007384958	0.007384958	0.0602853	0.494361	0.387476	0.0578782
233	-231.6858	-228.3649	-3.320883	1	0	1	1	0.02929546	0.02929546	0.005355139	0.04208074	0.1070222	0.1070222	0.01641285	0.01641285	0.0602853	0.494361	0.387476	0.0578782
234	-230.9811	-232.8165	1.835426	1	0	1	1	0.02929546	0.02929546	0.00473763	0.02454938	0.08670342	0.08670342	0.01641285	0.01641285	0.0502169	0.505938	0.404894	0.0389512
235	-229.7715	-230.3371	0.5656035	1	0	1	1	0.03186061	0.03186061	0.001512642	0.02454938	0.08670342	0.08670342	0.02654596	0.02654596	0.028418	0.362972	0.586567	0.0220427
236	-227.1263	-227.6623	0.5360146	1	0	1	0	0.03186061	0.03186061	0.001322958	0.02918442	0.1102464	0.1102464	0.02654596	0.008774192	0.0500035	0.638676	0.273212	0.038109
237	-230.6517	-222.9704	-7.681383	1	0	1	1	0.04122615	0.04122615	0.001266957	0.03220641	0.1259082	0.1259082	0.03208932	0.03208932	0.0560437	0.634615	0.271475	0.0378667
238	-229.2448	-228.735	-0.5098181	0	0	1	1	0.01564154	0.02143736	0.002339493	0.03275558	0.07847904	0.07847904	0.06508374	0.06508374	0.0877411	0.585698	0.286586	0.0399745
239	-229.1072	-226.9142	-2.192975	0	0	1	1	0.03738321	0.01422124	0.002339493	0.04970587	0.09373102	0.09373102	0.03091278	0.03091278	0.0877411	0.585698	0.286586	0.0399745
240	-230.1854	-226.4975	-3.687875	1	0	1	1	0.03738321	0.03738321	0.004724619	0.02771057	0.09373102	0.09373102	0.03935484	0.03935484	0.142846	0.325499	0.466575	0.0650802
241	-229.9046	-225.2695	-4.635129	1	0	1	1	0.02593101	0.02593101	0.00511235	0.02771057	0.1000521	0.1000521	0.05116506	0.05116506	0.112412	0.343599	0.456861	0.0871287
242	-231.1111	-231.4144	0.3032762	1	0	1	0	0.02320983	0.02320983	0.003992992	0.02771057	0.07194495	0.07194495	0.05116506	0.03164742	0.0973262	0.274577	0.395551	0.232546
243	-228.8281	-225.4525	-3.37567	0	0	1	1	0.02320983	0.02125596	0.003300792	0.03921101	0.1214542	0.1214542	0.02868507	0.02868507	0.0586283	0.663229	0.138059	0.140084
244	-232.2382	-220.7323	-11.50584	1	0	1	1	0.04647133	0.04647133	0.003300792	0.02960944	0.1167492	0.1167492	0.06509795	0.06509795	0.0754569	0.651373	0.135591	0.137579
245	-231.6227	-224.3195	-7.303197	1	0	1	1	0.03101827	0.03101827	0.006211522	0.04515045	0.1136793	0.1136793	0.03381612	0.03381612	0.0592103	0.592337	0.262341	0.086111
246	-232.5645	-225.9035	-6.661022	1	0	1	1	0.03101827	0.03101827	0.006211522	0.04515045	0.1207734	0.1207734	0.02193123	0.02193123	0.0267608	0.749524	0.114753	0.108962
247	-231.8982	-228.8596	-3.038582	1	0	1	1	0.04112053	0.04112053	0.006211522	0.02762984	0.1011672	0.1011672	0.02193123	0.02193123	0.0304151	0.553843	0.130424	0.285319
248	-228.5683	-224.4668	-4.101441	0	0	1	1	0.02841024	0.03054962	0.002821747	0.04278693	0.1011672	0.1011672	0.03679562	0.03679562	0.0581099	0.345554	0.218907	0.37743
249	-230.1579	-222.6059	-7.552049	1	0	1	1	0.02715422	0.02715422	0.002821747	0.04278693	0.1011672	0.1011672	0.05780208	0.05780208	0.0477226	0.283785	0.35853	0.309963
250	-229.6547	-226.3733	-3.281364	1	0	1	1	0.02715422	0.02715422	0.001905907	0.04278693	0.1019929	0.1019929	0.02603157	0.02603157	0.0477226	0.283785	0.35853	0.309963
251	-227.9241	-227.8396	-0.08447163	1	0	1	0	0.02715422	0.02715422	0.001382631	0.03022342	0.1019929	0.1019929	0.02603157	0.02577875	0.0242593	0.144259	0.649245	0.182236
252	-229.0675	-226.3936	-2.673951	1	0	1	1	0.02893736	0.02893736	0.001382631	0.03022342	0.1019929	0.1019929	0.03280372	0.03280372	0.0132248	0.145891	0.656588	0.184297
253	-229.3327	-223.6727	-5.660044	1	0	1	1	0.02794802	0.02794802	0.001382631	0.03449697	0.1019929	0.1019929	0.05179669	0.05179669	0.0246273	0.271678	0.28514	0.418555
254	-233.9839	-222.4213	-11.56262	1	0	1	1	0.04491562	0.04491562	0.001366621	0.03449697	0.1523871	0.1523871	0.02848601	0.02848601	0.0279621	0.308466	0.323751	0.339821
255	-232.2881	-225.6411	-6.647004	0	0	1	1	0.03341499	0.009225321	0.001673848	0.04507468	0.1523871	0.1523871	0.01974616	0.01974616	0.0180956	0.635065	0.114769	0.232071
256	-227.6528	-227.7574	0.1046497	0	0	1	1	0.03341499	0.01384204	0.0008461366	0.0256308	0.1010774	0.1010774	0.03634129	0.03634129	0.0177531	0.641973	0.112596	0.227677
257	-231.4949	-219.9538	-11.54117	1	0	1	1	0.03237538	0.03237538	0.00180593	0.04191368	0.1266046	0.1266046	0.0587926	0.0587926	0.39029	0.429172	0.0283322	0.152207
258	-230.7497	-220.5201	-10.22958	1	0	1	1	0.03205229	0.03205229	0.001545831	0.0389315	0.1167402	0.1167402	0.06243761	0.06243761	0.396863	0.424545	0.0280268	0.150566
259	-229.9398	-222.1226	-7.81723	1	0	1	1	0.03469697	0.03469697	0.001545831	0.03653506	0.1167402	0.1167402	0.04419248	0.04419248	0.0445678	0.186405	0.0316192	0.737408
260	-229.744	-223.6627	-6.081277	1	0	1	1	0.03469697	0.03469697	0.001646775	0.04202723	0.09819633	0.09819633	0.04419248	0.04419248	0.0464911	0.159284	0.0249944	0.769231
261	-228.8586	-230.3922	1.533651	0	0	1	0	0.03013343	0.04649063	0.001684537	0.04008854	0.08055724	0.08055724	0.01724229	0.02083695	0.207907	0.189202	0.121712	0.48118
262	-229.6255	-230.8181	1.192578	1	0	1	1	0.03013343	0.03013343	0.001684537	0.02652233	0.08055724	0.08055724	0.02759705	0.02759705	0.269504	0.221499	0.102756	0.406241
263	-228.9371	-228.0085	-0.9286448	1	0	1	1	0.02433364	0.02433364	0.001684537	0.02996821	0.1024941	0.1024941	0.02383902	0.02383902	0.179871	0.516464	0.0325335	0.271132
264	-229.2383	-227.4816	-1.756775	0	0	1	0	0.03861266	0.009633001	0.000995007	0.0430747	0.1024941	0.1024941	0.06477102	0.002000674	0.210325	0.603905	0.0380416	0.147728
265	-228.831	-228.0712	-0.7598221	0	0	1	0	0.03861266	0.01118278	0.0006667829	0.0334736	0.1024941	0.1024941	0.06477102	0.002942643	0.179607	0.627397	0.0395214	0.153475
266	-229.7536	-224.7953	-4.958384	1	0	1	1	0.03861266	0.03861266	0.000682063	0.03688189	0.1024941	0.1024941	0.03371188	0.03371188	0.13993	0.65774	0.0414328	0.160897
267	-232.0844	-228.4366	-3.647842	1	0	1	1	0.03155278	0.03155278	0.0003170133	0.01981014	0.08843595	0.08843595	0.06248971	0.06248971	0.257212	0.315279	0.131756	0.295754
268	-231.1174	-232.0782	0.9608393	0	0	1	1	0.03924911	0.02936737	0.000489626	0.01987998	0.08843595	0.08843595	0.02734315	0.02734315	0.674754	0.138051	0.0576922	0.129502
269	-228.1392	-225.8334	-2.305758	1	0	1	0	0.03308495	0.03308495	0.0005187875	0.03552631	0.1045313	0.1045313	0.02734315	0.02813049	0.596998	0.133637	0.0830166	0.186348
