Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
27822	0	-78.64702	-79.88307	1.236052	0.0154983	0.0483639	0.927799	0.0722009
27823	1	-78.8608	-82.57732	3.716514	0.0104339	0.0349233	0.973164	0.0268363
27824	0	-78.60066	-79.19925	0.5985913	0.0147673	0.0538506	0.47821	0.52179
27825	1	-80.07217	-82.82413	2.751964	0.0176298	0.0349233	0.0397538	0.960246
27826	0	-78.61985	-79.76463	1.144777	0.0106926	0.0538506	0.135953	0.864047
27827	1	-79.61789	-82.36985	2.751964	0.0176298	0.0349233	0.863651	0.136349
27828	0	-78.97736	-78.17538	-0.801977	0.0106926	0.068374	0.0331833	0.966817
27829	1	-79.18305	-79.2262	0.04315163	0.0176298	0.0551318	0.512672	0.487328
27830	0	-78.46574	-78.81853	0.3527829	0.0137194	0.0567322	0.827288	0.172712
27831	1	-79.08283	-79.06812	-0.01471533	0.01742	0.0557733	0.869821	0.130179
27832	0	-79.09513	-77.16688	-1.928243	0.0137194	0.0737494	0.424482	0.575518
27833	1	-79.22651	-80.82755	1.601044	0.01742	0.0437193	0.724383	0.275617
27834	0	-78.45626	-80.18069	1.72443	0.0109356	0.0492832	0.853214	0.146786
27835	1	-80.52062	-79.36188	-1.158743	0.00723049	0.0744976	0.598991	0.401009
27836	0	-79.00843	-82.38471	3.376279	0.0133749	0.0345205	0.46922	0.53078
27837	1	-80.53107	-79.37233	-1.158743	0.00723049	0.0744976	0.972641	0.0273594
27838	0	-78.39757	-79.36806	0.9704924	0.0133749	0.0524684	0.824961	0.175039
27839	1	-79.8276	-82.6788	2.851202	0.00723049	0.0445822	0.858126	0.141874
27840	0	-78.7578	-81.15663	2.398829	0.0144503	0.0407372	0.553816	0.446184
27841	1	-79.87976	-82.73096	2.851202	0.00723049	0.0445822	0.634434	0.365566
27842	0	-79.38048	-76.76876	-2.61172	0.0144503	0.0781175	0.944399	0.0556009
27843	1	-79.88812	-82.73933	2.851202	0.00723049	0.0445822	0.599614	0.400386
27844	0	-80.26453	-78.49837	-1.766153	0.00814211	0.0781175	0.273761	0.726239
27845	1	-82.15242	-85.32539	3.172964	0.00483004	0.0445822	0.941227	0.058773
27846	0	-81.66726	-77.606	-4.061255	0.00814211	0.0952397	0.429835	0.570165
27847	1	-78.54155	-79.88749	1.345946	0.0115627	0.0514796	0.0833531	0.916647
27848	0	-80.50161	-85.18994	4.688334	0.0160946	0.0220126	0.664579	0.335421
27849	1	-78.51992	-78.78537	0.2654476	0.011793	0.0593102	0.605185	0.394815
27850	0	-80.42868	-85.85651	5.427832	0.0127941	0.0197961	0.55135	0.44865
27851	1	-78.60984	-81.03996	2.430113	0.0122918	0.0426624	0.384438	0.615562
27852	0	-78.754	-79.21441	0.4604138	0.0152577	0.054391	0.00480843	0.995192
27853	1	-78.40802	-79.73234	1.324327	0.0122918	0.0509119	0.610948	0.389052
27854	0	-78.85926	-81.32897	2.469711	0.00954033	0.0451184	0.542211	0.457789
27855	1	-83.62448	-76.29853	-7.325948	0.0246553	0.103082	0.786351	0.213649
27856	0	-78.89414	-81.7618	2.867662	0.0102685	0.0414214	0.287946	0.712054
27857	1	-83.23304	-76.06742	-7.165623	0.0234592	0.103082	0.0455317	0.954468
27858	0	-78.9739	-78.68078	-0.2931166	0.00986989	0.0654004	0.902872	0.0971281
27859	1	-80.83795	-77.98671	-2.851233	0.0217717	0.072583	0.284731	0.715269
27860	0	-81.9878	-82.3449	0.3571077	0.00501901	0.0654004	0.678002	0.321998
27861	1	-82.42302	-75.96719	-6.455822	0.0217717	0.0994743	0.675506	0.324494
27862	0	-79.14263	-78.93042	-0.21221	0.0092663	0.0654004	0.83949	0.16051
27863	1	-78.36601	-80.44388	2.077868	0.0125691	0.0450129	0.99383	0.00616999
27864	0	-78.81684	-78.42	-0.3968349	0.0106437	0.0654004	0.923574	0.0764265
27865	1	-79.31149	-81.9432	2.631708	0.00843729	0.0450129	0.315378	0.684622
27866	0	-78.83102	-78.43419	-0.3968349	0.0106437	0.0654004	0.665717	0.334283
27867	1	-79.29279	-78.37297	-0.9198241	0.0095863	0.0703594	0.315378	0.684622
27868	0	-78.66866	-78.0301	-0.6385639	0.012447	0.0654004	0.791913	0.208087
27869	1	-78.77428	-81.38792	2.613641	0.0143368	0.0392482	0.626491	0.373509
27870	0	-78.98432	-80.86862	1.884305	0.00893495	0.0500911	0.523176	0.476824
27871	1	-79.38169	-83.51644	4.134744	0.0143368	0.0279003	0.829781	0.170219
27872	0	-80.02498	-81.03885	1.013877	0.0199572	0.0455625	0.573692	0.426308
27873	1	-78.7445	-79.16294	0.4184397	0.0159176	0.0540442	0.786802	0.213198
27874	0	-81.33962	-79.87745	-1.462171	0.0237416	0.0602502	0.526548	0.473452
27875	1	-78.53942	-80.61766	2.078239	0.0103881	0.0471912	0.913915	0.0860848
27876	0	-80.34646	-77.07444	-3.272018	0.0194621	0.0780317	0.300101	0.699899
27877	1	-78.72988	-80.92726	2.197382	0.00949921	0.0471912	0.990012	0.00998787
27878	0	-78.38758	-79.07094	0.6833571	0.0131256	0.0548599	0.947831	0.0521688
27879	1	-79.3328	-78.34544	-0.9873604	0.00949921	0.0709503	0.990012	0.00998787
27880	0	-78.44064	-79.20274	0.762097	0.0125381	0.0548599	0.500353	0.499647
27881	1	-78.94709	-77.62893	-1.318159	0.0119671	0.0709503	0.483662	0.516338
27882	0	-78.57945	-79.92606	1.346609	0.0141275	0.0489099	0.310701	0.689299
27883	1	-78.49601	-78.70565	0.2096471	0.0119671	0.0595524	0.807601	0.192399
27884	0	-79.83556	-84.11214	4.276579	0.0141275	0.0270514	0.346054	0.653946
27885	1	-78.59471	-81.72931	3.1346	0.0119671	0.0377314	0.91352	0.08648
27886	0	-80.24446	-84.32072	4.07626	0.015622	0.0270514	0.205628	0.794372
27887	1	-78.67288	-78.13688	-0.5359985	0.0119671	0.0651152	0.808836	0.191164
27888	0	-78.80781	-79.78311	0.9753083	0.015622	0.0501855	0.205628	0.794372
27889	1	-78.3663	-79.17281	0.8065111	0.0130111	0.0540556	0.997452	0.00254814
27890	0	-80.08328	-82.86517	2.781892	0.0180556	0.0342741	0.304178	0.695822
27891	1	-78.46896	-79.83677	1.367813	0.0130111	0.0498681	0.385045	0.614955
27892	0	-79.40779	-76.77535	-2.632447	0.0149532	0.0777692	0.959243	0.0407565
27893	1	-78.45008	-79.8179	1.367813	0.0130111	0.0498681	0.471258	0.528742
27894	0	-79.4219	-76.78945	-2.632447	0.0149532	0.0777692	0.449992	0.550008
27895	1	-78.96037	-80.84839	1.888017	0.00913023	0.0498681	0.313086	0.686914
27896	0	-79.47245	-77.41027	-2.06218	0.0106988	0.0777692	0.968187	0.0318129
27897	1	-78.39531	-79.75944	1.364135	0.0130385	0.0498681	0.736007	0.263993
27898	0	-78.98899	-77.93223	-1.056759	0.0159257	0.0650416	0.388323	0.611677
27899	1	-78.9843	-82.49062	3.506316	0.0128957	0.0340297	0.520518	0.479482
27900	0	-78.81486	-80.44153	1.626666	0.0159257	0.0450224	0.780781	0.219219
27901	1	-79.20755	-82.96053	3.752984	0.0110555	0.0340297	0.291517	0.708483
27902	0	-79.32634	-77.08133	-2.245011	0.0159257	0.0739063	0.903366	0.096634
27903	1	-80.57931	-75.95465	-4.624661	0.0130611	0.0945238	0.996232	0.00376845
27904	0	-79.77142	-84.22409	4.452669	0.0138917	0.0259736	0.50198	0.49802
27905	1	-81.01371	-83.5543	2.540588	0.020326	0.033804	0.171806	0.828194
27906	0	-79.48434	-84.21712	4.732778	0.0118933	0.0258823	0.757383	0.242617
27907	1	-81.07026	-78.74076	-2.329493	0.00730625	0.083156	0.642702	0.357298
27908	0	-79.51674	-83.70691	4.190169	0.0095639	0.0322597	0.4842	0.5158
27909	1	-78.8428	-78.83378	-0.009021872	0.0162004	0.0569505	0.662496	0.337504
27910	0	-79.10009	-80.11223	1.012138	0.00883842	0.0566943	0.061954	0.938046
27911	1	-79.30545	-79.05868	-0.2467612	0.017974	0.0569505	0.347401	0.652599
27912	0	-78.66429	-78.85512	0.1908319	0.0149656	0.0566943	0.368847	0.631153
27913	1	-78.56915	-78.8981	0.3289478	0.013679	0.0569505	0.0514761	0.948524
27914	0	-78.68189	-79.24742	0.5655252	0.0149656	0.0538989	0.164166	0.835834
27915	1	-78.56915	-78.8981	0.3289478	0.013679	0.0569505	0.0514761	0.948524
27916	0	-79.26339	-77.0235	-2.239894	0.0148364	0.0749574	0.0802386	0.919761
27917	1	-78.54525	-80.87819	2.332938	0.013679	0.0420001	0.78945	0.21055
27918	0	-78.93467	-77.67503	-1.259633	0.0148364	0.0676444	0.0802386	0.919761
27919	1	-78.97637	-82.15746	3.18109	0.0150744	0.0342772	0.978724	0.0212764
27920	0	-79.33894	-84.07588	4.736941	0.0119683	0.0257762	0.966153	0.0338467
27921	1	-81.50358	-77.76822	-3.735358	0.0230513	0.0778992	0.232088	0.767912
27922	0	-81.08541	-86.9947	5.909296	0.0119683	0.0170301	0.419059	0.580941
27923	1	-80.53997	-78.9014	-1.638574	0.0216163	0.0636915	0.494343	0.505657
27924	0	-80.70678	-86.06881	5.36203	0.0119683	0.0211128	0.234853	0.765147
27925	1	-78.63164	-78.12029	-0.511356	0.0132069	0.0636915	0.572533	0.427467
27926	0	-80.04294	-82.41214	2.369201	0.0189357	0.0364729	0.654267	0.345733
27927	1	-78.81637	-78.67055	-0.145819	0.0104799	0.0636915	0.327613	0.672387
27928	0	-81.67956	-83.60234	1.922778	0.0222662	0.0364729	0.00440502	0.995595
27929	1	-81.97258	-76.18387	-5.788707	0.0104799	0.105789	0.829312	0.170688
27930	0	-79.70707	-84.7135	5.006431	0.0105037	0.0252303	0.762162	0.237838
27931	1	-81.96845	-76.17974	-5.788707	0.0104799	0.105789	0.212656	0.787344
27932	0	-79.92456	-84.93099	5.006431	0.0105037	0.0252303	0.522853	0.477147
27933	1	-80.10859	-76.12368	-3.984902	0.014018	0.0887942	0.960848	0.0391524
27934	0	-80.28329	-84.68392	4.40063	0.0150232	0.0252303	0.268186	0.731814
27935	1	-79.42311	-77.88605	-1.537057	0.00998025	0.0745702	0.417023	0.582977
27936	0	-81.26226	-86.29837	5.036106	0.0150232	0.0204895	0.132843	0.867157
27937	1	-79.42306	-77.88601	-1.537057	0.00998025	0.0745702	0.419779	0.580221
27938	0	-79.38717	-83.5806	4.193433	0.0106084	0.0311908	0.447027	0.552973
27939	1	-78.52487	-79.966	1.441124	0.0104336	0.0518987	0.925837	0.0741625
27940	0	-80.77987	-76.54415	-4.235718	0.0106084	0.0940749	0.137556	0.862444
27941	1	-81.5078	-81.13088	-0.3769157	0.0239967	0.0518987	0.602085	0.397915
27942	0	-81.49391	-77.5667	-3.927202	0.00830682	0.0940749	0.925092	0.0749078
27943	1	-82.30453	-84.05589	1.751351	0.0239967	0.0360212	0.455342	0.544658
27944	0	-81.08135	-77.76362	-3.317726	0.00830682	0.089528	0.741869	0.258131
27945	1	-78.53749	-79.85416	1.31666	0.0148782	0.0483827	0.952315	0.0476848
27946	0	-78.80504	-79.06304	0.2580039	0.00995568	0.0612031	0.857578	0.142422
27947	1	-78.63551	-78.92162	0.2861111	0.0148782	0.0560709	0.44282	0.55718
27948	0	-79.29878	-78.50228	-0.7965068	0.0178227	0.0612031	0.512405	0.487595
27949	1	-78.69469	-78.9808	0.2861111	0.0148782	0.0560709	0.0365044	0.963496
27950	0	-78.62104	-78.41758	-0.2034596	0.0133983	0.0612031	0.0252573	0.974743
27951	1	-79.12562	-82.72365	3.598029	0.0144028	0.0318384	0.765861	0.234139
27952	0	-81.38597	-87.0652	5.679229	0.00725342	0.0234613	0.703676	0.296324
27953	1	-79.12454	-82.72256	3.598029	0.0144028	0.0318384	0.76775	0.23225
27954	0	-78.50312	-80.99366	2.490538	0.0129202	0.0415832	0.807521	0.192479
27955	1	-79.17599	-82.72545	3.549466	0.0147651	0.0318384	0.775528	0.224472
27956	0	-78.75034	-81.6037	2.853361	0.0129202	0.0388764	0.441452	0.558548
27957	1	-78.50881	-79.46928	0.9604709	0.0147651	0.0511531	0.974095	0.0259055
27958	0	-80.09013	-83.72596	3.635825	0.00708277	0.0388764	0.946763	0.0532366
27959	1	-78.50713	-79.4676	0.9604709	0.0147651	0.0511531	0.983429	0.0165711
27960	0	-78.80052	-77.89704	-0.9034772	0.0123174	0.0675064	0.0206534	0.979347
27961	1	-78.60383	-79.82508	1.221254	0.0153341	0.0486385	0.983429	0.0165711
27962	0	-80.26966	-82.91888	2.649218	0.00669833	0.0466212	0.274597	0.725403
27963	1	-79.14937	-82.30412	3.154753	0.0153341	0.034214	0.727876	0.272124
27964	0	-80.2376	-82.88681	2.649218	0.00669833	0.0466212	0.447082	0.552918
27965	1	-78.69735	-81.53654	2.839191	0.0130903	0.038812	0.58311	0.41689
27966	0	-78.52599	-80.23646	1.71047	0.0137017	0.0466212	0.502194	0.497806
27967	1	-78.91731	-79.18585	0.2685372	0.00972455	0.0613556	0.142842	0.857158
27968	0	-78.83469	-82.05461	3.219923	0.0125495	0.0365124	0.502194	0.497806
27969	1	-79.48216	-80.30436	0.8222028	0.0182244	0.0487252	0.126888	0.873112
27970	0	-79.85561	-83.70162	3.846016	0.00787864	0.0365124	0.598969	0.401031
27971	1	-80.80598	-86.01165	5.205668	0.0120734	0.0221743	0.0970862	0.902914
27972	0	-79.5438	-80.26426	0.7204615	0.00787864	0.05983	0.194303	0.805697
27973	1	-80.78616	-86.18095	5.394786	0.0106625	0.0221743	0.180779	0.819221
27974	0	-78.56628	-78.60868	0.04240132	0.0129372	0.05983	0.108542	0.891458
27975	1	-80.21646	-85.29566	5.079196	0.0106625	0.0245287	0.319384	0.680616
27976	0	-78.5524	-78.70874	0.1563352	0.0120872	0.05983	0.272517	0.727483
27977	1	-78.92986	-79.44923	0.5193788	0.0167315	0.0524773	0.694036	0.305964
27978	0	-78.39926	-79.60854	1.20928	0.0125916	0.0514703	0.650756	0.349244
27979	1	-79.26459	-77.68601	-1.578573	0.0167315	0.0681287	0.0735478	0.926452
27980	0	-78.86342	-81.96068	3.097261	0.0100183	0.0399587	0.64369	0.35631
27981	1	-79.91914	-77.97143	-1.94771	0.0194854	0.0681287	0.807894	0.192106
27982	0	-78.66131	-79.96319	1.301876	0.0100183	0.0533528	0.644743	0.355257
27983	1	-79.57668	-77.80762	-1.769057	0.0181526	0.0681287	0.337079	0.662921
27984	0	-78.40805	-79.35614	0.9480946	0.0126576	0.0533528	0.640218	0.359782
27985	1	-79.57668	-77.80762	-1.769057	0.0181526	0.0681287	0.337079	0.662921
27986	0	-78.57928	-78.51493	-0.06434312	0.0126576	0.0609059	0.160886	0.839114
27987	1	-78.57105	-80.86376	2.292709	0.0123929	0.0435863	0.408006	0.591994
27988	0	-78.51264	-78.4483	-0.06434312	0.0126576	0.0609059	0.855889	0.144111
27989	1	-79.42097	-80.92628	1.505318	0.0182671	0.0435863	0.93217	0.0678295
27990	0	-78.7115	-78.9232	0.2116964	0.0105983	0.0609059	0.356677	0.643323
27991	1	-79.41351	-80.91883	1.505318	0.0182671	0.0435863	0.960067	0.0399333
27992	0	-79.70392	-78.99088	-0.7130333	0.00833878	0.0700642	0.584176	0.415824
27993	1	-79.88412	-76.49787	-3.386248	0.0163902	0.0819558	0.227613	0.772387
27994	0	-79.57139	-78.20143	-1.369969	0.00929422	0.0740097	0.627779	0.372221
27995	1	-78.99724	-81.32182	2.324574	0.00909359	0.0466479	0.413729	0.586271
27996	0	-79.85349	-77.26475	-2.588735	0.0183866	0.0740097	0.683598	0.316402
27997	1	-79.08024	-79.34074	0.2605016	0.00909359	0.0620465	0.724156	0.275844
27998	0	-79.86669	-77.27796	-2.588735	0.0183866	0.0740097	0.34888	0.65112
27999	1	-79.09812	-79.35862	0.2605016	0.00909359	0.0620465	0.417638	0.582362
28000	0	-79.64985	-77.1869	-2.462954	0.0174482	0.0740097	0.217028	0.782972
28001	1	-78.61815	-78.47092	-0.1472301	0.0121354	0.0620465	0.121234	0.878766
28002	0	-79.78645	-78.49986	-1.286592	0.0086722	0.0740097	0.166543	0.833457
28003	1	-78.80479	-78.20157	-0.6032168	0.0155372	0.0620465	0.791387	0.208613
28004	0	-81.49238	-79.11262	-2.379756	0.00673429	0.084103	0.252094	0.747906
28005	1	-78.67301	-79.78487	1.111862	0.0155372	0.0492515	0.805473	0.194527
28006	0	-81.03114	-78.54867	-2.482474	0.0075006	0.084103	0.620542	0.379458
28007	1	-78.88468	-81.48589	2.601212	0.0155372	0.0381405	0.973147	0.0268525
28008	0	-79.6858	-78.27664	-1.409164	0.00903713	0.0745592	0.907009	0.092991
28009	1	-80.74694	-78.19037	-2.556571	0.0217794	0.0703769	0.730284	0.269716
28010	0	-80.50415	-76.6303	-3.87385	0.0107416	0.091242	0.717343	0.282657
28011	1	-78.87793	-79.99565	1.117724	0.0163895	0.0483555	0.703919	0.296081
28012	0	-80.62236	-76.82795	-3.794412	0.010149	0.091242	0.227195	0.772805
28013	1	-79.02903	-80.14675	1.117724	0.0163895	0.0483555	0.0701745	0.929825
28014	0	-80.62273	-76.82832	-3.794412	0.010149	0.091242	0.292638	0.707362
28015	1	-78.5464	-80.30271	1.756311	0.0116254	0.0483555	0.203565	0.796435
28016	0	-80.73102	-76.99195	-3.739077	0.00973619	0.091242	0.979983	0.0200173
28017	1	-78.58362	-80.33993	1.756311	0.0116254	0.0483555	0.0602968	0.939703
28018	0	-78.85589	-79.9378	1.081917	0.0158602	0.0491519	0.26017	0.73983
28019	1	-78.51452	-79.21285	0.6983281	0.0116254	0.0562484	0.291564	0.708436
28020	0	-78.90103	-78.01112	-0.8899158	0.0158602	0.0638624	0.913752	0.0862478
28021	1	-78.46121	-79.15953	0.6983281	0.0116254	0.0562484	0.694615	0.305385
28022	0	-78.65583	-78.30974	-0.3460896	0.0143844	0.061281	0.495391	0.504609
28023	1	-80.72364	-80.02227	-0.7013714	0.0220676	0.0562484	0.00118325	0.998817
28024	0	-78.64915	-78.17923	-0.4699201	0.0134938	0.0630954	0.295837	0.704163
28025	1	-79.46274	-77.19302	-2.269725	0.0168981	0.0731183	0.927305	0.0726947
28026	0	-79.04978	-79.13188	0.08209699	0.00937563	0.0630954	0.325608	0.674392
28027	1	-79.46606	-77.19633	-2.269725	0.0168981	0.0731183	0.847061	0.152939
28028	0	-79.4101	-78.30526	-1.104841	0.0182305	0.0630954	0.931393	0.0686074
28029	1	-81.60831	-75.9445	-5.663812	0.0114315	0.103906	0.93787	0.0621301
28030	0	-78.80931	-78.61389	-0.1954244	0.0104508	0.0640906	0.74459	0.25541
28031	1	-79.91367	-76.74263	-3.171042	0.0114315	0.085309	0.618277	0.381723
28032	0	-78.62244	-80.62896	2.006513	0.0104508	0.0476635	0.491878	0.508122
28033	1	-84.66802	-75.21523	-9.452795	0.0227674	0.120837	0.557415	0.442585
28034	0	-78.5036	-79.66881	1.16521	0.0121354	0.0522553	0.117375	0.882625
28035	1	-83.97911	-76.31202	-7.667088	0.00944549	0.120837	0.737563	0.262437
28036	0	-79.05666	-77.32434	-1.73232	0.0148885	0.0711187	0.622799	0.377201
28037	1	-84.24833	-76.68122	-7.567115	0.00869966	0.120837	0.848707	0.151293
28038	0	-80.35501	-76.23332	-4.121693	0.0122578	0.0915748	0.172161	0.827839
28039	1	-83.37379	-74.87561	-8.498182	0.0156457	0.120837	0.359143	0.640857
28040	0	-80.85777	-75.96282	-4.894951	0.0180266	0.0915748	0.838007	0.161993
28041	1	-78.8506	-81.23596	2.385365	0.0156457	0.0396423	0.970793	0.0292067
28042	0	-80.0139	-76.85234	-3.161566	0.0180266	0.0786432	0.261391	0.738609
28043	1	-78.8066	-82.02909	3.222496	0.0098421	0.0392006	0.978437	0.0215634
28044	0	-79.69346	-82.54044	2.846986	0.00760137	0.0442428	0.516465	0.483535
28045	1	-78.80631	-81.70492	2.898612	0.0122584	0.0392006	0.273264	0.726736
28046	0	-81.0816	-84.64773	3.566134	0.00594643	0.0405327	0.580213	0.419787
28047	1	-78.51722	-79.24181	0.7245946	0.0122584	0.0554195	0.0387277	0.961272
28048	0	-82.53315	-88.04734	5.514196	0.00594643	0.0259995	0.420385	0.579615
28049	1	-78.4896	-79.33276	0.8431641	0.0113738	0.0554195	0.546546	0.453454
28050	0	-82.27226	-87.15909	4.886831	0.00594643	0.0306798	0.0522416	0.947758
28051	1	-78.88827	-82.60965	3.721375	0.0113738	0.0339471	0.76445	0.23555
28052	0	-82.10371	-79.79067	-2.313047	0.00594643	0.0843932	0.0255119	0.974488
28053	1	-78.96756	-82.45206	3.484499	0.013141	0.0339471	0.577096	0.422904
28054	0	-82.12787	-79.81482	-2.313047	0.00594643	0.0843932	0.383894	0.616106
28055	1	-79.13386	-82.52643	3.392573	0.0138268	0.0339471	0.393555	0.606445
28056	0	-78.4675	-79.78295	1.315441	0.0118316	0.0514384	0.374805	0.625195
28057	1	-78.53614	-78.46195	-0.074187	0.0138268	0.0598102	0.820098	0.179902
28058	0	-78.86633	-77.80277	-1.063558	0.0118316	0.0691864	0.577066	0.422934
28059	1	-78.56106	-78.48687	-0.074187	0.0138268	0.0598102	0.582262	0.417738
28060	0	-81.92321	-79.11209	-2.811125	0.024869	0.0691864	0.602151	0.397849
28061	1	-78.50819	-78.72622	0.2180255	0.0116468	0.0598102	0.943951	0.0560491
28062	0	-81.92388	-79.11275	-2.811125	0.024869	0.0691864	0.588406	0.411594
28063	1	-78.62955	-78.40331	-0.22624	0.0116468	0.0631246	0.691906	0.308094
28064	0	-79.01428	-77.51698	-1.497297	0.0150674	0.0691864	0.236513	0.763487
28065	1	-78.51579	-79.39507	0.8792825	0.0130484	0.0534755	0.0715076	0.928492
28066	0	-78.69198	-78.44451	-0.2474704	0.0150674	0.0598623	0.674103	0.325897
28067	1	-78.46131	-79.34059	0.8792825	0.0130484	0.0534755	0.382076	0.617924
28068	0	-78.74435	-78.45947	-0.2848786	0.0153465	0.0598623	0.579312	0.420688
28069	1	-78.40951	-79.28879	0.8792825	0.0130484	0.0534755	0.693494	0.306506
28070	0	-78.53059	-78.7628	0.2322123	0.0114888	0.0598623	0.853474	0.146526
28071	1	-78.41186	-79.29114	0.8792825	0.0130484	0.0534755	0.678999	0.321001
28072	0	-80.36371	-77.88734	-2.476367	0.00872682	0.0828312	0.694407	0.305593
28073	1	-79.58672	-83.91319	4.326469	0.0148399	0.0259669	0.906623	0.0933774
28074	0	-78.58881	-80.66256	2.073752	0.0125048	0.0451079	0.220854	0.779146
28075	1	-79.66203	-84.21378	4.551745	0.0112688	0.0278573	0.385698	0.614302
28076	0	-78.3389	-79.88961	1.550713	0.0125048	0.0490099	0.966915	0.0330851
28077	1	-78.74388	-81.5109	2.767018	0.011666	0.0407748	0.29161	0.70839
28078	0	-78.83232	-79.8694	1.037081	0.0163367	0.0490099	0.829129	0.170871
28079	1	-79.39566	-82.58306	3.187391	0.00852986	0.0407748	0.419215	0.580785
28080	0	-79.20021	-77.99487	-1.205346	0.016863	0.0652128	0.0897875	0.910213
28081	1	-79.17949	-77.59703	-1.582465	0.0161974	0.0686918	0.10823	0.89177
28082	0	-79.30149	-79.16381	-0.1376744	0.0178382	0.0562724	0.0897875	0.910213
28083	1	-79.27636	-79.33975	0.06339054	0.00877944	0.0638312	0.137946	0.862054
28084	0	-79.76479	-81.03491	1.270121	0.00733565	0.0562724	0.406732	0.593268
28085	1	-80.07561	-80.36155	0.2859385	0.00711916	0.0638312	0.217853	0.782147
28086	0	-79.47204	-79.20345	-0.268596	0.018815	0.0562724	0.898787	0.101213
28087	1	-79.00854	-79.6631	0.6545608	0.00903224	0.0591681	0.855759	0.144241
28088	0	-82.54775	-87.2804	4.732647	0.018815	0.0189616	0.183259	0.816741
28089	1	-78.96983	-79.80105	0.831222	0.00903224	0.0578501	0.937826	0.0621736
28090	0	-78.67735	-78.60269	-0.07465685	0.0149099	0.0587306	0.415925	0.584075
28091	1	-78.90367	-81.3928	2.489125	0.0156978	0.0388161	0.937826	0.0621736
28092	0	-79.67788	-80.5863	0.9084194	0.00757589	0.0587306	0.198226	0.801774
28093	1	-78.79411	-79.21618	0.4220731	0.0156978	0.054237	0.21795	0.78205
28094	0	-78.74107	-78.5761	-0.1649742	0.0155837	0.0587306	0.7701	0.2299
28095	1	-78.47264	-79.29341	0.8207701	0.0126578	0.0543025	0.276118	0.723882
28096	0	-78.62594	-79.06029	0.4343547	0.0111126	0.0587306	0.0419708	0.958029
28097	1	-78.50354	-78.97889	0.4753418	0.0126578	0.0568795	0.210015	0.789985
28098	0	-78.62594	-79.06029	0.4343547	0.0111126	0.0587306	0.0419708	0.958029
28099	1	-80.37039	-85.41732	5.046922	0.0150662	0.0203658	0.791167	0.208833
28100	0	-79.05116	-77.7643	-1.286864	0.0111126	0.0715714	0.609656	0.390344
28101	1	-78.7274	-80.42922	1.701825	0.0150662	0.0453213	0.493554	0.506446
28102	0	-78.3747	-80.34432	1.969619	0.012586	0.0458036	0.919391	0.0806089
28103	1	-78.8735	-80.55089	1.67739	0.0150662	0.0455035	0.00420654	0.995793
28104	0	-79.21194	-80.49341	1.281466	0.0177198	0.0458036	0.906818	0.0931823
28105	1	-78.71683	-80.39422	1.67739	0.0150662	0.0455035	0.515507	0.484493
28106	0	-79.62452	-81.42672	1.802202	0.0177198	0.0419188	0.0143044	0.985696
