Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
3739	1	-229.7253	-229.1305	-0.5948816	1	0	1	1	0.02275487	0.02275487	0.005102855	0.02720574	0.08628551	0.08628551	0.03848061	0.03848061	0.399619	0.29179	0.0512528	0.257338
3740	0	-233.7519	-228.1904	-5.561492	1	0	1	1	0.01680378	0.01680378	0.004309752	0.02191713	0.1284572	0.1284572	0.0453942	0.0453942	0.149301	0.53752	0.0763138	0.236865
3741	1	-230.2541	-228.1693	-2.084805	1	0	1	1	0.01968275	0.01968275	0.0006328116	0.02720574	0.104943	0.104943	0.03848061	0.03848061	0.399619	0.29179	0.0512528	0.257338
3742	0	-231.8136	-234.2577	2.444109	1	0	1	1	0.01684998	0.01684998	0.004114046	0.03934403	0.0755565	0.0755565	0.02129321	0.02129321	0.0385539	0.621165	0.082918	0.257364
3743	1	-234.9317	-234.2268	-0.704883	1	0	1	1	0.05108911	0.05108911	0.0008516168	0.02720574	0.07356286	0.07356286	0.0279409	0.0279409	0.118116	0.203104	0.499657	0.179123
3744	0	-231.4911	-223.0487	-8.442415	1	0	0	1	0.03283544	0.03283544	0.004114046	0.02232362	0.1092528	0.02371493	0.0826755	0.0826755	0.0432873	0.697427	0.0930981	0.166188
3745	1	-235.1627	-226.1382	-9.024546	1	0	1	1	0.05108911	0.05108911	0.0008516168	0.04238125	0.07963781	0.07963781	0.06875768	0.06875768	0.118116	0.203104	0.499657	0.179123
3746	0	-232.5464	-220.8155	-11.73085	1	0	1	1	0.03432022	0.03432022	0.004114046	0.04211325	0.1372027	0.1372027	0.04515713	0.04515713	0.0383142	0.617304	0.197287	0.147095
3747	1	-236.6584	-234.013	-2.645364	1	0	1	1	0.05108911	0.05108911	0.008549375	0.0300985	0.07721619	0.07721619	0.02817363	0.02817363	0.0936467	0.225046	0.396146	0.285162
3748	0	-230.3387	-237.0489	6.710187	0	0	1	1	0.01557167	0.003207877	0.004114046	0.04211325	0.08657218	0.08657218	0.01029427	0.01029427	0.230561	0.493901	0.157848	0.11769
3749	1	-234.1618	-231.5226	-2.639245	1	0	1	1	0.05108911	0.05108911	0.000698714	0.0300985	0.07721619	0.07721619	0.03597865	0.03597865	0.101289	0.0931063	0.497174	0.308432
3750	0	-231.7664	-239.4201	7.653785	1	0	0	0	0.01491608	0.01491608	0.004114046	0.04211325	0.08657218	0.02783495	0.01029427	0.005530754	0.371067	0.185479	0.254042	0.189412
3751	1	-233.6629	-230.6176	-3.045294	1	0	1	1	0.049702	0.049702	0.0008488621	0.0343647	0.07721619	0.07721619	0.03597865	0.03597865	0.107066	0.098417	0.468493	0.326024
3752	0	-230.5175	-237.8196	7.302098	1	0	1	0	0.01981965	0.01981965	0.004114046	0.03732887	0.06280453	0.06280453	0.01571641	0.01767395	0.359866	0.210067	0.246374	0.183694
3753	1	-226.8807	-229.7271	2.846341	0	0	1	1	0.02766776	0.004751784	0.002943267	0.0343647	0.08499261	0.08499261	0.03597865	0.03597865	0.51737	0.0592862	0.282219	0.141125
3754	0	-228.6039	-229.1209	0.5170016	1	0	1	0	0.02601962	0.02601962	0.004114046	0.03434857	0.08458011	0.08458011	0.04131403	0.01769997	0.0614026	0.342959	0.0420378	0.5536
3755	1	-227.1827	-232.2626	5.079924	0	0	1	1	0.02766776	0.004722433	0.002943267	0.02651965	0.08499261	0.08499261	0.02718983	0.02718983	0.414512	0.104488	0.232277	0.248723
3756	0	-230.2861	-225.2669	-5.019275	1	0	1	1	0.03373221	0.03373221	0.003549372	0.03434857	0.08458011	0.08458011	0.05662665	0.05662665	0.0614026	0.342959	0.0420378	0.5536
3757	1	-230.2373	-230.8735	0.6361694	1	0	1	1	0.02766776	0.02766776	0.002943267	0.03581675	0.07154856	0.07154856	0.03266922	0.03266922	0.338002	0.26978	0.189404	0.202814
3758	0	-231.7947	-220.5367	-11.25807	1	0	1	1	0.03629146	0.03629146	0.003549372	0.04949313	0.1134197	0.1134197	0.05662665	0.05662665	0.0614026	0.342959	0.0420378	0.5536
3759	1	-230.5528	-229.9184	-0.6343784	1	0	1	1	0.02825458	0.02825458	0.001002155	0.03581675	0.07154856	0.07154856	0.04350218	0.04350218	0.262923	0.209855	0.147332	0.37989
3760	0	-230.5755	-220.9205	-9.65505	0	0	1	1	0.03629146	0.02568772	0.002444378	0.04949313	0.1134197	0.1134197	0.05662665	0.05662665	0.0951268	0.577232	0.0651263	0.262515
3761	1	-229.0195	-233.7014	4.681848	0	0	1	1	0.03102885	0.01412914	0.001002155	0.02630327	0.07154856	0.07154856	0.03299335	0.03299335	0.262923	0.209855	0.147332	0.37989
3762	0	-231.0745	-221.2168	-9.857684	1	0	1	1	0.03629146	0.03629146	0.004751275	0.03784389	0.1134197	0.1134197	0.05662665	0.05662665	0.206941	0.0802999	0.141678	0.571081
3763	1	-229.5153	-227.5667	-1.948575	1	0	1	1	0.03102885	0.03102885	0.00355267	0.03523267	0.09980029	0.09980029	0.02031406	0.02031406	0.351261	0.280363	0.196833	0.171543
3764	0	-228.5842	-224.0675	-4.516642	0	0	1	1	0.03629146	0.009066233	0.0009329714	0.03196293	0.1152071	0.1152071	0.05216823	0.05216823	0.206941	0.0802999	0.141678	0.571081
3765	1	-229.1477	-224.5042	-4.643492	1	0	1	1	0.03325225	0.03325225	0.00355267	0.03515246	0.09980029	0.09980029	0.03827579	0.03827579	0.397733	0.317456	0.222875	0.061936
3766	0	-232.0447	-223.0473	-8.997374	1	0	1	1	0.02427211	0.02427211	0.006097392	0.04339699	0.1152071	0.1152071	0.0535412	0.0535412	0.441718	0.0965208	0.100675	0.361086
3767	1	-229.1883	-222.3962	-6.792149	0	0	1	1	0.03260176	0.02090122	0.002076617	0.0432657	0.09980029	0.09980029	0.06395928	0.06395928	0.0750523	0.381329	0.139619	0.403999
3768	0	-232.9936	-227.2392	-5.754399	1	0	1	1	0.04627758	0.04627758	0.006097392	0.04052455	0.1031919	0.1031919	0.02222973	0.02222973	0.260976	0.60771	0.0594808	0.0718332
3769	1	-229.5194	-223.7478	-5.77155	1	0	1	1	0.03260176	0.03260176	0.002076617	0.0432657	0.09980029	0.09980029	0.04070475	0.04070475	0.149112	0.282229	0.277392	0.291267
3770	0	-229.3022	-228.0143	-1.287905	1	0	1	0	0.03717589	0.03717589	0.006097392	0.04052455	0.1075608	0.1075608	0.02222973	0.007953179	0.260976	0.60771	0.0594808	0.0718332
3771	1	-231.7776	-233.8238	2.046197	1	0	1	1	0.03260176	0.03260176	0.002076617	0.03623919	0.06906593	0.06906593	0.02014282	0.02014282	0.149112	0.282229	0.277392	0.291267
3772	0	-228.9317	-230.7388	1.807037	1	0	1	0	0.03717589	0.03717589	0.004103074	0.02404215	0.1075608	0.1075608	0.02222973	0.003340677	0.204825	0.31157	0.257461	0.226144
3773	1	-230.0035	-225.8185	-4.185065	1	0	1	1	0.0262527	0.0262527	0.002257436	0.03623919	0.1160963	0.1160963	0.02576779	0.02576779	0.163992	0.085953	0.435275	0.31478
3774	0	-232.2223	-222.8741	-9.348208	1	0	1	1	0.03717589	0.03717589	0.002623563	0.02404215	0.1392265	0.1392265	0.04206397	0.04206397	0.204825	0.31157	0.257461	0.226144
3775	1	-228.5986	-230.0447	1.446076	1	0	1	0	0.0262527	0.0262527	0.00440127	0.03623919	0.08792023	0.08792023	0.01648735	0.02984443	0.235432	0.165331	0.547521	0.0517155
3776	0	-230.8442	-222.5912	-8.253019	1	0	1	1	0.03163138	0.03163138	0.001814744	0.02960875	0.1318428	0.1318428	0.04206397	0.04206397	0.318901	0.266872	0.220526	0.193702
3777	1	-229.8994	-233.4668	3.567382	1	0	1	0	0.0262527	0.0262527	0.005653597	0.01916225	0.08792023	0.08792023	0.01648735	0.02984345	0.108355	0.451649	0.25199	0.188006
3778	0	-229.3733	-225.1578	-4.215441	0	0	1	1	0.03163138	0.00464968	0.003585258	0.02960875	0.1318428	0.1318428	0.04206397	0.04206397	0.300289	0.251297	0.207656	0.240758
3779	1	-231.934	-230.9607	-0.9732771	1	0	1	0	0.02327385	0.02327385	0.005653597	0.01916225	0.1241172	0.1241172	0.0171415	0.02984589	0.153893	0.221192	0.357895	0.26702
3780	0	-227.0008	-228.4728	1.472038	0	0	1	1	0.02865187	0.01072946	0.003585258	0.02960875	0.08907445	0.08907445	0.03930169	0.03930169	0.300289	0.251297	0.207656	0.240758
3781	1	-233.084	-230.3566	-2.727452	1	0	1	1	0.02008341	0.02008341	0.005053692	0.01916225	0.1241172	0.1241172	0.02732265	0.02732265	0.0778704	0.605921	0.181096	0.135113
3782	0	-227.2736	-227.9708	0.6971875	0	0	1	1	0.02865187	0.01078319	0.003585258	0.02960875	0.08907445	0.08907445	0.0450286	0.0450286	0.139832	0.117019	0.0966967	0.646453
3783	1	-231.0988	-229.2695	-1.82939	0	0	1	1	0.02008341	0.0202666	0.005053692	0.01659394	0.1219618	0.1219618	0.04162173	0.04162173	0.123043	0.530206	0.228521	0.11823
3784	0	-228.1762	-230.06	1.883757	0	0	1	1	0.02569564	0.01078319	0.005114017	0.02218406	0.08907445	0.08907445	0.0450286	0.0450286	0.103159	0.122008	0.100819	0.674014
3785	1	-231.1771	-229.1415	-2.03565	0	0	1	1	0.01968465	0.0202666	0.005053692	0.01659394	0.1219618	0.1219618	0.04355925	0.04355925	0.202602	0.414245	0.178542	0.204611
3786	0	-230.8424	-228.0688	-2.773675	1	0	1	1	0.02486197	0.02486197	0.001613943	0.01923719	0.08907445	0.08907445	0.06129648	0.06129648	0.183639	0.32426	0.179475	0.312626
3787	1	-231.5962	-230.2313	-1.364869	1	0	1	1	0.03061149	0.03061149	0.005375558	0.01552256	0.09050506	0.09050506	0.04355925	0.04355925	0.160417	0.477847	0.12571	0.236026
3788	0	-229.4027	-224.809	-4.593707	0	0	1	1	0.03435103	0.01922876	0.001667363	0.04948539	0.08907445	0.08907445	0.05239683	0.05239683	0.183639	0.32426	0.179475	0.312626
3789	1	-231.3697	-222.0665	-9.303177	1	0	1	1	0.03687195	0.03687195	0.005375558	0.03395036	0.125039	0.125039	0.04355925	0.04355925	0.308295	0.393682	0.103568	0.194454
3790	0	-230.422	-221.9173	-8.504736	1	0	1	1	0.03324258	0.03324258	0.001529458	0.04815449	0.1035162	0.1035162	0.05239683	0.05239683	0.263293	0.464909	0.257323	0.0144747
3791	1	-230.2627	-222.0432	-8.219563	1	0	1	1	0.03687195	0.03687195	0.003488169	0.04133126	0.1122919	0.1122919	0.04272878	0.04272878	0.166459	0.633996	0.0945529	0.104992
3792	0	-233.9579	-223.0844	-10.87352	1	0	0	1	0.03324258	0.03324258	0.0058935	0.04815449	0.1035162	0.04984958	0.05239683	0.05239683	0.221427	0.390984	0.375417	0.0121731
3793	1	-229.8409	-222.5919	-7.249005	1	0	1	1	0.03687195	0.03687195	0.003488169	0.0340906	0.1122919	0.1122919	0.04272878	0.04272878	0.324374	0.322273	0.299984	0.0533696
3794	0	-231.5976	-227.6596	-3.937978	1	0	1	1	0.03324258	0.03324258	0.0058935	0.04815449	0.09029074	0.09029074	0.0271888	0.0271888	0.462146	0.435499	0.0919511	0.0104043
3795	1	-229.5955	-222.6451	-6.950453	1	0	1	1	0.03687195	0.03687195	0.001260877	0.0340906	0.1122919	0.1122919	0.04272878	0.04272878	0.324374	0.322273	0.299984	0.0533696
3796	0	-230.0264	-223.8361	-6.190372	1	0	1	1	0.03324258	0.03324258	0.003276209	0.04100163	0.09029074	0.09029074	0.0537625	0.0537625	0.462146	0.435499	0.0919511	0.0104043
3797	1	-230.5892	-222.3848	-8.204396	1	0	1	1	0.03352077	0.03352077	0.0006819072	0.0299809	0.1122919	0.1122919	0.06012343	0.06012343	0.196938	0.430726	0.316099	0.0562366
3798	0	-230.5186	-221.2304	-9.288143	1	0	1	1	0.03324258	0.03324258	0.002796578	0.04626307	0.1086193	0.1086193	0.0537625	0.0537625	0.462146	0.435499	0.0919511	0.0104043
3799	1	-231.5899	-228.5091	-3.080767	1	0	1	1	0.03352077	0.03352077	0.0006819072	0.0299809	0.07406804	0.07406804	0.06012343	0.06012343	0.577497	0.22304	0.0345551	0.164907
3800	0	-230.0964	-222.7443	-7.352102	1	0	1	1	0.03324258	0.03324258	0.002796578	0.04626307	0.09855558	0.09855558	0.04938272	0.04938272	0.409543	0.499752	0.0814849	0.00922005
3801	1	-231.0004	-228.7702	-2.230189	1	0	1	1	0.02702285	0.02702285	0.0008342511	0.0299809	0.07406804	0.07406804	0.06012343	0.06012343	0.18615	0.703024	0.0299325	0.0808929
3802	0	-229.105	-224.2617	-4.84333	1	0	1	1	0.02566628	0.02566628	0.001389005	0.03653072	0.09855558	0.09855558	0.04938272	0.04938272	0.409543	0.499752	0.0814849	0.00922005
3803	1	-230.2306	-230.0425	-0.1881207	1	0	1	1	0.02702285	0.02702285	0.0008342511	0.0299809	0.07406804	0.07406804	0.04488898	0.04488898	0.132209	0.749621	0.0319164	0.0862544
3804	0	-228.9252	-224.5338	-4.391391	1	0	1	1	0.02566628	0.02566628	0.002949525	0.03653072	0.09855558	0.09855558	0.0444506	0.0444506	0.603028	0.263414	0.119982	0.013576
3805	1	-229.7776	-228.4672	-1.310386	1	0	1	1	0.02381885	0.02381885	0.0008151131	0.02352271	0.09212182	0.09212182	0.04488898	0.04488898	0.1037	0.570163	0.0242757	0.301861
3806	0	-229.2113	-224.5963	-4.615015	1	0	1	1	0.02566628	0.02566628	0.0009158597	0.03653072	0.1022576	0.1022576	0.0444506	0.0444506	0.491627	0.1276	0.375193	0.0055806
3807	1	-229.5135	-226.9317	-2.58184	1	0	1	1	0.02381885	0.02381885	0.003507176	0.02352271	0.09891519	0.09891519	0.04488898	0.04488898	0.1037	0.570163	0.0242757	0.301861
3808	0	-229.5096	-224.7346	-4.77501	1	0	1	1	0.0334984	0.0334984	0.004313785	0.02948935	0.1022576	0.1022576	0.04145554	0.04145554	0.325594	0.169274	0.497729	0.0074032
3809	1	-228.2893	-225.4146	-2.874717	0	0	1	1	0.01936042	0.0159028	0.003507176	0.03071807	0.105859	0.105859	0.05803211	0.05803211	0.207103	0.141555	0.0484819	0.602859
3810	0	-230.8655	-224.0939	-6.771533	1	0	1	1	0.0334984	0.0334984	0.006918954	0.02948935	0.1022576	0.1022576	0.05374505	0.05374505	0.505666	0.262892	0.219944	0.0114976
3811	1	-230.377	-227.315	-3.061996	1	0	1	1	0.01936042	0.01936042	0.003760184	0.03071807	0.08636422	0.08636422	0.05803211	0.05803211	0.0468315	0.352543	0.044707	0.555919
3812	0	-228.3998	-226.9564	-1.443455	0	0	1	1	0.0334984	0.003276656	0.002721183	0.04999814	0.1022576	0.1022576	0.03095004	0.03095004	0.553407	0.287712	0.146298	0.0125831
3813	1	-231.5515	-231.1293	-0.4221848	1	0	1	1	0.01936042	0.01936042	0.003949077	0.02654529	0.0706543	0.0706543	0.05803211	0.05803211	0.312817	0.252588	0.0362932	0.398302
3814	0	-230.0466	-224.0895	-5.95716	1	0	1	1	0.0334984	0.0334984	0.001281841	0.04999814	0.1041054	0.1041054	0.03095004	0.03095004	0.561622	0.291983	0.133625	0.0127699
3815	1	-233.2817	-231.0047	-2.277042	1	0	1	0	0.01936042	0.01936042	0.0036574	0.02384211	0.08219136	0.08219136	0.08842632	0.01144317	0.217137	0.533611	0.0251924	0.22406
3816	0	-229.2823	-226.0218	-3.260487	1	0	1	1	0.03600875	0.03600875	0.001281841	0.03606146	0.09541373	0.09541373	0.03095004	0.03095004	0.15052	0.45709	0.388968	0.00342245
3817	1	-238.1305	-223.6968	-14.4337	1	0	1	1	0.0492603	0.0492603	0.0036574	0.05953604	0.08219136	0.08219136	0.08842632	0.08842632	0.0478124	0.335673	0.475568	0.140947
3818	0	-230.4959	-228.8391	-1.656824	1	0	1	1	0.03600875	0.03600875	0.00344614	0.03606146	0.09541373	0.09541373	0.01682191	0.01682191	0.15052	0.45709	0.388968	0.00342245
3819	1	-234.7341	-228.4763	-6.257745	1	0	1	1	0.04659761	0.04659761	0.001475647	0.05953604	0.08219136	0.08219136	0.03227564	0.03227564	0.233063	0.18522	0.262412	0.319305
3820	0	-233.1086	-225.9173	-7.191289	0	0	1	1	0.03600875	0.05367765	0.005241606	0.03606146	0.1177712	0.1177712	0.01682191	0.01682191	0.643977	0.118446	0.235505	0.00207217
3821	1	-231.4264	-228.7157	-2.710724	1	0	1	1	0.02883637	0.02883637	0.001475647	0.05439329	0.07863348	0.07863348	0.03227564	0.03227564	0.194552	0.268181	0.252279	0.284988
3822	0	-231.0472	-232.2089	1.16179	1	0	1	1	0.01666847	0.01666847	0.0045947	0.03606146	0.09257773	0.09257773	0.01682191	0.01682191	0.758308	0.0798699	0.156581	0.00524134
3823	1	-229.5853	-231.378	1.792657	0	0	1	1	0.01837339	0.01235136	0.00269113	0.05439329	0.07863348	0.07863348	0.03211693	0.03211693	0.102964	0.141932	0.604277	0.150827
3824	0	-232.0456	-233.1383	1.092658	1	0	1	1	0.01691853	0.01691853	0.004867269	0.03606146	0.09525851	0.09525851	0.01413425	0.01413425	0.391372	0.0549097	0.535783	0.0179346
3825	1	-231.8352	-228.9284	-2.906851	1	0	1	1	0.02924276	0.02924276	0.00269113	0.05439329	0.07863348	0.07863348	0.03211693	0.03211693	0.0446974	0.0507292	0.76739	0.137183
3826	0	-229.2849	-226.6462	-2.638705	1	0	1	1	0.02812076	0.02812076	0.004369569	0.03138699	0.09943619	0.09943619	0.03176363	0.03176363	0.364499	0.0611963	0.355831	0.218474
3827	1	-230.8259	-225.906	-4.919873	1	0	1	1	0.02924276	0.02924276	0.001953419	0.05439329	0.09438895	0.09438895	0.03211693	0.03211693	0.195083	0.0885112	0.117664	0.598741
3828	0	-228.2727	-226.6058	-1.666845	1	0	1	0	0.02812076	0.02812076	0.0005731694	0.04203916	0.106066	0.106066	0.02229623	0.02527322	0.254792	0.254201	0.243602	0.247405
3829	1	-229.005	-228.3489	-0.6561274	1	0	1	1	0.02924276	0.02924276	0.001297783	0.02615464	0.09438895	0.09438895	0.02920236	0.02920236	0.331145	0.150244	0.115992	0.40262
3830	0	-233.506	-227.6231	-5.882905	1	0	1	1	0.02812076	0.02812076	0.0002469819	0.04203916	0.1345106	0.1345106	0.0143624	0.0143624	0.222297	0.265285	0.254224	0.258193
3831	1	-229.1897	-226.9041	-2.285624	1	0	1	0	0.0439036	0.0439036	0.001297783	0.03305566	0.09438895	0.09438895	0.02920236	0.02713645	0.378272	0.449658	0.132499	0.0395703
3832	0	-226.2051	-227.2993	1.094196	0	0	1	0	0.02812076	0.02611003	0.001566811	0.04368757	0.1154793	0.1154793	0.0143624	0.01098526	0.596808	0.167369	0.16039	0.0754319
3833	1	-228.8615	-230.7843	1.922796	0	0	1	0	0.04528951	0.02370359	0.002184163	0.03669737	0.0893171	0.0893171	0.009763472	0.02717526	0.603915	0.286464	0.0844114	0.0252091
3834	0	-230.0468	-226.2802	-3.766526	0	0	1	1	0.01753768	0.02592162	0.00608839	0.04368757	0.0957444	0.0957444	0.05105313	0.05105313	0.114042	0.367771	0.352436	0.165751
3835	1	-227.8081	-232.3254	4.517371	1	0	1	0	0.02095551	0.02095551	0.002184163	0.03669737	0.0814566	0.0814566	0.009763472	0.02717526	0.517253	0.239457	0.101783	0.141508
3836	0	-233.1916	-224.7078	-8.483784	1	0	1	1	0.02014952	0.02014952	0.00608839	0.03389605	0.0915022	0.0915022	0.08704706	0.08704706	0.501112	0.21206	0.0780084	0.208819
3837	1	-229.4234	-223.6475	-5.775907	1	0	1	0	0.03084995	0.03084995	0.002336412	0.03669737	0.1320998	0.1320998	0.02590736	0.02713254	0.517253	0.239457	0.101783	0.141508
3838	0	-229.7891	-231.6126	1.823552	1	0	1	1	0.02014952	0.02014952	0.001682163	0.02233511	0.09245937	0.09245937	0.02516115	0.02516115	0.348131	0.313241	0.115229	0.2234
3839	1	-232.5104	-225.8941	-6.616343	1	0	1	1	0.03084995	0.03084995	0.005200369	0.04170809	0.1270416	0.1270416	0.01995155	0.01995155	0.0778426	0.457417	0.194428	0.270313
3840	0	-230.4811	-223.0779	-7.403224	0	0	1	1	0.02014952	0.03093716	0.001682163	0.05090612	0.1084442	0.1084442	0.05504448	0.05504448	0.268535	0.322335	0.0888831	0.320247
3841	1	-230.1975	-225.24	-4.957514	1	0	1	1	0.02723715	0.02723715	0.002779665	0.02804123	0.1228891	0.1228891	0.03142899	0.03142899	0.0778426	0.457417	0.194428	0.270313
3842	0	-229.3363	-224.9451	-4.39122	0	0	1	1	0.02014952	0.02191126	0.001293398	0.05090612	0.09538843	0.09538843	0.05504448	0.05504448	0.13505	0.659194	0.0447004	0.161056
3843	1	-229.671	-225.847	-3.824063	1	0	1	1	0.02723715	0.02723715	0.002779665	0.02804123	0.1144332	0.1144332	0.03142899	0.03142899	0.140309	0.168538	0.203921	0.487232
3844	0	-232.3189	-226.4843	-5.834563	1	0	1	1	0.04342478	0.04342478	0.000605378	0.05090612	0.09538843	0.09538843	0.0285945	0.0285945	0.079623	0.38865	0.436771	0.094956
3845	1	-230.1411	-226.1132	-4.027865	1	0	1	1	0.02723715	0.02723715	0.004300091	0.02804123	0.1144332	0.1144332	0.03142899	0.03142899	0.140309	0.168538	0.203921	0.487232
3846	0	-231.2189	-225.4043	-5.814581	1	0	1	1	0.04342478	0.04342478	0.003972204	0.0390582	0.1037205	0.1037205	0.0285945	0.0285945	0.079623	0.38865	0.436771	0.094956
3847	1	-233.7402	-223.8064	-9.933876	1	0	1	1	0.03157877	0.03157877	0.00609246	0.01750161	0.1144332	0.1144332	0.07989528	0.07989528	0.0637748	0.622075	0.0926882	0.221462
3848	0	-229.5717	-225.7739	-3.797735	1	0	1	1	0.0279161	0.0279161	0.003972204	0.0390582	0.1037205	0.1037205	0.0290569	0.0290569	0.340162	0.144046	0.423682	0.0921102
3849	1	-237.0775	-228.6074	-8.47013	1	0	1	1	0.03818675	0.03818675	0.009093071	0.009712541	0.1016937	0.1016937	0.07989528	0.07989528	0.0637748	0.622075	0.0926882	0.221462
3850	0	-229.5685	-225.7707	-3.797735	1	0	1	1	0.0279161	0.0279161	0.003972204	0.0390582	0.1037205	0.1037205	0.0290569	0.0290569	0.343934	0.143222	0.42126	0.0915837
3851	1	-232.7599	-226.1649	-6.594982	1	0	0	1	0.03818675	0.03818675	0.008270036	0.009712541	0.1289204	0.007435326	0.06860886	0.06860886	0.0793797	0.350332	0.115368	0.45492
3852	0	-229.8956	-229.029	-0.8666337	1	0	1	1	0.0279161	0.0279161	0.003972204	0.02276156	0.09815017	0.09815017	0.0290569	0.0290569	0.171006	0.071211	0.712247	0.0455359
3853	1	-234.7092	-222.8474	-11.86182	1	0	1	1	0.03818675	0.03818675	0.008270036	0.01989833	0.1289204	0.1289204	0.06860886	0.06860886	0.0793797	0.350332	0.115368	0.45492
3854	0	-231.4298	-224.4434	-6.986341	1	0	1	1	0.03454662	0.03454662	0.006493161	0.02276156	0.1129598	0.1129598	0.05075073	0.05075073	0.308073	0.128289	0.288512	0.275126
3855	1	-233.6268	-223.8066	-9.820237	1	0	1	1	0.03818675	0.03818675	0.008270036	0.01989833	0.1136896	0.1136896	0.06860886	0.06860886	0.0793797	0.350332	0.115368	0.45492
3856	0	-231.9158	-223.1306	-8.785159	1	0	1	1	0.02998629	0.02998629	0.006493161	0.03620517	0.09376919	0.09376919	0.07447777	0.07447777	0.205151	0.139748	0.227771	0.42733
3857	1	-228.9178	-229.5624	0.6445589	0	0	1	1	0.0295444	0.02151439	0.001541453	0.01989833	0.1088375	0.1088375	0.02578863	0.02578863	0.2315	0.109225	0.517443	0.141833
3858	0	-231.0495	-224.6215	-6.427938	1	0	1	1	0.02777311	0.02777311	0.006493161	0.03620517	0.1119501	0.1119501	0.04092446	0.04092446	0.046702	0.0318132	0.824205	0.0972802
3859	1	-228.9591	-223.0076	-5.951464	0	0	1	1	0.0295444	0.02169534	0.003473506	0.04698733	0.1088375	0.1088375	0.045795	0.045795	0.20953	0.193762	0.468336	0.128372
3860	0	-228.5094	-224.6514	-3.858048	0	0	1	1	0.0274807	0.02395811	0.004680955	0.03724379	0.1072923	0.1072923	0.04005972	0.04005972	0.161836	0.0193817	0.502134	0.316649
3861	1	-229.561	-224.3941	-5.166939	1	0	1	1	0.0295444	0.0295444	0.003473506	0.0262881	0.1088375	0.1088375	0.045795	0.045795	0.20953	0.193762	0.468336	0.128372
3862	0	-231.9348	-223.2135	-8.721258	1	0	1	1	0.02929575	0.02929575	0.007776276	0.03955735	0.1072923	0.1072923	0.05653318	0.05653318	0.161836	0.0193817	0.502134	0.316649
3863	1	-229.0361	-225.1433	-3.892734	0	0	0	1	0.03456146	0.01536194	0.003473506	0.0262881	0.1088375	0.02741594	0.06157764	0.06157764	0.480641	0.146739	0.0781467	0.294474
3864	0	-229.7521	-222.4938	-7.258313	1	0	1	1	0.02929575	0.02929575	0.001437731	0.03498187	0.1072923	0.1072923	0.05653318	0.05653318	0.161836	0.0193817	0.502134	0.316649
3865	1	-231.3412	-221.43	-9.911196	1	0	1	1	0.03456146	0.03456146	0.003473506	0.0262881	0.1234314	0.1234314	0.06157764	0.06157764	0.60908	0.185951	0.0990294	0.105939
3866	0	-229.2755	-225.844	-3.431541	1	0	1	1	0.02929575	0.02929575	0.001579732	0.03498187	0.08627058	0.08627058	0.048864	0.048864	0.196479	0.172117	0.609622	0.0217818
3867	1	-230.8109	-224.4108	-6.400103	1	0	1	1	0.03009377	0.03009377	0.004495334	0.03756714	0.1234314	0.1234314	0.02755062	0.02755062	0.364346	0.302365	0.161026	0.172262
