Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
33113	1	-88.71107	-89.02684	0.3157772	0.03418598	0.034186	0.034186
33114	0	-85.3953	-88.70228	3.306981	0.01187067	0.0118707	0.0118707
33115	1	-88.71107	-89.02684	0.3157772	0.03418598	0.034186	0.034186
33116	0	-85.3953	-88.70228	3.306981	0.01187067	0.0118707	0.0118707
33117	1	-85.19645	-86.94472	1.748276	0.0234991	0.0234991	0.0234991
33118	0	-85.10146	-88.31068	3.209212	0.01260006	0.0126001	0.0126001
33119	1	-85.19645	-86.94472	1.748276	0.0234991	0.0234991	0.0234991
33120	0	-84.45885	-87.28204	2.823193	0.01547989	0.0154799	0.0154799
33121	1	-84.63644	-87.61851	2.982066	0.01429464	0.0142946	0.0142946
33122	0	-84.45885	-87.28204	2.823193	0.01547989	0.0154799	0.0154799
33123	1	-85.40366	-87.03778	1.634114	0.02435078	0.0243508	0.0243508
33124	0	-84.4281	-86.81729	2.389196	0.01871764	0.0187176	0.0187176
33125	1	-85.06618	-88.26206	3.195881	0.01269952	0.0126995	0.0126995
33126	0	-84.50612	-86.7811	2.274982	0.0195697	0.0195697	0.0195697
33127	1	-85.06618	-88.26206	3.195881	0.01269952	0.0126995	0.0126995
33128	0	-84.50612	-86.7811	2.274982	0.0195697	0.0195697	0.0195697
33129	1	-84.38484	-86.87793	2.493087	0.01794258	0.0179426	0.0179426
33130	0	-85.4923	-87.08022	1.587927	0.02469535	0.0246953	0.0246953
33131	1	-84.38484	-86.87793	2.493087	0.01794258	0.0179426	0.0179426
33132	0	-85.4923	-87.08022	1.587927	0.02469535	0.0246953	0.0246953
33133	1	-85.72013	-87.19499	1.474864	0.02553883	0.0255388	0.0255388
33134	0	-84.42063	-86.82389	2.403258	0.01861273	0.0186127	0.0186127
33135	1	-86.66681	-87.72841	1.061597	0.02862193	0.0286219	0.0286219
33136	0	-85.02307	-86.87559	1.852519	0.02272141	0.0227214	0.0227214
33137	1	-90.058	-89.93292	-0.1250845	0.03747494	0.0374749	0.0374749
33138	0	-84.37656	-86.90557	2.529013	0.01767456	0.0176746	0.0176746
33139	1	-87.74835	-88.39949	0.6511389	0.03168408	0.0316841	0.0316841
33140	0	-84.37656	-86.90557	2.529013	0.01767456	0.0176746	0.0176746
33141	1	-85.12283	-86.91422	1.791388	0.02317747	0.0231775	0.0231775
33142	0	-85.23562	-86.96156	1.725936	0.02366576	0.0236658	0.0236658
33143	1	-85.03475	-88.2184	3.183647	0.01279078	0.0127908	0.0127908
33144	0	-85.23562	-86.96156	1.725936	0.02366576	0.0236658	0.0236658
33145	1	-85.03475	-88.2184	3.183647	0.01279078	0.0127908	0.0127908
33146	0	-84.39286	-86.86045	2.46759	0.01813279	0.0181328	0.0181328
33147	1	-85.86854	-87.27338	1.404834	0.02606128	0.0260613	0.0260613
33148	0	-84.47766	-86.78949	2.31183	0.01929481	0.0192948	0.0192948
33149	1	-85.27032	-86.97679	1.706462	0.02381104	0.023811	0.023811
33150	0	-84.39581	-86.85519	2.459384	0.01819401	0.018194	0.018194
33151	1	-85.27032	-86.97679	1.706462	0.02381104	0.023811	0.023811
33152	0	-84.92729	-86.84207	1.914784	0.0222569	0.0222569	0.0222569
33153	1	-85.55776	-88.91108	3.353324	0.01152494	0.0115249	0.0115249
33154	0	-84.92729	-86.84207	1.914784	0.0222569	0.0222569	0.0222569
33155	1	-84.41655	-87.17684	2.760293	0.01594914	0.0159491	0.0159491
33156	0	-84.92205	-86.84036	1.918308	0.0222306	0.0222306	0.0222306
33157	1	-84.37099	-86.97019	2.599203	0.01715091	0.0171509	0.0171509
33158	0	-84.59101	-87.5404	2.949387	0.01453843	0.0145384	0.0145384
33159	1	-84.37099	-86.97019	2.599203	0.01715091	0.0171509	0.0171509
33160	0	-85.42784	-88.74447	3.316632	0.01179868	0.0117987	0.0117987
33161	1	-85.38944	-88.69467	3.305223	0.01188379	0.0118838	0.0118838
33162	0	-84.37152	-86.98305	2.611528	0.01705897	0.017059	0.017059
33163	1	-84.37349	-86.92271	2.549223	0.01752378	0.0175238	0.0175238
33164	0	-84.8813	-87.99938	3.118084	0.01327991	0.0132799	0.0132799
33165	1	-84.37349	-86.92271	2.549223	0.01752378	0.0175238	0.0175238
33166	0	-84.8813	-87.99938	3.118084	0.01327991	0.0132799	0.0132799
33167	1	-84.37349	-86.92271	2.549223	0.01752378	0.0175238	0.0175238
33168	0	-84.41854	-87.18238	2.763835	0.01592271	0.0159227	0.0159227
33169	1	-84.37269	-86.99815	2.625463	0.01695501	0.016955	0.016955
33170	0	-84.3798	-87.04694	2.667137	0.01664411	0.0166441	0.0166441
33171	1	-84.55597	-87.47742	2.921454	0.01474683	0.0147468	0.0147468
33172	0	-84.3798	-87.04694	2.667137	0.01664411	0.0166441	0.0166441
33173	1	-84.55597	-87.47742	2.921454	0.01474683	0.0147468	0.0147468
33174	0	-84.3798	-87.04694	2.667137	0.01664411	0.0166441	0.0166441
33175	1	-84.98399	-86.86145	1.877452	0.0225354	0.0225354	0.0225354
33176	0	-84.3798	-87.04694	2.667137	0.01664411	0.0166441	0.0166441
33177	1	-84.37163	-86.98479	2.613163	0.01704677	0.0170468	0.0170468
33178	0	-84.3798	-87.04694	2.667137	0.01664411	0.0166441	0.0166441
33179	1	-84.85343	-87.95836	3.104927	0.01337806	0.0133781	0.0133781
33180	0	-84.47938	-86.78886	2.30948	0.01931234	0.0193123	0.0193123
33181	1	-86.42704	-87.58695	1.15991	0.02788849	0.0278885	0.0278885
33182	0	-84.47938	-86.78886	2.30948	0.01931234	0.0193123	0.0193123
33183	1	-84.53884	-87.44555	2.906706	0.01485685	0.0148568	0.0148568
33184	0	-84.38325	-86.88219	2.498942	0.01789889	0.0178989	0.0178989
33185	1	-84.47535	-86.79036	2.315005	0.01927112	0.0192711	0.0192711
33186	0	-85.51135	-88.85188	3.340537	0.01162034	0.0116203	0.0116203
33187	1	-84.47535	-86.79036	2.315005	0.01927112	0.0192711	0.0192711
33188	0	-85.08272	-88.28491	3.202183	0.0126525	0.0126525	0.0126525
33189	1	-84.47535	-86.79036	2.315005	0.01927112	0.0192711	0.0192711
33190	0	-84.72122	-87.75654	3.03532	0.01389735	0.0138974	0.0138974
33191	1	-84.47535	-86.79036	2.315005	0.01927112	0.0192711	0.0192711
33192	0	-84.46512	-87.29609	2.830968	0.01542188	0.0154219	0.0154219
33193	1	-85.38014	-88.68255	3.302415	0.01190474	0.0119047	0.0119047
33194	0	-84.46512	-87.29609	2.830968	0.01542188	0.0154219	0.0154219
33195	1	-85.17626	-88.41244	3.236187	0.01239882	0.0123988	0.0123988
33196	0	-84.46512	-87.29609	2.830968	0.01542188	0.0154219	0.0154219
33197	1	-84.63473	-87.61563	2.980897	0.01430336	0.0143034	0.0143034
33198	0	-84.46512	-87.29609	2.830968	0.01542188	0.0154219	0.0154219
33199	1	-84.63473	-87.61563	2.980897	0.01430336	0.0143034	0.0143034
33200	0	-84.46512	-87.29609	2.830968	0.01542188	0.0154219	0.0154219
33201	1	-84.63473	-87.61563	2.980897	0.01430336	0.0143034	0.0143034
33202	0	-84.63391	-87.61424	2.980332	0.01430758	0.0143076	0.0143076
33203	1	-84.9857	-86.86205	1.876353	0.0225436	0.0225436	0.0225436
33204	0	-85.00772	-86.86996	1.862239	0.0226489	0.0226489	0.0226489
33205	1	-84.84694	-86.81736	1.970419	0.02184184	0.0218418	0.0218418
33206	0	-84.91111	-86.83682	1.925713	0.02217536	0.0221754	0.0221754
33207	1	-84.81204	-87.89656	3.084519	0.01353031	0.0135303	0.0135303
33208	0	-84.58282	-87.52593	2.943102	0.01458532	0.0145853	0.0145853
33209	1	-84.57233	-87.50718	2.934842	0.01464695	0.0146469	0.0146469
33210	0	-84.37304	-86.92608	2.553045	0.01749527	0.0174953	0.0174953
33211	1	-84.45988	-87.28437	2.824493	0.01547019	0.0154702	0.0154702
33212	0	-84.41875	-87.18295	2.764199	0.01592	0.01592	0.01592
33213	1	-84.40161	-87.13226	2.730646	0.01617031	0.0161703	0.0161703
33214	0	-84.41875	-87.18295	2.764199	0.01592	0.01592	0.01592
33215	1	-84.90519	-88.03421	3.12902	0.01319832	0.0131983	0.0131983
33216	0	-84.55047	-87.46727	2.916803	0.01478152	0.0147815	0.0147815
33217	1	-85.07987	-86.89717	1.817303	0.02298413	0.0229841	0.0229841
33218	0	-84.55047	-87.46727	2.916803	0.01478152	0.0147815	0.0147815
33219	1	-85.07987	-86.89717	1.817303	0.02298413	0.0229841	0.0229841
33220	0	-85.12121	-88.33771	3.216498	0.0125457	0.0125457	0.0125457
33221	1	-85.18696	-86.94071	1.753746	0.02345829	0.0234583	0.0234583
33222	0	-87.06894	-87.97244	0.9034989	0.02980139	0.0298014	0.0298014
33223	1	-84.448	-87.25699	2.808989	0.01558585	0.0155858	0.0155858
33224	0	-85.61192	-87.13956	1.527636	0.02514513	0.0251451	0.0251451
33225	1	-84.448	-87.25699	2.808989	0.01558585	0.0155858	0.0155858
33226	0	-85.52025	-88.86326	3.343015	0.01160185	0.0116019	0.0116019
33227	1	-84.448	-87.25699	2.808989	0.01558585	0.0155858	0.0155858
33228	0	-85.44059	-87.05529	1.614703	0.02449559	0.0244956	0.0244956
33229	1	-84.46723	-86.79366	2.326429	0.01918589	0.0191859	0.0191859
33230	0	-85.45942	-87.06432	1.604897	0.02456875	0.0245687	0.0245687
33231	1	-84.38367	-86.88105	2.49738	0.01791055	0.0179106	0.0179106
33232	0	-85.07599	-86.89566	1.819669	0.02296648	0.0229665	0.0229665
33233	1	-89.92427	-89.84186	-0.08241358	0.0371566	0.0371566	0.0371566
33234	0	-84.5487	-86.77454	2.225839	0.01993633	0.0199363	0.0199363
33235	1	-89.92427	-89.84186	-0.08241358	0.0371566	0.0371566	0.0371566
33236	0	-84.78045	-86.79988	2.019427	0.02147623	0.0214762	0.0214762
33237	1	-85.79093	-87.23207	1.441141	0.02579042	0.0257904	0.0257904
33238	0	-84.38656	-86.8737	2.487144	0.01798692	0.0179869	0.0179869
33239	1	-86.83928	-87.83213	0.9928418	0.02913487	0.0291349	0.0291349
33240	0	-84.37095	-86.9685	2.597543	0.0171633	0.0171633	0.0171633
33241	1	-86.83928	-87.83213	0.9928418	0.02913487	0.0291349	0.0291349
33242	0	-85.16172	-88.39279	3.231071	0.01243699	0.012437	0.012437
33243	1	-84.82095	-86.81017	1.989217	0.0217016	0.0217016	0.0217016
33244	0	-85.16172	-88.39279	3.231071	0.01243699	0.012437	0.012437
33245	1	-84.70659	-87.73331	3.026717	0.01396153	0.0139615	0.0139615
33246	0	-84.60166	-87.55903	2.95737	0.01447888	0.0144789	0.0144789
33247	1	-86.69571	-90.29048	3.594777	0.009723626	0.00972363	0.00972363
33248	0	-84.60166	-87.55903	2.95737	0.01447888	0.0144789	0.0144789
33249	1	-86.82326	-90.43928	3.616025	0.009565109	0.00956511	0.00956511
33250	0	-84.60166	-87.55903	2.95737	0.01447888	0.0144789	0.0144789
33251	1	-87.20317	-90.87794	3.674761	0.009126921	0.00912692	0.00912692
33252	0	-84.5008	-86.78238	2.281574	0.01952053	0.0195205	0.0195205
33253	1	-87.25701	-90.9396	3.682591	0.009068507	0.00906851	0.00906851
33254	0	-84.5008	-86.78238	2.281574	0.01952053	0.0195205	0.0195205
33255	1	-88.10969	-91.90327	3.79358	0.008240499	0.0082405	0.0082405
33256	0	-84.37091	-86.95902	2.588117	0.01723362	0.0172336	0.0172336
33257	1	-84.55573	-87.47699	2.921257	0.01474829	0.0147483	0.0147483
33258	0	-84.37091	-86.95902	2.588117	0.01723362	0.0172336	0.0172336
33259	1	-85.2894	-86.98528	1.695879	0.02389	0.02389	0.02389
33260	0	-84.37978	-86.89293	2.513159	0.01779283	0.0177928	0.0177928
33261	1	-84.40376	-86.84307	2.439306	0.0183438	0.0183438	0.0183438
33262	0	-84.37978	-86.89293	2.513159	0.01779283	0.0177928	0.0177928
33263	1	-84.40376	-86.84307	2.439306	0.0183438	0.0183438	0.0183438
33264	0	-84.3857	-87.07443	2.688731	0.01648301	0.016483	0.016483
33265	1	-85.42102	-88.73564	3.314624	0.01181365	0.0118137	0.0118137
33266	0	-84.38898	-87.08779	2.698808	0.01640783	0.0164078	0.0164078
33267	1	-84.51259	-87.39496	2.882368	0.01503842	0.0150384	0.0150384
33268	0	-84.60918	-87.57206	2.962882	0.01443776	0.0144378	0.0144378
33269	1	-84.58589	-86.77295	2.187064	0.0202256	0.0202256	0.0202256
33270	0	-84.60918	-87.57206	2.962882	0.01443776	0.0144378	0.0144378
33271	1	-84.58589	-86.77295	2.187064	0.0202256	0.0202256	0.0202256
33272	0	-84.60918	-87.57206	2.962882	0.01443776	0.0144378	0.0144378
33273	1	-84.58589	-86.77295	2.187064	0.0202256	0.0202256	0.0202256
33274	0	-85.74951	-89.15238	3.402875	0.01115528	0.0111553	0.0111553
33275	1	-84.46606	-87.29818	2.832114	0.01541333	0.0154133	0.0154133
33276	0	-85.83567	-89.25929	3.423623	0.01100049	0.0110005	0.0110005
33277	1	-84.41094	-87.16082	2.749873	0.01602687	0.0160269	0.0160269
33278	0	-85.47975	-88.81138	3.331632	0.01168677	0.0116868	0.0116868
33279	1	-85.1277	-88.34656	3.218864	0.01252805	0.0125281	0.0125281
33280	0	-85.9951	-87.34208	1.346984	0.02649286	0.0264929	0.0264929
33281	1	-85.1277	-88.34656	3.218864	0.01252805	0.0125281	0.0125281
33282	0	-84.4049	-86.84153	2.436623	0.01836382	0.0183638	0.0183638
33283	1	-84.47066	-86.79221	2.32155	0.01922229	0.0192223	0.0192223
33284	0	-84.47051	-86.79228	2.321767	0.01922067	0.0192207	0.0192207
33285	1	-84.43541	-86.81164	2.376236	0.01881432	0.0188143	0.0188143
33286	0	-86.09278	-89.57371	3.48093	0.01057296	0.010573	0.010573
33287	1	-85.55835	-88.91184	3.353486	0.01152373	0.0115237	0.0115237
33288	0	-87.01329	-90.65949	3.646203	0.009339977	0.00933998	0.00933998
33289	1	-86.37711	-87.55794	1.18083	0.02773241	0.0277324	0.0277324
33290	0	-84.81295	-87.89793	3.084977	0.01352689	0.0135269	0.0135269
33291	1	-84.53106	-87.43078	2.899725	0.01490893	0.0149089	0.0149089
33292	0	-84.37193	-86.93668	2.564751	0.01740794	0.0174079	0.0174079
33293	1	-84.45504	-87.27337	2.818324	0.01551621	0.0155162	0.0155162
33294	0	-84.37193	-86.93668	2.564751	0.01740794	0.0174079	0.0174079
33295	1	-84.45504	-87.27337	2.818324	0.01551621	0.0155162	0.0155162
33296	0	-86.54394	-90.11228	3.568344	0.009920826	0.00992083	0.00992083
33297	1	-84.45504	-87.27337	2.818324	0.01551621	0.0155162	0.0155162
33298	0	-84.52505	-87.41926	2.894209	0.01495008	0.0149501	0.0149501
33299	1	-84.43984	-87.23742	2.797581	0.01567095	0.015671	0.015671
33300	0	-84.37874	-87.04123	2.662493	0.01667875	0.0166788	0.0166788
33301	1	-84.43984	-87.23742	2.797581	0.01567095	0.015671	0.015671
33302	0	-84.55628	-86.77394	2.21766	0.01999735	0.0199973	0.0199973
33303	1	-84.43984	-87.23742	2.797581	0.01567095	0.015671	0.015671
33304	0	-85.5641	-87.11558	1.551475	0.02496729	0.0249673	0.0249673
33305	1	-84.37934	-86.89447	2.515129	0.01777814	0.0177781	0.0177781
33306	0	-84.37141	-86.98099	2.609579	0.01707351	0.0170735	0.0170735
33307	1	-84.37934	-86.89447	2.515129	0.01777814	0.0177781	0.0177781
33308	0	-84.37141	-86.98099	2.609579	0.01707351	0.0170735	0.0170735
33309	1	-86.18186	-87.44617	1.264313	0.02710961	0.0271096	0.0271096
33310	0	-84.73644	-87.7805	3.044054	0.01383219	0.0138322	0.0138322
33311	1	-84.40762	-87.15095	2.743331	0.01607568	0.0160757	0.0160757
33312	0	-84.73644	-87.7805	3.044054	0.01383219	0.0138322	0.0138322
33313	1	-84.37128	-86.9463	2.575024	0.0173313	0.0173313	0.0173313
33314	0	-84.9192	-86.83943	1.920234	0.02221623	0.0222162	0.0222162
33315	1	-84.37128	-86.9463	2.575024	0.0173313	0.0173313	0.0173313
33316	0	-84.91097	-88.04259	3.131619	0.01317893	0.0131789	0.0131789
33317	1	-85.11867	-88.33424	3.215567	0.01255265	0.0125527	0.0125527
33318	0	-84.49995	-86.78259	2.282639	0.01951258	0.0195126	0.0195126
33319	1	-85.74795	-87.20949	1.461542	0.02563822	0.0256382	0.0256382
33320	0	-84.37748	-87.03406	2.656579	0.01672287	0.0167229	0.0167229
33321	1	-84.37387	-86.92007	2.5462	0.01754634	0.0175463	0.0175463
33322	0	-84.79997	-87.87832	3.07835	0.01357633	0.0135763	0.0135763
33323	1	-86.61703	-87.69876	1.081734	0.0284717	0.0284717	0.0284717
33324	0	-84.3713	-86.94584	2.574534	0.01733496	0.017335	0.017335
33325	1	-84.81522	-87.90134	3.086124	0.01351833	0.0135183	0.0135183
33326	0	-84.55475	-86.77405	2.219297	0.01998513	0.0199851	0.0199851
33327	1	-84.57568	-86.77307	2.197397	0.02014851	0.0201485	0.0201485
33328	0	-84.55475	-86.77405	2.219297	0.01998513	0.0199851	0.0199851
33329	1	-84.57568	-86.77307	2.197397	0.02014851	0.0201485	0.0201485
33330	0	-84.99358	-86.86486	1.871277	0.02258147	0.0225815	0.0225815
33331	1	-85.26556	-88.53195	3.266387	0.01217352	0.0121735	0.0121735
33332	0	-84.99358	-86.86486	1.871277	0.02258147	0.0225815	0.0225815
33333	1	-84.80207	-87.8815	3.079431	0.01356826	0.0135683	0.0135683
33334	0	-84.42727	-87.20576	2.778488	0.01581339	0.0158134	0.0158134
33335	1	-84.37519	-86.91228	2.537088	0.01761431	0.0176143	0.0176143
33336	0	-84.42727	-87.20576	2.778488	0.01581339	0.0158134	0.0158134
33337	1	-84.67922	-86.78018	2.100961	0.02086795	0.020868	0.020868
33338	0	-84.42727	-87.20576	2.778488	0.01581339	0.0158134	0.0158134
33339	1	-84.67922	-86.78018	2.100961	0.02086795	0.020868	0.020868
33340	0	-84.42727	-87.20576	2.778488	0.01581339	0.0158134	0.0158134
33341	1	-84.43011	-87.21308	2.782977	0.01577991	0.0157799	0.0157799
33342	0	-85.89752	-87.28897	1.391444	0.02616117	0.0261612	0.0261612
33343	1	-84.71407	-87.74521	3.031142	0.01392852	0.0139285	0.0139285
33344	0	-84.91761	-86.83891	1.921309	0.02220822	0.0222082	0.0222082
33345	1	-84.71407	-87.74521	3.031142	0.01392852	0.0139285	0.0139285
33346	0	-84.91761	-86.83891	1.921309	0.02220822	0.0222082	0.0222082
33347	1	-84.71407	-87.74521	3.031142	0.01392852	0.0139285	0.0139285
33348	0	-85.52387	-87.09567	1.571801	0.02481565	0.0248157	0.0248157
33349	1	-84.37099	-86.9541	2.583115	0.01727094	0.0172709	0.0172709
33350	0	-85.15894	-88.38903	3.230088	0.01244432	0.0124443	0.0124443
33351	1	-85.67844	-87.17345	1.495012	0.02538853	0.0253885	0.0253885
33352	0	-85.09046	-86.90132	1.810859	0.02303221	0.0230322	0.0230322
33353	1	-84.82532	-87.91651	3.091188	0.01348055	0.0134806	0.0134806
33354	0	-84.37334	-86.92382	2.550487	0.01751435	0.0175144	0.0175144
33355	1	-85.26435	-86.97414	1.709796	0.02378617	0.0237862	0.0237862
33356	0	-84.78992	-87.86305	3.073134	0.01361525	0.0136152	0.0136152
33357	1	-85.26435	-86.97414	1.709796	0.02378617	0.0237862	0.0237862
33358	0	-84.78992	-87.86305	3.073134	0.01361525	0.0136152	0.0136152
33359	1	-85.26435	-86.97414	1.709796	0.02378617	0.0237862	0.0237862
33360	0	-86.01593	-87.35354	1.337613	0.02656277	0.0265628	0.0265628
33361	1	-84.59529	-87.54791	2.952622	0.0145143	0.0145143	0.0145143
33362	0	-86.01593	-87.35354	1.337613	0.02656277	0.0265628	0.0265628
33363	1	-84.59529	-87.54791	2.952622	0.0145143	0.0145143	0.0145143
33364	0	-86.01593	-87.35354	1.337613	0.02656277	0.0265628	0.0265628
33365	1	-84.59529	-87.54791	2.952622	0.0145143	0.0145143	0.0145143
33366	0	-86.01593	-87.35354	1.337613	0.02656277	0.0265628	0.0265628
33367	1	-84.59529	-87.54791	2.952622	0.0145143	0.0145143	0.0145143
33368	0	-85.42037	-87.04567	1.625298	0.02441655	0.0244165	0.0244165
33369	1	-84.43038	-86.81545	2.385077	0.01874836	0.0187484	0.0187484
33370	0	-84.39037	-86.86531	2.474936	0.01807798	0.018078	0.018078
33371	1	-84.62424	-86.77429	2.150045	0.02050177	0.0205018	0.0205018
33372	0	-84.39037	-86.86531	2.474936	0.01807798	0.018078	0.018078
33373	1	-85.69954	-89.08998	3.390435	0.01124808	0.0112481	0.0112481
33374	0	-84.39037	-86.86531	2.474936	0.01807798	0.018078	0.018078
33375	1	-85.88373	-89.31857	3.434837	0.01091683	0.0109168	0.0109168
33376	0	-84.39037	-86.86531	2.474936	0.01807798	0.018078	0.018078
33377	1	-84.56506	-86.77344	2.208379	0.02006659	0.0200666	0.0200666
33378	0	-87.7819	-88.42097	0.6390634	0.03177416	0.0317742	0.0317742
33379	1	-84.56506	-86.77344	2.208379	0.02006659	0.0200666	0.0200666
33380	0	-84.4883	-86.78588	2.297582	0.0194011	0.0194011	0.0194011
33381	1	-84.56506	-86.77344	2.208379	0.02006659	0.0200666	0.0200666
33382	0	-85.18311	-88.42169	3.238579	0.01238097	0.012381	0.012381
33383	1	-84.56506	-86.77344	2.208379	0.02006659	0.0200666	0.0200666
33384	0	-84.44319	-86.80636	2.363169	0.0189118	0.0189118	0.0189118
33385	1	-84.37783	-86.90018	2.522353	0.01772425	0.0177242	0.0177242
33386	0	-84.44319	-86.80636	2.363169	0.0189118	0.0189118	0.0189118
33387	1	-84.37783	-86.90018	2.522353	0.01772425	0.0177242	0.0177242
33388	0	-84.37116	-86.9755	2.604348	0.01711253	0.0171125	0.0171125
33389	1	-84.37783	-86.90018	2.522353	0.01772425	0.0177242	0.0177242
33390	0	-85.3083	-86.99377	1.685473	0.02396763	0.0239676	0.0239676
33391	1	-84.37783	-86.90018	2.522353	0.01772425	0.0177242	0.0177242
33392	0	-85.3083	-86.99377	1.685473	0.02396763	0.0239676	0.0239676
33393	1	-84.48682	-87.34271	2.855896	0.01523591	0.0152359	0.0152359
33394	0	-85.3083	-86.99377	1.685473	0.02396763	0.0239676	0.0239676
33395	1	-84.39175	-86.86256	2.470807	0.01810879	0.0181088	0.0181088
33396	0	-85.3083	-86.99377	1.685473	0.02396763	0.0239676	0.0239676
33397	1	-85.6483	-89.02565	3.377344	0.01134574	0.0113457	0.0113457
33398	0	-84.98496	-88.14846	3.163504	0.01294106	0.0129411	0.0129411
33399	1	-86.33819	-89.86847	3.530273	0.01020485	0.0102048	0.0102048
33400	0	-84.77721	-87.84365	3.066434	0.01366523	0.0136652	0.0136652
33401	1	-84.49422	-87.35803	2.863809	0.01517687	0.0151769	0.0151769
33402	0	-84.77721	-87.84365	3.066434	0.01366523	0.0136652	0.0136652
33403	1	-84.5722	-86.77316	2.200962	0.02012192	0.0201219	0.0201219
33404	0	-84.77721	-87.84365	3.066434	0.01366523	0.0136652	0.0136652
33405	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33406	0	-89.0544	-89.2552	0.2007995	0.03504375	0.0350437	0.0350437
33407	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33408	0	-84.43309	-86.81336	2.380268	0.01878424	0.0187842	0.0187842
33409	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33410	0	-84.61831	-86.77391	2.155598	0.02046035	0.0204603	0.0204603
33411	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33412	0	-84.61831	-86.77391	2.155598	0.02046035	0.0204603	0.0204603
33413	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33414	0	-84.68777	-87.70309	3.015319	0.01404656	0.0140466	0.0140466
33415	1	-84.39105	-86.86394	2.472894	0.01809322	0.0180932	0.0180932
33416	0	-85.25191	-88.51381	3.261898	0.01220701	0.012207	0.012207
33417	1	-84.43923	-86.80896	2.369727	0.01886288	0.0188629	0.0188629
33418	0	-85.0454	-88.23323	3.18783	0.01275958	0.0127596	0.0127596
33419	1	-85.46247	-88.78916	3.326691	0.01172363	0.0117236	0.0117236
33420	0	-85.0454	-88.23323	3.18783	0.01275958	0.0127596	0.0127596
33421	1	-85.46247	-88.78916	3.326691	0.01172363	0.0117236	0.0117236
33422	0	-85.0454	-88.23323	3.18783	0.01275958	0.0127596	0.0127596
33423	1	-84.69077	-87.70792	3.017158	0.01403285	0.0140328	0.0140328
33424	0	-85.0454	-88.23323	3.18783	0.01275958	0.0127596	0.0127596
33425	1	-84.4096	-86.83561	2.42601	0.01844299	0.018443	0.018443
33426	0	-85.0454	-88.23323	3.18783	0.01275958	0.0127596	0.0127596
33427	1	-84.4096	-86.83561	2.42601	0.01844299	0.018443	0.018443
33428	0	-84.5087	-86.78052	2.271825	0.01959326	0.0195933	0.0195933
33429	1	-84.4096	-86.83561	2.42601	0.01844299	0.018443	0.018443
