Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
1994	-229.0012	-226.1336	-2.867646	1	0	1	1	0.02874307	0.02874307	0.001014837	0.04016374	0.09138868	0.09138868	0.03547477	0.03547477	0.307229	0.515502	0.122451	0.0548172
1995	-229.1014	-229.8301	0.7287812	0	0	1	1	0.01241428	0.008986063	0.002096565	0.04016374	0.09138868	0.09138868	0.05144709	0.05144709	0.0519097	0.70549	0.16758	0.07502
1996	-224.9786	-230.3407	5.362027	0	0	1	0	0.02233283	0.008955941	0.002633386	0.0339827	0.09306819	0.09306819	0.03229841	0.01520129	0.200416	0.0444212	0.647003	0.108159
1997	-227.727	-230.4511	2.724098	0	0	1	1	0.03239214	0.008927174	0.002633386	0.0339827	0.09306819	0.09306819	0.02060715	0.02060715	0.200416	0.0444212	0.647003	0.108159
1998	-230.0554	-229.0779	-0.9774381	1	0	1	1	0.03239214	0.03239214	0.002633386	0.0339827	0.09306819	0.09306819	0.02060715	0.02060715	0.0947371	0.0503599	0.733502	0.121401
1999	-229.7732	-228.0599	-1.713299	1	0	1	1	0.03239214	0.03239214	0.002633386	0.0339827	0.09722811	0.09722811	0.02193697	0.02193697	0.128513	0.048481	0.706134	0.116871
2000	-231.9956	-223.8721	-8.123518	1	0	1	1	0.03239214	0.03239214	0.003545788	0.05834798	0.09722811	0.09722811	0.04448151	0.04448151	0.109894	0.0495168	0.721221	0.119368
2001	-232.19	-223.0803	-9.109681	1	0	1	1	0.03239214	0.03239214	0.003865547	0.05834798	0.09835129	0.09835129	0.05039565	0.05039565	0.2848	0.128327	0.277518	0.309354
2002	-233.5412	-233.2215	-0.3197308	1	0	1	1	0.0197654	0.0197654	0.002719613	0.05834798	0.07160596	0.07160596	0.02533791	0.02533791	0.226302	0.101969	0.361717	0.310012
2003	-231.1696	-222.0192	-9.150311	0	0	1	1	0.02554969	0.01395277	0.002719613	0.05834798	0.1143564	0.1143564	0.06527107	0.06527107	0.0799021	0.390119	0.29763	0.232349
2004	-232.026	-224.5599	-7.466126	1	0	1	1	0.0189189	0.0189189	0.001342806	0.03049614	0.1150623	0.1150623	0.06527107	0.06527107	0.187138	0.398124	0.177621	0.237117
2005	-229.9547	-223.6159	-6.338885	1	0	1	1	0.03031883	0.03031883	0.002478508	0.03049614	0.09411707	0.09411707	0.06527107	0.06527107	0.10083	0.500438	0.170767	0.227966
2006	-227.3832	-229.6827	2.299456	1	0	1	0	0.02784267	0.02784267	0.003585739	0.03049614	0.09411707	0.09411707	0.03211522	0.006621867	0.10083	0.500438	0.170767	0.227966
2007	-228.9812	-225.679	-3.302284	1	0	1	1	0.02784267	0.02784267	0.003585739	0.03049614	0.09411707	0.09411707	0.04398602	0.04398602	0.121662	0.581247	0.0323136	0.264777
2008	-229.7228	-228.1981	-1.524754	1	0	1	1	0.02784267	0.02784267	0.004302073	0.03049614	0.08013981	0.08013981	0.04398602	0.04398602	0.138827	0.663252	0.0368725	0.161049
2009	-229.1598	-227.3061	-1.85371	1	0	1	1	0.02784267	0.02784267	0.004302073	0.03049614	0.09628082	0.09628082	0.03029912	0.03029912	0.21327	0.440289	0.0244772	0.321964
2010	-229.5514	-226.795	-2.756414	1	0	1	1	0.03438512	0.03438512	0.004302073	0.03049614	0.09647282	0.09647282	0.03029912	0.03029912	0.213888	0.438666	0.0245482	0.322897
2011	-228.8524	-226.1851	-2.667326	1	0	1	1	0.03438512	0.03438512	0.002364249	0.03049614	0.09774602	0.09774602	0.03029912	0.03029912	0.450792	0.285169	0.0186552	0.245384
2012	-230.1407	-225.1269	-5.013886	1	0	1	1	0.03416344	0.03416344	0.002364249	0.04822388	0.09774602	0.09774602	0.03029912	0.03029912	0.256615	0.385993	0.025251	0.332141
2013	-230.5297	-225.6531	-4.876571	1	0	1	1	0.04207386	0.04207386	0.004079473	0.03757382	0.09774602	0.09774602	0.03029912	0.03029912	0.555801	0.402544	0.0263337	0.0153206
2014	-230.7833	-225.7423	-5.041031	1	0	1	1	0.04207386	0.04207386	0.004079473	0.0232963	0.09774602	0.09774602	0.04580357	0.04580357	0.836627	0.100672	0.0396392	0.0230616
2015	-230.7955	-224.634	-6.161477	1	0	1	1	0.04207386	0.04207386	0.004079473	0.03687638	0.09252482	0.09252482	0.04580357	0.04580357	0.584928	0.361265	0.0340166	0.0197904
2016	-230.6193	-225.3229	-5.296413	1	0	1	1	0.04207386	0.04207386	0.004079473	0.03687638	0.1083744	0.1083744	0.02350034	0.02350034	0.822744	0.147413	0.0188665	0.0109763
2017	-230.1995	-225.1981	-5.001422	1	0	1	1	0.04207386	0.04207386	0.001878749	0.03687638	0.1083744	0.1083744	0.02350034	0.02350034	0.431943	0.263349	0.192635	0.112073
2018	-231.7871	-228.1507	-3.636378	1	0	1	1	0.01783238	0.01783238	0.004126366	0.0455644	0.1095798	0.1095798	0.02541709	0.02541709	0.431943	0.263349	0.192635	0.112073
2019	-229.3871	-227.613	-1.774116	1	0	1	1	0.02689052	0.02689052	0.004126366	0.02758053	0.1046125	0.1046125	0.02541709	0.02541709	0.431943	0.263349	0.192635	0.112073
2020	-229.4734	-227.1731	-2.300308	1	0	1	1	0.02689052	0.02689052	0.004050425	0.02758053	0.108614	0.108614	0.02541709	0.02541709	0.473498	0.288685	0.211167	0.02665
2021	-231.1164	-221.7859	-9.330498	1	0	1	1	0.03281957	0.03281957	0.002967142	0.02758053	0.1069434	0.1069434	0.0746893	0.0746893	0.417953	0.254819	0.303704	0.0235237
2022	-229.3313	-227.9912	-1.340052	1	0	1	1	0.03281957	0.03281957	0.002967142	0.02758053	0.1025248	0.1025248	0.0194967	0.0194967	0.489206	0.318947	0.164313	0.0275341
2023	-228.5286	-227.4952	-1.033341	0	0	1	1	0.01893901	0.006665649	0.002231134	0.02758053	0.1199736	0.1199736	0.0442525	0.0442525	0.349778	0.228044	0.117483	0.304696
2024	-231.276	-228.1716	-3.104401	1	0	1	1	0.01912979	0.01912979	0.000453984	0.04861982	0.09804127	0.09804127	0.03230651	0.03230651	0.404145	0.186308	0.135743	0.273803
2025	-234.25	-220.1646	-14.08536	1	0	1	1	0.04684834	0.04684834	0.0007438942	0.03349687	0.1110835	0.1110835	0.08830011	0.08830011	0.401058	0.187273	0.136447	0.275222
2026	-232.739	-221.1244	-11.61461	1	0	1	1	0.04684834	0.04684834	0.005127703	0.03349687	0.1110835	0.1110835	0.06548376	0.06548376	0.322042	0.173869	0.283091	0.220998
2027	-232.165	-220.7372	-11.42774	1	0	1	1	0.04684834	0.04684834	0.001079797	0.03349687	0.1137373	0.1137373	0.06548376	0.06548376	0.607137	0.0964537	0.173811	0.122598
2028	-230.3151	-226.9932	-3.321929	0	0	1	1	0.0278949	0.008257291	0.0004257988	0.02091693	0.1137373	0.1137373	0.06548376	0.06548376	0.236197	0.260399	0.11538	0.388024
2029	-232.0384	-221.6752	-10.36321	1	0	1	1	0.02717057	0.02717057	0.0004181472	0.04589459	0.1137373	0.1137373	0.06548376	0.06548376	0.316492	0.233025	0.103251	0.347233
2030	-231.641	-224.3034	-7.33763	1	0	1	1	0.03011197	0.03011197	0.0008363891	0.05697031	0.1137373	0.1137373	0.02847661	0.02847661	0.361371	0.266068	0.0405402	0.332021
2031	-229.3557	-229.287	-0.06872478	0	0	1	1	0.03011197	0.01119839	0.002795316	0.05697031	0.08950362	0.08950362	0.02186646	0.02186646	0.587151	0.0777625	0.238048	0.0970384
2032	-226.7197	-230.0394	3.319761	1	0	1	0	0.03011197	0.03011197	0.002923919	0.03262614	0.08950362	0.08950362	0.02186646	0.01013481	0.587151	0.0777625	0.238048	0.0970384
2033	-227.6111	-226.5144	-1.096618	1	0	1	0	0.03011197	0.03011197	0.00250123	0.03262614	0.1228927	0.1228927	0.02186646	0.01011597	0.531009	0.165944	0.215287	0.0877599
2034	-230.8286	-225.4174	-5.411203	1	0	1	1	0.03934454	0.03934454	0.0008885772	0.03262614	0.1228927	0.1228927	0.02000887	0.02000887	0.284387	0.284215	0.0855176	0.34588
2035	-227.9952	-226.463	-1.532186	1	0	1	0	0.03934454	0.03934454	0.001583339	0.03262614	0.1148893	0.1148893	0.01898966	0.01593092	0.235269	0.235126	0.243464	0.28614
2036	-229.8848	-225.4848	-4.400031	1	0	1	1	0.03934454	0.03934454	0.0006620898	0.03262614	0.1048358	0.1048358	0.03074859	0.03074859	0.257073	0.312467	0.323548	0.106913
2037	-228.1004	-228.722	0.6216108	1	0	1	0	0.02237371	0.02237371	0.0006620898	0.03262614	0.1048358	0.1048358	0.03642688	0.01037132	0.347522	0.070564	0.437385	0.144529
2038	-229.2284	-227.1276	-2.100746	1	0	1	1	0.02237371	0.02237371	0.000910968	0.03262614	0.09872609	0.09872609	0.03642688	0.03642688	0.347522	0.070564	0.437385	0.144529
2039	-228.8619	-224.0323	-4.829569	1	0	1	1	0.03210861	0.03210861	0.002414919	0.03262614	0.1011735	0.1011735	0.04309845	0.04309845	0.150145	0.639672	0.15798	0.0522029
2040	-228.2015	-225.1845	-3.016927	0	0	1	1	0.03210861	0.003222666	0.002414919	0.03262614	0.1209698	0.1209698	0.04309845	0.04309845	0.0412096	0.552824	0.360851	0.0451154
2041	-229.5115	-223.1125	-6.398994	1	0	1	1	0.03210861	0.03210861	0.001857976	0.03262614	0.1178309	0.1178309	0.03870638	0.03870638	0.0412096	0.552824	0.360851	0.0451154
2042	-231.7517	-229.8211	-1.930635	1	0	1	1	0.01441766	0.01441766	0.003935745	0.02711035	0.08455082	0.08455082	0.05978013	0.05978013	0.0412096	0.552824	0.360851	0.0451154
2043	-231.1764	-228.1599	-3.016491	1	0	1	1	0.01699432	0.01699432	0.001010762	0.02711035	0.09299997	0.09299997	0.05978013	0.05978013	0.114934	0.411247	0.373844	0.0999749
2044	-229.0382	-228.4463	-0.5918813	0	0	1	1	0.01778407	0.01955767	0.004923295	0.02130383	0.09299997	0.09299997	0.05978013	0.05978013	0.333636	0.309627	0.281466	0.0752709
2045	-231.9627	-226.4699	-5.492805	1	0	1	1	0.01778407	0.01778407	0.004923295	0.02733532	0.09372327	0.09372327	0.07260363	0.07260363	0.213409	0.353936	0.180039	0.252617
2046	-232.4817	-228.8394	-3.642289	1	0	1	1	0.0272009	0.0272009	0.004923295	0.02733532	0.07050102	0.07050102	0.07260363	0.07260363	0.232828	0.448572	0.0429962	0.275604
2047	-233.1703	-230.9841	-2.186197	1	0	1	1	0.01661644	0.01661644	0.004644855	0.02733532	0.07050102	0.07050102	0.07260363	0.07260363	0.232828	0.448572	0.0429962	0.275604
2048	-230.0847	-229.9958	-0.0889757	0	0	1	1	0.02061948	0.01963102	0.001906651	0.02733532	0.07050102	0.07050102	0.07260363	0.07260363	0.267396	0.243145	0.172936	0.316523
2049	-233.841	-226.6995	-7.141543	1	0	1	1	0.03603298	0.03603298	0.0007605514	0.02256642	0.1482791	0.1482791	0.02103066	0.02103066	0.368876	0.335421	0.238567	0.0571359
2050	-230.153	-226.8019	-3.351084	1	0	1	1	0.03603298	0.03603298	0.004173067	0.03226471	0.1044836	0.1044836	0.02343731	0.02343731	0.0146903	0.523659	0.372451	0.0892004
2051	-229.8114	-226.3421	-3.469221	1	0	1	1	0.03603298	0.03603298	0.002514495	0.03226471	0.1070235	0.1070235	0.02343731	0.02343731	0.0103755	0.369851	0.556772	0.0630008
2052	-230.2492	-225.3621	-4.887145	1	0	1	1	0.03603298	0.03603298	0.002514495	0.03226471	0.1176017	0.1176017	0.02343731	0.02343731	0.0103755	0.369851	0.556772	0.0630008
2053	-229.7584	-227.1597	-2.598775	1	0	1	1	0.03603298	0.03603298	0.002514495	0.03226471	0.1005297	0.1005297	0.02343731	0.02343731	0.00986555	0.351674	0.529408	0.109053
2054	-232.1311	-230.5631	-1.568005	1	0	1	1	0.02263413	0.02263413	0.008223481	0.03226471	0.1005297	0.1005297	0.02343731	0.02343731	0.0111234	0.396513	0.505439	0.0869246
2055	-234.5043	-227.6839	-6.820409	1	0	1	1	0.02263413	0.02263413	0.01342232	0.03226471	0.1005297	0.1005297	0.05742303	0.05742303	0.00965691	0.494397	0.438802	0.0571444
2056	-234.267	-229.2241	-5.042854	1	0	1	1	0.03275964	0.03275964	0.01342232	0.03226471	0.09610622	0.09610622	0.03845994	0.03845994	0.204935	0.48056	0.25896	0.055545
2057	-230.5987	-227.3057	-3.293009	1	0	1	1	0.03694459	0.03694459	0.001593434	0.02395179	0.08523879	0.08523879	0.05222983	0.05222983	0.0155321	0.300462	0.392499	0.291507
2058	-230.4193	-228.1775	-2.241722	1	0	1	1	0.02432953	0.02432953	0.005443831	0.02395179	0.08616054	0.08616054	0.05222983	0.05222983	0.0129794	0.251081	0.66526	0.0706794
2059	-230.2438	-227.8804	-2.363375	1	0	1	1	0.02432953	0.02432953	0.005443831	0.02395179	0.1022632	0.1022632	0.03703474	0.03703474	0.0113535	0.344895	0.581926	0.0618257
2060	-229.9406	-224.7259	-5.214713	1	0	1	1	0.03117606	0.03117606	0.0006663052	0.04555338	0.1022632	0.1022632	0.03463601	0.03463601	0.0174854	0.531167	0.35613	0.0952168
2061	-228.0324	-227.8375	-0.1948876	1	0	1	0	0.03117606	0.03117606	0.0008150895	0.03918336	0.1022632	0.1022632	0.03463601	0.00531357	0.0934458	0.0999669	0.73341	0.0731777
2062	-230.8441	-226.0784	-4.765774	1	0	1	1	0.03582855	0.03582855	0.006362196	0.03185578	0.1022632	0.1022632	0.03463601	0.03463601	0.0934458	0.0999669	0.73341	0.0731777
2063	-230.8754	-226.1096	-4.765774	1	0	1	1	0.03582855	0.03582855	0.006362196	0.03185578	0.1022632	0.1022632	0.03463601	0.03463601	0.0774336	0.0828373	0.607738	0.231991
2064	-229.5116	-227.3252	-2.186413	1	0	1	1	0.03384261	0.03384261	0.001302549	0.02920812	0.08508503	0.08508503	0.04226459	0.04226459	0.402577	0.0536427	0.393551	0.15023
2065	-229.2424	-225.2032	-4.039184	1	0	1	1	0.03384261	0.03384261	0.001302549	0.02920812	0.09890727	0.09890727	0.04226459	0.04226459	0.152915	0.0203756	0.769647	0.0570631
2066	-230.3781	-223.4108	-6.967321	1	0	1	1	0.03638991	0.03638991	0.001302549	0.04850563	0.09890727	0.09890727	0.04226459	0.04226459	0.444673	0.0127789	0.445342	0.0972064
2067	-232.5514	-221.2855	-11.2659	1	0	1	1	0.04790592	0.04790592	0.002640325	0.04742441	0.1192034	0.1192034	0.04226459	0.04226459	0.347913	0.00999822	0.348436	0.293653
2068	-232.3658	-225.1564	-7.209465	1	0	1	1	0.04790592	0.04790592	0.002640325	0.01972788	0.1166377	0.1166377	0.04226459	0.04226459	0.27004	0.00776034	0.270446	0.451753
2069	-228.8958	-226.1683	-2.727483	1	0	1	1	0.02607596	0.02607596	0.002640325	0.0332056	0.09155296	0.09155296	0.04226459	0.04226459	0.27235	0.00782671	0.264207	0.455617
2070	-228.1672	-228.1298	-0.03742945	0	0	1	1	0.03737803	0.005171081	0.002640325	0.0332056	0.09155296	0.09155296	0.04226459	0.04226459	0.0966517	0.00971655	0.328002	0.56563
2071	-230.1668	-227.2101	-2.956708	1	0	1	1	0.03737803	0.03737803	0.002640325	0.02361363	0.09155296	0.09155296	0.04226459	0.04226459	0.105689	0.0106251	0.265167	0.618519
2072	-231.8407	-225.5701	-6.270624	1	0	1	1	0.04756082	0.04756082	0.002640325	0.03815367	0.09155296	0.09155296	0.04226459	0.04226459	0.105689	0.0106251	0.265167	0.618519
2073	-229.1887	-225.632	-3.556687	1	0	1	1	0.0277479	0.0277479	0.002206438	0.03815367	0.09155296	0.09155296	0.04226459	0.04226459	0.0489749	0.00685356	0.171042	0.773129
2074	-231.4268	-227.1037	-4.323108	1	0	1	1	0.0277479	0.0277479	0.007924172	0.03815367	0.09155296	0.09155296	0.04226459	0.04226459	0.0489749	0.00685356	0.171042	0.773129
2075	-230.7622	-227.9299	-2.832261	1	0	1	1	0.01953819	0.01953819	0.004575563	0.0382533	0.1009963	0.1009963	0.03315777	0.03315777	0.0550079	0.00769783	0.0689252	0.868369
2076	-232.6212	-231.5969	-1.024378	1	0	0	1	0.01953819	0.01953819	0.005490099	0.04306209	0.1092698	0.00905757	0.03315777	0.03315777	0.0482594	0.00775281	0.0694175	0.87457
2077	-231.9344	-230.0271	-1.90728	1	0	1	1	0.01344574	0.01344574	0.005490099	0.03229671	0.09356298	0.09356298	0.04482495	0.04482495	0.712588	0.00234124	0.0209631	0.264108
2078	-232.0834	-234.1377	2.05423	1	0	0	1	0.02074999	0.02074999	0.005490099	0.0392504	0.09356298	0.003880205	0.03367448	0.03367448	0.510582	0.0248516	0.0341625	0.430404
2079	-231.3572	-224.0735	-7.283751	1	0	1	1	0.03258799	0.03258799	0.005706395	0.03160103	0.1261607	0.1261607	0.03367448	0.03367448	0.39857	0.164975	0.171774	0.264681
2080	-230.0687	-225.5881	-4.480631	1	0	1	1	0.03009483	0.03009483	0.005706395	0.03160103	0.1077417	0.1077417	0.03367448	0.03367448	0.454761	0.047253	0.19599	0.301995
2081	-229.611	-224.1297	-5.481347	1	0	1	1	0.03509501	0.03509501	0.003666061	0.03610684	0.1077417	0.1077417	0.03367448	0.03367448	0.454761	0.047253	0.19599	0.301995
2082	-227.1028	-228.007	0.9041967	0	0	1	1	0.02370145	0.007008687	0.003666061	0.02939536	0.1077417	0.1077417	0.03367448	0.03367448	0.390706	0.0405972	0.309239	0.259458
2083	-230.2195	-229.6969	-0.5225989	1	0	1	1	0.02370145	0.02370145	0.002701794	0.02939536	0.1077417	0.1077417	0.01575	0.01575	0.343234	0.063194	0.189698	0.403874
2084	-227.574	-228.3393	0.7653211	1	0	1	0	0.02729577	0.02729577	0.001294142	0.04005983	0.1077417	0.1077417	0.01575	0.01408236	0.051772	0.372948	0.179575	0.395705
2085	-230.3614	-227.3017	-3.05964	0	0	1	0	0.02729577	0.02528324	0.009606668	0.04005983	0.1077417	0.1077417	0.04179721	0.01951654	0.0702726	0.50622	0.243746	0.179761
2086	-229.4461	-225.2476	-4.198512	0	0	1	1	0.04111981	0.02514241	0.003059629	0.02724835	0.1048881	0.1048881	0.04179721	0.04179721	0.0702726	0.50622	0.243746	0.179761
2087	-233.1926	-219.7788	-13.41384	1	0	1	1	0.04992644	0.04992644	0.003059629	0.03538525	0.1340187	0.1340187	0.05307294	0.05307294	0.0909498	0.360928	0.315467	0.232655
2088	-235.7183	-219.8432	-15.87505	1	0	1	1	0.0625112	0.0625112	0.001928288	0.04229325	0.1340187	0.1340187	0.05307294	0.05307294	0.172178	0.332846	0.290921	0.204055
2089	-232.1957	-221.4895	-10.7062	1	0	1	1	0.04291587	0.04291587	0.002379054	0.04229325	0.1340187	0.1340187	0.03365626	0.03365626	0.188432	0.204081	0.482373	0.125114
2090	-233.7362	-222.5425	-11.19374	1	0	1	1	0.04291587	0.04291587	0.006016288	0.04229325	0.1340187	0.1340187	0.03365626	0.03365626	0.214931	0.131925	0.572266	0.0808782
2091	-227.128	-226.5065	-0.6215783	0	0	1	1	0.02873109	0.01512305	0.001511619	0.02903166	0.1085168	0.1085168	0.03365626	0.03365626	0.214931	0.131925	0.572266	0.0808782
2092	-230.8125	-227.3959	-3.416517	1	0	1	1	0.04523161	0.04523161	0.001511619	0.02903166	0.09144869	0.09144869	0.03365626	0.03365626	0.442484	0.133257	0.342565	0.0816949
2093	-230.0766	-222.888	-7.188588	1	0	1	1	0.03536349	0.03536349	0.0009540522	0.03636073	0.1226861	0.1226861	0.03365626	0.03365626	0.342113	0.329865	0.264859	0.0631636
2094	-230.5829	-224.9232	-5.659664	1	0	1	1	0.03536349	0.03536349	0.0004692956	0.03636073	0.0892023	0.0892023	0.0562186	0.0562186	0.234206	0.541234	0.181319	0.043241
2095	-230.2895	-225.1803	-5.109179	1	0	1	1	0.03676968	0.03676968	0.0004692956	0.02814513	0.09897	0.09897	0.04915352	0.04915352	0.273516	0.0966811	0.598426	0.0313765
2096	-231.7476	-222.8609	-8.886687	1	0	1	1	0.03676968	0.03676968	0.0008185763	0.02814513	0.09897	0.09897	0.07698562	0.07698562	0.676424	0.15024	0.0957394	0.0775963
2097	-233.4054	-222.6984	-10.70698	1	0	1	1	0.05260843	0.05260843	0.002413514	0.03271252	0.09897	0.09897	0.06856446	0.06856446	0.549652	0.0602874	0.249444	0.140616
2098	-233.078	-222.5659	-10.51212	1	0	1	1	0.05108629	0.05108629	0.002481956	0.03271252	0.09897	0.09897	0.06856446	0.06856446	0.391866	0.316866	0.186267	0.105002
2099	-230.9478	-225.3998	-5.547996	1	0	1	1	0.02587897	0.02587897	0.002144166	0.04018838	0.08000537	0.08000537	0.06856446	0.06856446	0.46829	0.273254	0.165283	0.0931729
2100	-228.9152	-229.0384	0.1231712	1	0	1	1	0.02587897	0.02587897	0.002119989	0.03720973	0.08600084	0.08600084	0.02326316	0.02326316	0.503488	0.293793	0.177706	0.0250126
2101	-228.9717	-224.5832	-4.388457	1	0	1	1	0.0320182	0.0320182	0.002119989	0.03720973	0.09430368	0.09430368	0.04247923	0.04247923	0.259451	0.438193	0.265049	0.0373064
2102	-235.6799	-219.846	-15.83391	1	0	1	1	0.02705202	0.02705202	0.001876275	0.03720973	0.1153067	0.1153067	0.1120727	0.1120727	0.52335	0.309096	0.117155	0.0503984
2103	-236.3221	-222.9799	-13.34225	1	0	1	0	0.02705202	0.02705202	0.003412419	0.05096238	0.09515958	0.09515958	0.1120727	0.02281154	0.561207	0.312127	0.0885663	0.0380998
2104	-235.953	-222.0331	-13.91995	1	0	0	1	0.04569066	0.04569066	0.003699966	0.02526684	0.1102788	0.01877149	0.1120727	0.1120727	0.531747	0.333082	0.0945124	0.0406577
2105	-234.4967	-219.8664	-14.63037	1	0	1	1	0.04777526	0.04777526	0.003699966	0.02526684	0.13883	0.13883	0.06896655	0.06896655	0.416081	0.26063	0.10985	0.213439
2106	-232.9843	-226.7173	-6.266915	1	0	0	1	0.04777526	0.04777526	0.003699966	0.01301888	0.13883	0.01505984	0.0403025	0.0403025	0.119856	0.392849	0.165578	0.321718
2107	-235.7293	-222.2554	-13.47383	1	0	1	1	0.02939151	0.02939151	0.008829617	0.04484324	0.13883	0.13883	0.05401615	0.05401615	0.160902	0.240771	0.412265	0.186062
2108	-234.9867	-218.7373	-16.24944	1	0	1	1	0.03359858	0.03359858	0.004800565	0.04484324	0.13883	0.13883	0.07454498	0.07454498	0.153007	0.13268	0.392035	0.322278
2109	-233.2407	-227.437	-5.803739	1	0	1	1	0.01608868	0.01608868	0.007060731	0.02902263	0.09197225	0.09197225	0.07454498	0.07454498	0.0412737	0.073893	0.105752	0.779081
2110	-232.4928	-223.2016	-9.291227	1	0	0	1	0.03041586	0.03041586	0.007060731	0.02014305	0.113549	0.03806764	0.07201253	0.07201253	0.0264302	0.406955	0.0677199	0.498895
2111	-233.4187	-224.3081	-9.110536	1	0	1	1	0.02929577	0.02929577	0.007060731	0.02014305	0.102137	0.102137	0.08472248	0.08472248	0.0264302	0.406955	0.0677199	0.498895
2112	-234.6064	-225.9361	-8.670308	0	0	1	1	0.03139517	0.02494625	0.007060731	0.01490249	0.102137	0.102137	0.09617493	0.09617493	0.112842	0.435608	0.119521	0.332029
2113	-230.7891	-227.949	-2.840069	1	0	1	1	0.03247984	0.03247984	0.007060731	0.02655208	0.08959258	0.08959258	0.04089413	0.04089413	0.184385	0.40048	0.109882	0.305253
2114	-229.8844	-228.5079	-1.376442	1	0	1	1	0.03247984	0.03247984	0.001226223	0.02146749	0.08959258	0.08959258	0.04089413	0.04089413	0.310131	0.290643	0.105671	0.293554
2115	-229.7408	-228.3293	-1.411502	1	0	1	1	0.03247984	0.03247984	0.001487776	0.02146749	0.08959258	0.08959258	0.04089413	0.04089413	0.197872	0.562595	0.113479	0.126053
2116	-227.4382	-226.9044	-0.5338201	0	0	1	1	0.02990799	0.01052276	0.003468548	0.02464712	0.1074315	0.1074315	0.03993789	0.03993789	0.197872	0.562595	0.113479	0.126053
2117	-232.0851	-222.8595	-9.22555	1	0	1	1	0.0239166	0.0239166	0.001456318	0.05722642	0.1074315	0.1074315	0.05418617	0.05418617	0.377515	0.165489	0.216504	0.240493
2118	-231.5325	-223.0008	-8.531659	1	0	1	1	0.0239166	0.0239166	0.004276922	0.04922918	0.1074315	0.1074315	0.05418617	0.05418617	0.30799	0.135012	0.176631	0.380367
2119	-231.4529	-227.0415	-4.411374	1	0	1	1	0.0239166	0.0239166	0.004276922	0.04922918	0.1074315	0.1074315	0.02344757	0.02344757	0.302295	0.151004	0.173366	0.373335
2120	-228.4405	-227.6517	-0.7887934	0	0	1	1	0.01992623	0.01821865	0.004276922	0.04007478	0.1074315	0.1074315	0.0278899	0.0278899	0.302295	0.151004	0.173366	0.373335
2121	-231.6684	-223.6805	-7.987953	1	0	1	1	0.01992623	0.01992623	0.004276922	0.04007478	0.1074315	0.1074315	0.06327472	0.06327472	0.37924	0.106819	0.122637	0.391304
2122	-230.8008	-228.2441	-2.556656	1	0	1	1	0.01992623	0.01992623	0.004276922	0.02628309	0.08253468	0.08253468	0.0614441	0.0614441	0.378245	0.106539	0.124938	0.390278
