Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
21108	-78.95003	-80.49117	1.541135	0.0165971	0.0449891	0.842094	0.157906
21109	-79.35068	-82.6961	3.345422	0.0159323	0.0321933	0.834165	0.165835
21110	-79.66716	-76.63114	-3.036023	0.0159323	0.0798009	0.655526	0.344474
21111	-79.68657	-80.78582	1.099251	0.0192155	0.0456673	0.88685	0.11315
21112	-78.74908	-80.30702	1.557949	0.0157935	0.0456673	0.881584	0.118416
21113	-79.1811	-80.49972	1.318619	0.017579	0.0456673	0.881584	0.118416
21114	-81.20318	-81.78554	0.58235	0.0230718	0.0456673	0.909432	0.0905685
21115	-78.78845	-81.97302	3.184568	0.012944	0.0363817	0.626936	0.373064
21116	-79.06006	-77.28359	-1.776473	0.012944	0.0733926	0.208391	0.791609
21117	-78.90228	-82.27814	3.375851	0.00966928	0.0382294	0.940054	0.0599461
21118	-78.59757	-78.53117	-0.06640745	0.0116691	0.0619098	0.592002	0.407998
21119	-78.6043	-78.53789	-0.06640745	0.0116691	0.0619098	0.512024	0.487976
21120	-78.5772	-78.51079	-0.06640745	0.0116691	0.0619098	0.837741	0.162259
21121	-80.03675	-80.14206	0.1053097	0.0203544	0.0519435	0.573766	0.426234
21122	-80.22704	-78.7529	-1.474142	0.0207705	0.0633106	0.573766	0.426234
21123	-78.6367	-78.29279	-0.3439137	0.0123386	0.0633106	0.263347	0.736653
21124	-78.63965	-78.29574	-0.3439137	0.0123386	0.0633106	0.226443	0.773557
21125	-78.86557	-78.1188	-0.7467725	0.0153441	0.0633106	0.129712	0.870288
21126	-78.65049	-78.89134	0.2408568	0.0153441	0.0559426	0.83951	0.16049
21127	-78.71839	-79.6998	0.9814111	0.0098193	0.0559426	0.793453	0.206547
21128	-79.30542	-80.33068	1.025264	0.0174363	0.0479984	0.0234174	0.976583
21129	-78.61852	-79.98903	1.370518	0.0148606	0.0479984	0.596996	0.403004
21130	-78.50646	-79.93612	1.429661	0.0144194	0.0479984	0.816411	0.183589
21131	-78.64836	-78.17987	-0.4684894	0.0144194	0.0621592	0.869699	0.130301
21132	-78.84194	-81.52921	2.68727	0.0144194	0.0386163	0.558943	0.441057
21133	-78.95954	-82.25923	3.299687	0.00985058	0.0386163	0.644585	0.355415
21134	-78.61931	-80.29465	1.675334	0.0106061	0.0499789	0.278809	0.721191
21135	-78.83039	-82.29267	3.46228	0.0106061	0.0366478	0.788226	0.211774
21136	-79.02747	-82.66752	3.640047	0.0106061	0.0353216	0.540316	0.459684
21137	-79.71724	-76.99532	-2.721923	0.017398	0.075992	0.746811	0.253189
21138	-79.64401	-76.97165	-2.672362	0.0170282	0.075992	0.637919	0.362081
21139	-79.015	-80.0213	1.006297	0.0170282	0.048548	0.762129	0.237871
21140	-79.97614	-80.55299	0.5768441	0.0202321	0.048548	0.929604	0.070396
21141	-79.44227	-76.71191	-2.730363	0.0145737	0.0788792	0.791378	0.208622
21142	-79.98046	-82.78476	2.804302	0.0184269	0.0337357	0.791378	0.208622
21143	-80.11821	-82.92251	2.804302	0.0184269	0.0337357	0.523234	0.476766
21144	-78.9481	-82.4041	3.455999	0.0135651	0.0337357	0.688434	0.311566
21145	-80.45505	-84.73985	4.284808	0.00738189	0.0337357	0.414436	0.585564
21146	-79.36858	-82.85056	3.48198	0.0133712	0.0337357	0.0475896	0.95241
21147	-78.36764	-79.34279	0.9751528	0.012859	0.0529496	0.892516	0.107484
21148	-78.59424	-78.25641	-0.337827	0.012859	0.0627449	0.55822	0.44178
21149	-78.62018	-80.39794	1.777768	0.0100326	0.0497883	0.810147	0.189853
21150	-78.48217	-79.99083	1.508661	0.0120402	0.0497883	0.312108	0.687892
21151	-78.37395	-79.88261	1.508661	0.0120402	0.0497883	0.821658	0.178342
21152	-79.05228	-82.89644	3.844159	0.0120402	0.0323648	0.590828	0.409172
21153	-79.97255	-83.12576	3.153213	0.0171948	0.0323648	0.323226	0.676774
21154	-78.5753	-79.43044	0.8551381	0.0146489	0.0520551	0.520757	0.479243
21155	-78.53382	-79.38896	0.8551381	0.0146489	0.0520551	0.750603	0.249397
21156	-78.54604	-79.49617	0.9501302	0.0139402	0.0520551	0.246869	0.753131
21157	-78.51678	-79.46691	0.9501302	0.0139402	0.0520551	0.399441	0.600559
21158	-79.30475	-80.11691	0.8121597	0.0177634	0.0492612	0.276899	0.723101
21159	-79.1745	-79.98666	0.8121597	0.0177634	0.0492612	0.898818	0.101182
21160	-78.49425	-79.76101	1.266764	0.0143719	0.0492612	0.801669	0.198331
21161	-78.56006	-80.75895	2.198884	0.0125595	0.0441197	0.395689	0.604311
21162	-79.67384	-81.00293	1.329097	0.0190484	0.0441197	0.873798	0.126202
21163	-79.7006	-78.20048	-1.500119	0.0190484	0.0652265	0.854574	0.145426
21164	-79.72439	-78.22427	-1.500119	0.0190484	0.0652265	0.520486	0.479514
21165	-79.71771	-78.21759	-1.500119	0.0190484	0.0652265	0.613461	0.386539
21166	-80.02357	-82.27562	2.252043	0.0190484	0.0372343	0.687878	0.312122
21167	-79.45283	-81.96585	2.51302	0.0171014	0.0372343	0.597703	0.402297
21168	-79.01027	-79.46809	0.4578283	0.0171014	0.0525666	0.742696	0.257304
21169	-78.98181	-79.43964	0.4578283	0.0171014	0.0525666	0.915854	0.084146
21170	-78.86857	-81.43658	2.568017	0.0151378	0.0387875	0.748423	0.251577
21171	-78.86459	-81.92545	3.060863	0.011461	0.0387875	0.27526	0.72474
21172	-78.63943	-81.52813	2.888699	0.011461	0.0400719	0.648083	0.351917
21173	-78.74495	-81.63365	2.888699	0.011461	0.0400719	0.394342	0.605658
21174	-81.15905	-78.4715	-2.687548	0.00748726	0.0856462	0.557719	0.442281
21175	-80.80742	-84.8189	4.011473	0.00670152	0.0364552	0.269804	0.730196
21176	-78.58373	-79.78024	1.196512	0.0107841	0.0533731	0.269804	0.730196
21177	-78.83417	-79.76613	0.9319623	0.00951705	0.0566138	0.557532	0.442468
21178	-78.8792	-79.81117	0.9319623	0.00951705	0.0566138	0.154115	0.845885
21179	-79.25222	-78.52594	-0.7262836	0.00951705	0.0689848	0.0552755	0.944724
21180	-78.7733	-80.73977	1.966465	0.00951705	0.0488961	0.703735	0.296265
21181	-80.53882	-77.2206	-3.318213	0.00951705	0.0883214	0.744946	0.255054
21182	-79.17591	-77.7303	-1.445604	0.0166095	0.0672587	0.608781	0.391219
21183	-79.16255	-77.71695	-1.445604	0.0166095	0.0672587	0.820595	0.179405
21184	-78.9556	-78.52774	-0.4278651	0.0166095	0.0596661	0.780965	0.219035
21185	-78.83435	-78.52361	-0.3107372	0.0157357	0.0596661	0.319082	0.680918
21186	-79.18867	-81.95129	2.762612	0.0157357	0.0367379	0.513663	0.486337
21187	-79.17217	-81.93478	2.762612	0.0157357	0.0367379	0.547752	0.452248
21188	-79.00102	-80.70644	1.705415	0.0157357	0.044625	0.0742321	0.925768
21189	-78.57319	-80.86293	2.289744	0.0113764	0.044625	0.449905	0.550095
21190	-78.50894	-79.70234	1.193403	0.0113764	0.052804	0.311256	0.688744
21191	-78.40503	-79.51004	1.10501	0.0120358	0.052804	0.683526	0.316474
21192	-80.31651	-84.80223	4.485721	0.00776483	0.0318539	0.504874	0.495126
21193	-78.98009	-78.16938	-0.8107071	0.0163034	0.0628283	0.601253	0.398747
21194	-79.51111	-78.42557	-1.085537	0.0183537	0.0628283	0.0688261	0.931174
21195	-79.41592	-80.472	1.056085	0.0183537	0.0468511	0.746353	0.253647
21196	-80.51741	-84.70572	4.188306	0.00677762	0.0350599	0.94969	0.0503098
21197	-79.21577	-82.39926	3.183494	0.0142738	0.0350599	0.221695	0.778305
21198	-79.71479	-81.08434	1.369552	0.0074048	0.0554615	0.414201	0.585799
21199	-79.12075	-80.31429	1.193544	0.00871787	0.0554615	0.165456	0.834544
21200	-78.37219	-79.92605	1.553862	0.0127079	0.0487833	0.822928	0.177072
21201	-78.4429	-79.96438	1.521479	0.0127079	0.0490249	0.496726	0.503274
21202	-78.5775	-80.4767	1.899207	0.0127079	0.046207	0.169751	0.830249
21203	-79.29622	-77.37307	-1.923153	0.0163419	0.0710889	0.203121	0.796879
21204	-78.85888	-78.77958	-0.07929754	0.0163419	0.0573332	0.803745	0.196255
21205	-82.58678	-75.42792	-7.158864	0.012496	0.113995	0.415193	0.584807
21206	-82.71654	-75.71032	-7.006223	0.0113572	0.113995	0.270145	0.729855
21207	-83.10775	-75.05787	-8.049886	0.0191433	0.113995	0.141641	0.858359
21208	-83.10764	-75.05776	-8.049886	0.0191433	0.113995	0.211762	0.788238
21209	-82.79004	-75.84046	-6.949584	0.0109347	0.113995	0.682409	0.317591
21210	-83.31409	-75.13254	-8.181548	0.0201255	0.113995	0.926518	0.0734822
21211	-79.9546	-79.51272	-0.4418865	0.0201255	0.0562547	0.429594	0.570406
21212	-78.96688	-80.01213	1.045246	0.00903104	0.0562547	0.650095	0.349905
21213	-78.81218	-81.31592	2.503735	0.0104583	0.0439466	0.150583	0.849417
21214	-78.75698	-81.26049	2.503515	0.0104599	0.0439466	0.307984	0.692016
21215	-78.85335	-79.79151	0.9381523	0.00942566	0.056659	0.624409	0.375591
21216	-79.20313	-79.04348	-0.1596566	0.0176157	0.056659	0.389956	0.610044
21217	-79.18374	-79.02409	-0.1596566	0.0176157	0.056659	0.536899	0.463101
21218	-78.88107	-79.82822	0.9471448	0.00935857	0.056659	0.547118	0.452882
21219	-80.05435	-81.33633	1.281985	0.00686056	0.056659	0.842345	0.157655
21220	-80.66529	-85.06592	4.40063	0.00701177	0.0332417	0.557312	0.442688
21221	-79.11554	-80.83127	1.715734	0.0166459	0.0436377	0.436347	0.563653
21222	-78.50412	-80.75674	2.252618	0.0133535	0.0429248	0.761729	0.238271
21223	-79.05656	-82.44702	3.390466	0.0133535	0.0344361	0.397494	0.602506
21224	-80.97024	-75.73333	-5.236904	0.0133535	0.098799	0.0124474	0.987553
21225	-80.96958	-75.73267	-5.236904	0.0133535	0.098799	0.485507	0.514493
21226	-80.96944	-75.73253	-5.236904	0.0133535	0.098799	0.583457	0.416543
21227	-80.9691	-75.73219	-5.236904	0.0133535	0.098799	0.828625	0.171375
21228	-80.97	-75.7331	-5.236904	0.0133535	0.098799	0.181362	0.818638
21229	-79.62469	-76.57722	-3.047474	0.0133535	0.0824651	0.105945	0.894055
21230	-79.62528	-76.57781	-3.047474	0.0133535	0.0824651	0.0687946	0.931205
21231	-78.45326	-78.90636	0.4531042	0.0133535	0.0563498	0.696536	0.303464
21232	-79.25137	-82.75678	3.505414	0.0123115	0.0346205	0.0593772	0.940623
21233	-78.894	-80.99613	2.102138	0.0150672	0.0423337	0.277234	0.722766
21234	-78.80753	-79.97351	1.16598	0.0153937	0.0489912	0.110998	0.889002
21235	-80.95638	-75.60554	-5.350839	0.0153937	0.0976087	0.667436	0.332564
21236	-80.85938	-75.73843	-5.120947	0.0136787	0.0976087	0.665548	0.334452
21237	-80.415	-75.96214	-4.452859	0.0136787	0.0926246	0.830325	0.169675
21238	-78.69803	-81.69488	2.996857	0.0136787	0.0370474	0.862266	0.137734
21239	-79.08153	-77.21252	-1.869018	0.0136787	0.0733483	0.166762	0.833238
21240	-78.53542	-79.27559	0.7401635	0.0136787	0.053883	0.166762	0.833238
21241	-78.55683	-79.297	0.7401635	0.0136787	0.053883	0.0440984	0.955902
21242	-78.37657	-79.19397	0.8173999	0.0131025	0.053883	0.938902	0.0610979
21243	-78.52133	-80.71667	2.195343	0.0131025	0.0436031	0.606957	0.393043
21244	-79.98689	-76.30824	-3.678649	0.0131025	0.0874249	0.286845	0.713155
21245	-78.9505	-79.70112	0.7506125	0.017011	0.0504727	0.988106	0.0118942
21246	-79.30772	-81.41217	2.104451	0.0168864	0.0404973	0.41453	0.58547
21247	-80.13191	-83.57254	3.440639	0.00691797	0.0404973	0.987336	0.0126643
21248	-80.0802	-83.44665	3.366454	0.00747142	0.0404973	0.0909806	0.909019
21249	-79.3806	-80.16403	0.7834219	0.0178899	0.049349	0.0909806	0.909019
21250	-79.56974	-81.95805	2.38832	0.0178899	0.037376	0.850366	0.149634
21251	-79.55661	-81.93499	2.378378	0.0179641	0.037376	0.944651	0.0553492
21252	-79.58191	-81.96029	2.378378	0.0179641	0.037376	0.878136	0.121864
21253	-79.95275	-82.33113	2.378378	0.0179641	0.037376	0.0738505	0.926149
21254	-79.78244	-82.20359	2.421155	0.017645	0.037376	0.213819	0.786181
21255	-78.43062	-79.25206	0.8214422	0.0141026	0.0528527	0.997212	0.00278808
21256	-78.55646	-80.44133	1.884878	0.0137424	0.0452794	0.503299	0.496701
21257	-78.62923	-78.10708	-0.5221561	0.0137424	0.0632366	0.772917	0.227083
21258	-78.6315	-78.10934	-0.5221561	0.0137424	0.0632366	0.745018	0.254982
21259	-78.65304	-78.43539	-0.2176432	0.0114706	0.0632366	0.617149	0.382851
21260	-78.89577	-82.57631	3.680533	0.0114706	0.034155	0.712082	0.287918
21261	-78.51493	-80.12851	1.613581	0.0114706	0.0495751	0.313808	0.686192
21262	-80.24504	-85.13676	4.891721	0.0114706	0.0251192	0.16823	0.83177
21263	-79.42531	-84.32197	4.896668	0.0114337	0.0251192	0.979746	0.0202539
21264	-78.97615	-77.71339	-1.262763	0.0114337	0.0710705	0.979746	0.0202539
21265	-78.49835	-81.20649	2.708138	0.0114337	0.0414463	0.923613	0.076387
21266	-79.02079	-78.27888	-0.7419079	0.016447	0.0621715	0.293396	0.706604
21267	-78.78649	-78.8748	0.08830252	0.0102533	0.0621715	0.654861	0.345139
21268	-78.63365	-78.5074	-0.1262544	0.011854	0.0621715	0.120297	0.879703
21269	-78.40795	-79.27744	0.8694921	0.0134536	0.0531433	0.815116	0.184884
21270	-80.21631	-80.08161	-0.1346928	0.0209451	0.0531433	0.733127	0.266873
21271	-78.64692	-79.26288	0.6159651	0.015345	0.0531433	0.721741	0.278259
21272	-78.72955	-79.34552	0.6159651	0.015345	0.0531433	0.240174	0.759826
21273	-79.60774	-83.04969	3.441952	0.015345	0.0320605	0.255707	0.744293
21274	-79.19348	-82.14708	2.953608	0.015345	0.0357037	0.472242	0.527758
21275	-78.57311	-80.89524	2.322138	0.0102453	0.0455143	0.960977	0.0390233
21276	-78.83493	-81.15707	2.322138	0.0102453	0.0455143	0.0414528	0.958547
21277	-80.48701	-81.37011	0.8830959	0.020981	0.0455143	0.276436	0.723564
21278	-78.65479	-80.75995	2.105167	0.011864	0.0455143	0.0222524	0.977748
21279	-78.44519	-80.55036	2.105167	0.011864	0.0455143	0.714735	0.285265
21280	-78.59275	-80.42258	1.829834	0.0139181	0.0455143	0.41772	0.58228
21281	-78.51471	-80.77204	2.25733	0.0107288	0.0455143	0.860395	0.139605
21282	-78.61886	-78.39036	-0.2284998	0.0144691	0.0603191	0.731364	0.268636
21283	-79.16478	-79.73725	0.5724754	0.00867578	0.0601369	0.84062	0.15938
21284	-78.78472	-77.91539	-0.8693293	0.0145231	0.0650459	0.422006	0.577994
21285	-78.79463	-77.9253	-0.8693293	0.0145231	0.0650459	0.288943	0.711057
21286	-78.91337	-78.49538	-0.4179847	0.0104409	0.0657609	0.035588	0.964412
21287	-78.79315	-81.30354	2.510396	0.0110852	0.04327	0.035588	0.964412
21288	-79.14907	-83.05823	3.909154	0.0124871	0.0314329	0.541012	0.458988
21289	-80.00994	-76.21389	-3.796045	0.0153723	0.0860309	0.742245	0.257755
21290	-79.43541	-77.44712	-1.988287	0.0107168	0.0771999	0.742245	0.257755
21291	-79.25514	-79.95951	0.7043683	0.0175532	0.0502755	0.162813	0.837187
21292	-78.59939	-79.78953	1.190138	0.0139292	0.0502755	0.0618567	0.938143
21293	-79.00629	-78.81509	-0.1911989	0.0169371	0.0575728	0.693273	0.306727
21294	-79.06614	-78.87494	-0.1911989	0.0169371	0.0575728	0.21604	0.78396
21295	-78.90951	-81.7572	2.847686	0.0109932	0.0408457	0.0579179	0.942082
21296	-78.50823	-81.31658	2.808345	0.0112867	0.0408457	0.982771	0.0172292
21297	-79.13968	-82.16385	3.024166	0.00967665	0.0408457	0.099819	0.900181
21298	-78.99349	-77.27926	-1.714224	0.0138279	0.0720443	0.916058	0.0839424
21299	-79.16172	-77.0776	-2.08412	0.0138279	0.0748038	0.316863	0.683137
21300	-78.41184	-79.49899	1.087153	0.0138209	0.0511521	0.906074	0.093926
21301	-78.59449	-79.66606	1.071572	0.0139371	0.0511521	0.0411701	0.95883
21302	-78.76759	-81.26077	2.493179	0.0114095	0.0430742	0.0411701	0.95883
21303	-78.61814	-78.74396	0.1258171	0.0114095	0.0607354	0.234068	0.765932
21304	-78.47308	-80.62741	2.154335	0.0114095	0.0456021	0.714896	0.285104
21305	-79.02999	-77.24667	-1.783325	0.0133231	0.0730646	0.758051	0.241949
21306	-78.86783	-77.51038	-1.357452	0.0133231	0.0698875	0.81799	0.18201
21307	-78.90076	-77.54331	-1.357452	0.0133231	0.0698875	0.140253	0.859747
21308	-78.94707	-77.47712	-1.469945	0.0141623	0.0698875	0.22652	0.77348
21309	-79.61809	-82.28609	2.667997	0.0074993	0.0456802	0.949351	0.0506493
21310	-79.63848	-82.30648	2.667997	0.0074993	0.0456802	0.853204	0.146796
21311	-82.83651	-77.72035	-5.116157	0.0074993	0.103752	0.0313677	0.968632
21312	-82.26275	-75.21712	-7.045629	0.0180582	0.107588	0.655819	0.344181
21313	-82.51551	-75.29786	-7.217645	0.0193414	0.107588	0.616466	0.383534
21314	-80.40367	-78.55544	-1.848233	0.00796981	0.0789021	0.585684	0.414316
21315	-80.48895	-78.66155	-1.827403	0.00781441	0.0789021	0.974663	0.0253366
21316	-79.38237	-76.9401	-2.442271	0.0124015	0.0789021	0.64818	0.35182
21317	-78.55811	-78.44432	-0.1137966	0.0124015	0.061531	0.566431	0.433569
21318	-78.60083	-78.53333	-0.06750245	0.0120561	0.061531	0.196518	0.803482
21319	-78.86669	-78.28679	-0.5798924	0.0158787	0.061531	0.618483	0.381517
21320	-78.58448	-78.46059	-0.1238891	0.0124768	0.061531	0.268005	0.731995
21321	-78.7271	-81.5261	2.799	0.0124768	0.0397253	0.384672	0.615328
21322	-78.65649	-81.45549	2.799	0.0124768	0.0397253	0.547615	0.452385
21323	-79.43594	-84.26491	4.828969	0.0124768	0.0245811	0.982275	0.0177248
21324	-79.69715	-84.46159	4.764448	0.0105197	0.0270196	0.557165	0.442835
21325	-79.39866	-78.9835	-0.4151576	0.0087877	0.067393	0.557165	0.442835
21326	-80.2275	-81.69801	1.470516	0.0200352	0.0420778	0.426516	0.573484
21327	-80.42756	-79.1814	-1.246156	0.0213755	0.0610048	0.366825	0.633175
21328	-78.60989	-80.68371	2.07382	0.0109686	0.0466436	0.313093	0.686907
21329	-78.56146	-80.63528	2.07382	0.0109686	0.0466436	0.490963	0.509037
21330	-78.48381	-80.52683	2.043023	0.0111984	0.0466436	0.689814	0.310186
21331	-78.96249	-78.19093	-0.771563	0.0162468	0.0625929	0.607452	0.392548
21332	-78.94931	-78.17774	-0.771563	0.0162468	0.0625929	0.758272	0.241728
21333	-79.53608	-78.46584	-1.070245	0.018475	0.0625929	0.114369	0.885631
21334	-79.53707	-78.46682	-1.070245	0.018475	0.0625929	0.103406	0.896594
21335	-80.6908	-79.12776	-1.563038	0.0221514	0.0625929	0.905334	0.0946656
21336	-79.16963	-77.81	-1.359636	0.010708	0.0725189	0.243732	0.756268
21337	-80.13983	-78.20219	-1.937643	0.0201959	0.0673431	0.400319	0.599681
21338	-79.95768	-78.92697	-1.030706	0.0201193	0.0606536	0.658572	0.341428
21339	-80.2494	-77.77393	-2.475475	0.0201193	0.071432	0.348085	0.651915
21340	-79.61873	-82.25345	2.634717	0.00759368	0.0458341	0.677069	0.322931
21341	-78.80616	-81.45689	2.65073	0.0105986	0.0427097	0.228645	0.771355
21342	-79.73412	-82.78224	3.048119	0.00763392	0.0427097	0.489281	0.510719
21343	-79.05159	-78.07579	-0.9757961	0.0104749	0.0698884	0.92707	0.0729295
21344	-78.91985	-77.78856	-1.131296	0.011635	0.0698884	0.434997	0.565003
21345	-79.44143	-77.54671	-1.894721	0.0173304	0.0698884	0.353935	0.646065
21346	-78.81126	-80.52308	1.711821	0.0153728	0.04494	0.42146	0.57854
21347	-79.42429	-76.86186	-2.562422	0.0153728	0.0768272	0.257204	0.742796
21348	-78.66214	-80.21747	1.555339	0.0153728	0.0461074	0.878509	0.121491
21349	-79.35988	-76.8198	-2.54008	0.0143585	0.0776749	0.42314	0.57686
21350	-79.20373	-76.97628	-2.227445	0.013726	0.075975	0.921687	0.0783126
21351	-79.21114	-76.98369	-2.227445	0.013726	0.075975	0.671923	0.328077
21352	-78.59493	-79.95971	1.364781	0.013726	0.0491759	0.0730919	0.926908
21353	-78.55354	-80.14955	1.596009	0.0120009	0.0491759	0.0492399	0.95076
21354	-78.49964	-80.09565	1.596009	0.0120009	0.0491759	0.27072	0.72928
21355	-78.46016	-80.05617	1.596009	0.0120009	0.0491759	0.440685	0.559315
21356	-78.64975	-79.85402	1.204262	0.0149235	0.0491759	0.440184	0.559816
21357	-78.50953	-80.07121	1.56168	0.012257	0.0491759	0.202969	0.797031
21358	-78.53689	-80.09857	1.56168	0.012257	0.0491759	0.0911826	0.908817
21359	-78.58035	-79.88945	1.309105	0.0141413	0.0491759	0.298095	0.701905
21360	-78.51856	-79.82767	1.309105	0.0141413	0.0491759	0.56787	0.43213
21361	-78.58411	-79.89321	1.309105	0.0141413	0.0491759	0.282206	0.717794
21362	-78.5633	-79.87241	1.309105	0.0141413	0.0491759	0.370868	0.629132
21363	-78.46344	-80.82463	2.36119	0.0127388	0.0427295	0.818147	0.181853
21364	-78.52594	-79.12495	0.5990147	0.0121095	0.0565052	0.058581	0.941419
21365	-79.12931	-80.67963	1.550316	0.0173287	0.044189	0.942214	0.0577861
21366	-79.24879	-80.7991	1.550316	0.0173287	0.044189	0.514411	0.485589
21367	-79.06615	-77.67447	-1.391686	0.0112785	0.0721874	0.548093	0.451907
21368	-78.74829	-82.30502	3.55673	0.0120571	0.0344921	0.900831	0.099169
21369	-78.76288	-82.31961	3.55673	0.0120571	0.0344921	0.870766	0.129234
21370	-78.76203	-82.16891	3.406878	0.0131751	0.0344921	0.911764	0.0882362
21371	-78.73347	-81.95694	3.223471	0.0131751	0.0358604	0.822349	0.177651
21372	-78.51139	-79.61398	1.10259	0.0131751	0.0516828	0.156007	0.843993
21373	-80.48744	-83.45718	2.969732	0.0190985	0.0318299	0.551586	0.448414
21374	-79.17088	-81.90777	2.736882	0.0152618	0.0374038	0.288678	0.711322
21375	-78.81718	-82.21159	3.394406	0.0103564	0.0374038	0.841077	0.158923
21376	-78.67614	-82.01045	3.334307	0.0108048	0.0374038	0.999373	0.00062701
21377	-79.02737	-83.22849	4.20112	0.0108048	0.0309371	0.981728	0.0182723
21378	-79.6626	-83.02128	3.358683	0.0170896	0.0309371	0.979959	0.0200406
21379	-81.0644	-76.24043	-4.823964	0.0110903	0.0979815	0.349359	0.650641
21380	-80.98554	-76.4237	-4.561837	0.0106824	0.0964338	0.175692	0.824308
21381	-78.68224	-79.60069	0.9184454	0.0150893	0.0511423	0.321044	0.678956
21382	-79.74268	-81.8262	2.083515	0.00736285	0.050177	0.379722	0.620278
21383	-79.74454	-81.82805	2.083515	0.00736285	0.050177	0.367066	0.632934
21384	-78.54265	-79.70938	1.166733	0.0142023	0.050177	0.450029	0.549971
21385	-78.44709	-79.61383	1.166733	0.0142023	0.050177	0.921032	0.0789679
21386	-78.65931	-80.75262	2.093308	0.0135604	0.0439064	0.253324	0.746676
21387	-78.50788	-80.84216	2.334279	0.0117627	0.0439064	0.629407	0.370593
21388	-79.62494	-76.52009	-3.10485	0.0139649	0.0822818	0.668195	0.331805
21389	-79.62703	-76.52218	-3.10485	0.0139649	0.0822818	0.548004	0.451996
21390	-79.63579	-76.53093	-3.10485	0.0139649	0.0822818	0.0461198	0.95388
21391	-79.67609	-76.4793	-3.196791	0.0146508	0.0822818	0.525601	0.474399
21392	-79.29503	-78.11543	-1.179602	0.0174359	0.0644478	0.276969	0.723031
21393	-79.30153	-78.12193	-1.179602	0.0174359	0.0644478	0.194918	0.805082
21394	-78.79598	-77.97713	-0.8188539	0.0147446	0.0644478	0.361251	0.638749
21395	-80.55542	-78.81202	-1.743404	0.021642	0.0644478	0.591734	0.408266
21396	-84.35204	-84.12933	-0.2227065	0.0291596	0.0455854	0.517098	0.482902
21397	-78.54449	-78.38898	-0.1555043	0.0138851	0.0603586	0.916969	0.0830311
21398	-78.55405	-78.39854	-0.1555043	0.0138851	0.0603586	0.820553	0.179447
21399	-78.37002	-79.23986	0.8698441	0.0122547	0.0543395	0.958489	0.0415105
21400	-78.41283	-80.45865	2.045817	0.0115018	0.0463193	0.880327	0.119673
21401	-78.61972	-81.21423	2.594517	0.011928	0.0417997	0.463332	0.536668
21402	-79.05114	-82.02494	2.973809	0.00909833	0.0417997	0.660651	0.339349
21403	-79.04566	-77.30607	-1.739583	0.0145667	0.0714947	0.47596	0.52404
21404	-78.89562	-80.19186	1.296236	0.016498	0.0469153	0.823866	0.176134
21405	-78.67588	-78.9705	0.2946155	0.0107099	0.0601757	0.356922	0.643078
21406	-78.6305	-78.90138	0.2708787	0.010887	0.0601757	0.57696	0.42304
21407	-79.03666	-81.43384	2.39718	0.0151998	0.04	0.243343	0.756657
21408	-79.06744	-77.48145	-1.585983	0.0156765	0.0692389	0.91209	0.0879099
21409	-78.99716	-77.84944	-1.147718	0.0156765	0.0659694	0.0909259	0.909074
21410	-78.9837	-81.59801	2.614307	0.00903937	0.0445406	0.701315	0.298685
21411	-78.91913	-80.00842	1.089283	0.0161746	0.0487826	0.291509	0.708491
21412	-78.98287	-81.00947	2.026601	0.00918188	0.0487826	0.193856	0.806144
21413	-81.24762	-75.77354	-5.474071	0.0125195	0.101402	0.193856	0.806144
21414	-81.24753	-75.77346	-5.474071	0.0125195	0.101402	0.110906	0.889094
21415	-81.7801	-75.4977	-6.282404	0.0185499	0.101402	0.772394	0.227606
21416	-78.63289	-78.60885	-0.02403528	0.0145701	0.0586928	0.413109	0.586891
21417	-80.65886	-82.26299	1.604126	0.0212645	0.0398517	0.908683	0.0913168
21418	-78.98402	-77.57033	-1.413688	0.0151373	0.0684928	0.441544	0.558456
21419	-79.82345	-76.35966	-3.463788	0.0136437	0.0852807	0.933013	0.0669874
21420	-79.83173	-76.36668	-3.465043	0.0136531	0.0852807	0.286935	0.713065
21421	-78.75618	-81.06895	2.312769	0.0136531	0.0421765	0.188455	0.811545
21422	-79.5064	-83.2589	3.752498	0.012632	0.0324567	0.00369743	0.996303
21423	-78.57149	-81.44946	2.877969	0.0131481	0.0384649	0.934093	0.065907
21424	-78.42864	-78.88421	0.4555755	0.0131481	0.0565367	0.832647	0.167353
21425	-78.87835	-77.58471	-1.293643	0.0131481	0.0695864	0.213017	0.786983
21426	-78.87907	-77.58543	-1.293643	0.0131481	0.0695864	0.198595	0.801405
21427	-78.9566	-77.4627	-1.493902	0.0146421	0.0695864	0.679149	0.320851
21428	-78.61678	-79.86452	1.247735	0.0146421	0.049133	0.408623	0.591377
21429	-79.63323	-76.65346	-2.979771	0.0158437	0.0794698	0.674237	0.325763
21430	-78.94476	-77.95084	-0.9939216	0.0158437	0.0646548	0.62652	0.37348
21431	-78.68871	-77.93398	-0.7547335	0.0140593	0.0646548	0.93397	0.0660298
21432	-78.79651	-79.38726	0.590754	0.00978325	0.0588931	0.693722	0.306278
21433	-79.58181	-80.45373	0.8719226	0.00768564	0.0588931	0.971904	0.0280958
21434	-79.72389	-80.00568	0.2817845	0.00768564	0.0632957	0.701249	0.298751
21435	-78.98036	-82.18387	3.203517	0.0109786	0.0382057	0.213648	0.786352
