Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
5881	-85.16691	-88.39982	3.232905	0.0124233	0.0124233	0.0124233
5882	-86.59649	-87.68657	1.090083	0.02840942	0.0284094	0.0284094
5883	-84.79596	-87.87225	3.076281	0.01359177	0.0135918	0.0135918
5884	-84.79596	-87.87225	3.076281	0.01359177	0.0135918	0.0135918
5885	-85.44069	-88.76107	3.320388	0.01177065	0.0117707	0.0117707
5886	-85.44069	-88.76107	3.320388	0.01177065	0.0117707	0.0117707
5887	-84.38821	-86.86991	2.481706	0.01802748	0.0180275	0.0180275
5888	-84.57047	-86.77322	2.202746	0.02010861	0.0201086	0.0201086
5889	-84.57047	-86.77322	2.202746	0.02010861	0.0201086	0.0201086
5890	-84.5504	-87.46715	2.916747	0.01478194	0.0147819	0.0147819
5891	-84.55777	-87.48073	2.922958	0.01473561	0.0147356	0.0147356
5892	-84.55777	-87.48073	2.922958	0.01473561	0.0147356	0.0147356
5893	-84.55777	-87.48073	2.922958	0.01473561	0.0147356	0.0147356
5894	-84.9534	-86.85081	1.897412	0.02238649	0.0223865	0.0223865
5895	-87.21216	-88.06109	0.8489234	0.03020854	0.0302085	0.0302085
5896	-87.76036	-88.40717	0.6468125	0.03171635	0.0317164	0.0317164
5897	-87.76036	-88.40717	0.6468125	0.03171635	0.0317164	0.0317164
5898	-87.76036	-88.40717	0.6468125	0.03171635	0.0317164	0.0317164
5899	-84.37601	-87.02494	2.648925	0.01677998	0.01678	0.01678
5900	-84.37601	-87.02494	2.648925	0.01677998	0.01678	0.01678
5901	-84.37601	-87.02494	2.648925	0.01677998	0.01678	0.01678
5902	-84.37601	-87.02494	2.648925	0.01677998	0.01678	0.01678
5903	-84.60825	-87.57047	2.962211	0.01444277	0.0144428	0.0144428
5904	-84.60825	-87.57047	2.962211	0.01444277	0.0144428	0.0144428
5905	-84.99948	-88.16895	3.169477	0.0128965	0.0128965	0.0128965
5906	-84.84556	-87.9467	3.101132	0.01340637	0.0134064	0.0134064
5907	-84.84556	-87.9467	3.101132	0.01340637	0.0134064	0.0134064
5908	-84.8663	-87.97736	3.111057	0.01333232	0.0133323	0.0133323
5909	-84.8663	-87.97736	3.111057	0.01333232	0.0133323	0.0133323
5910	-86.11821	-89.60447	3.486266	0.01053315	0.0105332	0.0105332
5911	-84.37147	-86.94283	2.57136	0.01735863	0.0173586	0.0173586
5912	-86.09739	-87.39872	1.301332	0.02683344	0.0268334	0.0268334
5913	-84.58128	-87.52318	2.941903	0.01459427	0.0145943	0.0145943
5914	-85.11934	-86.91281	1.793473	0.02316191	0.0231619	0.0231619
5915	-85.11934	-86.91281	1.793473	0.02316191	0.0231619	0.0231619
5916	-85.79078	-89.2037	3.412921	0.01108033	0.0110803	0.0110803
5917	-85.79078	-89.2037	3.412921	0.01108033	0.0110803	0.0110803
5918	-84.4926	-86.78459	2.291991	0.01944281	0.0194428	0.0194428
5919	-84.4926	-86.78459	2.291991	0.01944281	0.0194428	0.0194428
5920	-84.92961	-88.06951	3.139893	0.0131172	0.0131172	0.0131172
5921	-87.13069	-88.01056	0.8798695	0.02997767	0.0299777	0.0299777
5922	-87.13069	-88.01056	0.8798695	0.02997767	0.0299777	0.0299777
5923	-84.48403	-87.33689	2.852852	0.01525862	0.0152586	0.0152586
5924	-84.44321	-87.24559	2.802382	0.01563514	0.0156351	0.0156351
5925	-84.44321	-87.24559	2.802382	0.01563514	0.0156351	0.0156351
5926	-84.44321	-87.24559	2.802382	0.01563514	0.0156351	0.0156351
5927	-84.44321	-87.24559	2.802382	0.01563514	0.0156351	0.0156351
5928	-90.10621	-89.96579	-0.1404161	0.03758932	0.0375893	0.0375893
5929	-84.50647	-86.78102	2.274552	0.01957291	0.0195729	0.0195729
5930	-85.61441	-87.14081	1.526405	0.02515432	0.0251543	0.0251543
5931	-84.75743	-87.81318	3.055749	0.01374494	0.0137449	0.0137449
5932	-84.51816	-86.77862	2.26046	0.01967805	0.019678	0.019678
5933	-84.51816	-86.77862	2.26046	0.01967805	0.019678	0.019678
5934	-84.51816	-86.77862	2.26046	0.01967805	0.019678	0.019678
5935	-84.51816	-86.77862	2.26046	0.01967805	0.019678	0.019678
5936	-84.55699	-87.4793	2.922307	0.01474046	0.0147405	0.0147405
5937	-84.55699	-87.4793	2.922307	0.01474046	0.0147405	0.0147405
5938	-85.18641	-88.42614	3.239726	0.01237242	0.0123724	0.0123724
5939	-86.10038	-87.40039	1.300011	0.02684329	0.0268433	0.0268433
5940	-84.53285	-86.77629	2.243447	0.01980496	0.019805	0.019805
5941	-84.68279	-86.7807	2.097912	0.02089071	0.0208907	0.0208907
5942	-84.68279	-86.7807	2.097912	0.02089071	0.0208907	0.0208907
5943	-84.38018	-86.89155	2.511366	0.0178062	0.0178062	0.0178062
5944	-84.371	-86.95374	2.582748	0.01727368	0.0172737	0.0172737
5945	-84.63247	-86.7749	2.142426	0.02055862	0.0205586	0.0205586
5946	-85.20944	-88.45709	3.247646	0.01231333	0.0123133	0.0123133
5947	-84.61248	-86.7736	2.161119	0.02041916	0.0204192	0.0204192
5948	-84.61248	-86.7736	2.161119	0.02041916	0.0204192	0.0204192
5949	-84.67512	-87.68255	3.007432	0.01410541	0.0141054	0.0141054
5950	-87.46064	-88.21672	0.7560729	0.03090124	0.0309012	0.0309012
5951	-84.37338	-86.9235	2.550125	0.01751705	0.0175171	0.0175171
5952	-84.49681	-86.78342	2.286613	0.01948293	0.0194829	0.0194829
5953	-84.41144	-87.16227	2.75083	0.01601973	0.0160197	0.0160197
5954	-84.41144	-87.16227	2.75083	0.01601973	0.0160197	0.0160197
5955	-84.47768	-86.78948	2.3118	0.01929503	0.019295	0.019295
5956	-84.51285	-86.77964	2.266791	0.01963081	0.0196308	0.0196308
5957	-84.42364	-87.1962	2.772556	0.01585765	0.0158576	0.0158576
5958	-84.3726	-86.92983	2.557236	0.017464	0.017464	0.017464
5959	-86.71091	-87.75478	1.043871	0.02875417	0.0287542	0.0287542
5960	-84.65702	-86.77731	2.120288	0.02072377	0.0207238	0.0207238
5961	-84.65702	-86.77731	2.120288	0.02072377	0.0207238	0.0207238
5962	-85.59199	-87.12952	1.537533	0.0250713	0.0250713	0.0250713
5963	-85.59199	-87.12952	1.537533	0.0250713	0.0250713	0.0250713
5964	-84.64601	-86.77612	2.130116	0.02065045	0.0206505	0.0206505
5965	-84.64601	-86.77612	2.130116	0.02065045	0.0206505	0.0206505
5966	-84.92522	-88.06318	3.137958	0.01313164	0.0131316	0.0131316
5967	-84.92522	-88.06318	3.137958	0.01313164	0.0131316	0.0131316
5968	-84.37313	-86.92535	2.552212	0.01750148	0.0175015	0.0175015
5969	-84.37175	-86.93893	2.567181	0.01738981	0.0173898	0.0173898
5970	-84.7312	-86.78909	2.057889	0.02118929	0.0211893	0.0211893
5971	-84.7312	-86.78909	2.057889	0.02118929	0.0211893	0.0211893
5972	-84.3727	-86.92891	2.556209	0.01747166	0.0174717	0.0174717
5973	-84.3727	-86.92891	2.556209	0.01747166	0.0174717	0.0174717
5974	-84.3727	-86.92891	2.556209	0.01747166	0.0174717	0.0174717
5975	-85.61829	-87.14278	1.524484	0.02516865	0.0251687	0.0251687
5976	-85.61829	-87.14278	1.524484	0.02516865	0.0251687	0.0251687
5977	-85.61829	-87.14278	1.524484	0.02516865	0.0251687	0.0251687
5978	-84.55121	-86.77432	2.223118	0.01995663	0.0199566	0.0199566
5979	-84.55121	-86.77432	2.223118	0.01995663	0.0199566	0.0199566
5980	-84.55121	-86.77432	2.223118	0.01995663	0.0199566	0.0199566
5981	-84.40406	-86.84266	2.438603	0.01834904	0.018349	0.018349
5982	-84.37488	-86.91398	2.539097	0.01759933	0.0175993	0.0175993
5983	-85.506	-87.08691	1.580905	0.02474773	0.0247477	0.0247477
5984	-84.99081	-86.86387	1.873062	0.02256816	0.0225682	0.0225682
5985	-84.37089	-86.96121	2.590321	0.01721718	0.0172172	0.0172172
5986	-85.60193	-88.96712	3.36519	0.01143641	0.0114364	0.0114364
5987	-85.45289	-87.06118	1.608293	0.02454341	0.0245434	0.0245434
5988	-85.45289	-87.06118	1.608293	0.02454341	0.0245434	0.0245434
5989	-85.45289	-87.06118	1.608293	0.02454341	0.0245434	0.0245434
5990	-84.45657	-86.7987	2.342124	0.01906881	0.0190688	0.0190688
5991	-84.45657	-86.7987	2.342124	0.01906881	0.0190688	0.0190688
5992	-84.98478	-88.14821	3.16343	0.01294161	0.0129416	0.0129416
5993	-85.28658	-86.98402	1.697439	0.02387835	0.0238784	0.0238784
5994	-84.3864	-87.07739	2.690981	0.01646622	0.0164662	0.0164662
5995	-84.61267	-86.77361	2.160941	0.02042049	0.0204205	0.0204205
5996	-84.37997	-87.04781	2.667838	0.01663888	0.0166389	0.0166389
5997	-84.98509	-86.86183	1.876745	0.02254067	0.0225407	0.0225407
5998	-84.83966	-87.93792	3.098258	0.01342781	0.0134278	0.0134278
5999	-84.49098	-87.35137	2.860384	0.01520243	0.0152024	0.0152024
6000	-84.49098	-87.35137	2.860384	0.01520243	0.0152024	0.0152024
6001	-84.49098	-87.35137	2.860384	0.01520243	0.0152024	0.0152024
6002	-84.49098	-87.35137	2.860384	0.01520243	0.0152024	0.0152024
6003	-84.8473	-86.81746	1.97016	0.02184377	0.0218438	0.0218438
6004	-86.61395	-87.69693	1.082983	0.02846239	0.0284624	0.0284624
6005	-86.61395	-87.69693	1.082983	0.02846239	0.0284624	0.0284624
6006	-85.72835	-87.19927	1.470917	0.02556828	0.0255683	0.0255683
6007	-86.94661	-87.8974	0.9507942	0.02944856	0.0294486	0.0294486
6008	-86.94661	-87.8974	0.9507942	0.02944856	0.0294486	0.0294486
6009	-86.94661	-87.8974	0.9507942	0.02944856	0.0294486	0.0294486
6010	-85.41291	-87.04214	1.629231	0.0243872	0.0243872	0.0243872
6011	-84.59312	-87.54411	2.950989	0.01452648	0.0145265	0.0145265
6012	-84.59312	-87.54411	2.950989	0.01452648	0.0145265	0.0145265
6013	-84.59312	-87.54411	2.950989	0.01452648	0.0145265	0.0145265
6014	-84.59312	-87.54411	2.950989	0.01452648	0.0145265	0.0145265
6015	-84.59312	-87.54411	2.950989	0.01452648	0.0145265	0.0145265
6016	-84.39385	-87.106	2.712151	0.01630829	0.0163083	0.0163083
6017	-84.56592	-86.7734	2.207481	0.02007329	0.0200733	0.0200733
6018	-84.72932	-87.76931	3.039995	0.01386247	0.0138625	0.0138625
6019	-84.76957	-87.83191	3.062342	0.01369576	0.0136958	0.0136958
6020	-84.4487	-87.25865	2.809946	0.01557871	0.0155787	0.0155787
6021	-84.4487	-87.25865	2.809946	0.01557871	0.0155787	0.0155787
6022	-84.4487	-87.25865	2.809946	0.01557871	0.0155787	0.0155787
6023	-84.71311	-86.78567	2.072557	0.02107986	0.0210799	0.0210799
6024	-84.71311	-86.78567	2.072557	0.02107986	0.0210799	0.0210799
6025	-84.6552	-87.64982	2.99462	0.01420098	0.014201	0.014201
6026	-84.60133	-86.77317	2.171839	0.02033918	0.0203392	0.0203392
6027	-84.60133	-86.77317	2.171839	0.02033918	0.0203392	0.0203392
6028	-84.37407	-87.01086	2.636781	0.01687057	0.0168706	0.0168706
6029	-84.4154	-86.82913	2.41373	0.0185346	0.0185346	0.0185346
6030	-84.4154	-86.82913	2.41373	0.0185346	0.0185346	0.0185346
6031	-84.4154	-86.82913	2.41373	0.0185346	0.0185346	0.0185346
6032	-84.4154	-86.82913	2.41373	0.0185346	0.0185346	0.0185346
6033	-84.4154	-86.82913	2.41373	0.0185346	0.0185346	0.0185346
6034	-84.54506	-87.45721	2.912151	0.01481623	0.0148162	0.0148162
6035	-84.54506	-87.45721	2.912151	0.01481623	0.0148162	0.0148162
6036	-84.54506	-87.45721	2.912151	0.01481623	0.0148162	0.0148162
6037	-85.4568	-87.06306	1.606258	0.0245586	0.0245586	0.0245586
6038	-84.61193	-87.5768	2.964873	0.01442291	0.0144229	0.0144229
6039	-84.61193	-87.5768	2.964873	0.01442291	0.0144229	0.0144229
6040	-84.42463	-86.82025	2.395617	0.01866973	0.0186697	0.0186697
6041	-84.42463	-86.82025	2.395617	0.01866973	0.0186697	0.0186697
6042	-84.42463	-86.82025	2.395617	0.01866973	0.0186697	0.0186697
6043	-84.42463	-86.82025	2.395617	0.01866973	0.0186697	0.0186697
6044	-85.19279	-86.94317	1.750381	0.02348339	0.0234834	0.0234834
6045	-84.38221	-87.05886	2.67665	0.01657314	0.0165731	0.0165731
6046	-84.38221	-87.05886	2.67665	0.01657314	0.0165731	0.0165731
6047	-84.38221	-87.05886	2.67665	0.01657314	0.0165731	0.0165731
6048	-84.38221	-87.05886	2.67665	0.01657314	0.0165731	0.0165731
6049	-84.47494	-87.31754	2.842603	0.01533508	0.0153351	0.0153351
6050	-85.71976	-89.11527	3.395505	0.01121026	0.0112103	0.0112103
6051	-84.68883	-87.70481	3.015972	0.01404169	0.0140417	0.0140417
6052	-85.18332	-88.42197	3.238651	0.01238044	0.0123804	0.0123804
6053	-85.18332	-88.42197	3.238651	0.01238044	0.0123804	0.0123804
6054	-84.39193	-86.86222	2.470298	0.01811259	0.0181126	0.0181126
6055	-84.77535	-87.8408	3.065444	0.01367262	0.0136726	0.0136726
6056	-84.70597	-86.78441	2.078445	0.02103593	0.0210359	0.0210359
6057	-84.73128	-86.7891	2.057825	0.02118977	0.0211898	0.0211898
6058	-84.37492	-87.01737	2.642448	0.0168283	0.0168283	0.0168283
6059	-85.40101	-87.03653	1.63552	0.02434029	0.0243403	0.0243403
6060	-85.14768	-86.92434	1.776664	0.02328732	0.0232873	0.0232873
6061	-85.14768	-86.92434	1.776664	0.02328732	0.0232873	0.0232873
6062	-85.14768	-86.92434	1.776664	0.02328732	0.0232873	0.0232873
6063	-91.88833	-91.19611	-0.6922176	0.04170593	0.0417059	0.0417059
6064	-85.8468	-89.27304	3.426243	0.01098094	0.0109809	0.0109809
6065	-85.8468	-89.27304	3.426243	0.01098094	0.0109809	0.0109809
6066	-85.8468	-89.27304	3.426243	0.01098094	0.0109809	0.0109809
6067	-84.44025	-87.23843	2.798174	0.01566653	0.0156665	0.0156665
6068	-84.7424	-86.79136	2.048955	0.02125594	0.0212559	0.0212559
6069	-84.40672	-86.83916	2.432445	0.01839499	0.018395	0.018395
6070	-84.39431	-86.8578	2.46349	0.01816338	0.0181634	0.0181634
6071	-84.82323	-86.81078	1.987555	0.021714	0.021714	0.021714
6072	-85.53561	-87.10145	1.56584	0.02486013	0.0248601	0.0248601
6073	-85.53561	-87.10145	1.56584	0.02486013	0.0248601	0.0248601
6074	-85.92884	-87.30591	1.377073	0.02626838	0.0262684	0.0262684
6075	-85.92884	-87.30591	1.377073	0.02626838	0.0262684	0.0262684
6076	-85.86332	-87.27058	1.407255	0.02604322	0.0260432	0.0260432
6077	-84.38116	-87.05381	2.672647	0.016603	0.016603	0.016603
6078	-84.38116	-87.05381	2.672647	0.016603	0.016603	0.016603
6079	-86.68988	-87.74219	1.052309	0.02869122	0.0286912	0.0286912
6080	-85.61322	-87.14021	1.526992	0.02514994	0.0251499	0.0251499
6081	-85.77089	-87.22151	1.450625	0.02571967	0.0257197	0.0257197
6082	-84.38767	-87.08259	2.694914	0.01643689	0.0164369	0.0164369
6083	-85.09612	-88.30334	3.207221	0.01261491	0.0126149	0.0126149
6084	-85.62061	-88.99074	3.370124	0.01139961	0.0113996	0.0113996
6085	-85.62061	-88.99074	3.370124	0.01139961	0.0113996	0.0113996
6086	-85.52464	-87.09604	1.571409	0.02481858	0.0248186	0.0248186
6087	-84.47066	-86.79221	2.321554	0.01922226	0.0192223	0.0192223
6088	-84.47066	-86.79221	2.321554	0.01922226	0.0192223	0.0192223
6089	-84.96095	-88.11438	3.15343	0.01301622	0.0130162	0.0130162
6090	-86.54506	-90.1136	3.568545	0.00991933	0.00991933	0.00991933
6091	-84.94108	-88.08598	3.144898	0.01307986	0.0130799	0.0130799
6092	-84.96452	-86.85463	1.89011	0.02244097	0.022441	0.022441
6093	-84.87286	-86.82494	1.952081	0.02197865	0.0219786	0.0219786
6094	-85.40168	-87.03684	1.635165	0.02434294	0.0243429	0.0243429
6095	-85.40168	-87.03684	1.635165	0.02434294	0.0243429	0.0243429
6096	-85.40168	-87.03684	1.635165	0.02434294	0.0243429	0.0243429
6097	-84.8406	-87.93932	3.098718	0.01342438	0.0134244	0.0134244
6098	-86.17926	-89.67811	3.498855	0.01043923	0.0104392	0.0104392
6099	-84.83519	-86.81405	1.978867	0.02177881	0.0217788	0.0217788
6100	-84.71316	-87.74376	3.030605	0.01393252	0.0139325	0.0139325
6101	-85.4252	-88.74105	3.315855	0.01180447	0.0118045	0.0118045
6102	-85.52043	-87.09398	1.573548	0.02480262	0.0248026	0.0248026
6103	-84.47847	-86.78919	2.310724	0.01930306	0.0193031	0.0193031
6104	-84.4183	-86.82616	2.407865	0.01857835	0.0185784	0.0185784
6105	-84.4183	-86.82616	2.407865	0.01857835	0.0185784	0.0185784
6106	-84.74724	-87.79736	3.05012	0.01378694	0.0137869	0.0137869
6107	-84.48297	-87.33466	2.851681	0.01526735	0.0152673	0.0152673
6108	-84.5475	-86.77465	2.227147	0.01992657	0.0199266	0.0199266
6109	-84.38605	-86.87492	2.488874	0.017974	0.017974	0.017974
6110	-84.905	-86.83487	1.929871	0.02214434	0.0221443	0.0221443
6111	-85.0349	-86.87999	1.845091	0.02277683	0.0227768	0.0227768
6112	-85.11072	-88.32337	3.212643	0.01257446	0.0125745	0.0125745
6113	-85.17942	-86.93753	1.758115	0.02342569	0.0234257	0.0234257
6114	-85.36087	-87.0178	1.656933	0.02418054	0.0241805	0.0241805
6115	-84.62104	-87.59241	2.971374	0.01437441	0.0143744	0.0143744
6116	-84.62104	-87.59241	2.971374	0.01437441	0.0143744	0.0143744
6117	-85.18598	-88.42555	3.239575	0.01237355	0.0123735	0.0123735
6118	-85.18598	-88.42555	3.239575	0.01237355	0.0123735	0.0123735
6119	-84.44798	-86.80342	2.355446	0.01896942	0.0189694	0.0189694
6120	-84.44798	-86.80342	2.355446	0.01896942	0.0189694	0.0189694
6121	-84.65178	-86.77672	2.124943	0.02068905	0.020689	0.020689
6122	-84.7113	-86.78535	2.074049	0.02106873	0.0210687	0.0210687
6123	-84.97668	-88.13674	3.160057	0.01296677	0.0129668	0.0129668
6124	-84.45145	-87.26506	2.813615	0.01555134	0.0155513	0.0155513
6125	-85.70123	-87.1852	1.483969	0.0254709	0.0254709	0.0254709
6126	-86.13045	-87.41722	1.286773	0.02694205	0.026942	0.026942
6127	-84.37561	-86.91011	2.534496	0.01763365	0.0176336	0.0176336
6128	-84.37561	-86.91011	2.534496	0.01763365	0.0176336	0.0176336
6129	-84.3709	-86.9644	2.593503	0.01719344	0.0171934	0.0171934
6130	-84.3709	-86.9644	2.593503	0.01719344	0.0171934	0.0171934
6131	-84.77949	-86.79965	2.020157	0.02147078	0.0214708	0.0214708
6132	-84.37122	-86.97706	2.605844	0.01710137	0.0171014	0.0171014
6133	-84.70389	-87.72899	3.025103	0.01397357	0.0139736	0.0139736
6134	-84.39012	-86.86582	2.475694	0.01807233	0.0180723	0.0180723
6135	-85.83006	-87.25281	1.422753	0.0259276	0.0259276	0.0259276
6136	-85.01303	-86.8719	1.858866	0.02267406	0.0226741	0.0226741
6137	-85.71769	-89.11268	3.39499	0.0112141	0.0112141	0.0112141
6138	-85.71769	-89.11268	3.39499	0.0112141	0.0112141	0.0112141
6139	-85.96154	-87.32371	1.362168	0.02637958	0.0263796	0.0263796
6140	-85.56371	-87.11538	1.551671	0.02496583	0.0249658	0.0249658
6141	-84.39649	-86.85404	2.457546	0.01820772	0.0182077	0.0182077
6142	-84.39649	-86.85404	2.457546	0.01820772	0.0182077	0.0182077
6143	-84.72411	-87.76111	3.036996	0.01388484	0.0138848	0.0138848
6144	-84.82612	-86.81156	1.985444	0.02172975	0.0217297	0.0217297
6145	-84.82612	-86.81156	1.985444	0.02172975	0.0217297	0.0217297
6146	-84.47665	-86.78986	2.313215	0.01928447	0.0192845	0.0192845
6147	-84.47665	-86.78986	2.313215	0.01928447	0.0192845	0.0192845
6148	-84.85794	-86.82053	1.962589	0.02190025	0.0219003	0.0219003
6149	-84.85794	-86.82053	1.962589	0.02190025	0.0219003	0.0219003
6150	-84.51995	-87.40938	2.889431	0.01498573	0.0149857	0.0149857
6151	-84.38948	-86.86716	2.477684	0.01805748	0.0180575	0.0180575
6152	-84.38948	-86.86716	2.477684	0.01805748	0.0180575	0.0180575
6153	-84.61573	-86.77377	2.158034	0.02044217	0.0204422	0.0204422
6154	-84.61573	-86.77377	2.158034	0.02044217	0.0204422	0.0204422
6155	-84.47559	-86.79026	2.31467	0.01927362	0.0192736	0.0192736
6156	-84.51442	-86.77933	2.264913	0.01964482	0.0196448	0.0196448
6157	-84.48132	-86.78818	2.306853	0.01933193	0.0193319	0.0193319
6158	-84.48132	-86.78818	2.306853	0.01933193	0.0193319	0.0193319
6159	-84.48132	-86.78818	2.306853	0.01933193	0.0193319	0.0193319
6160	-84.95517	-88.10613	3.150964	0.01303461	0.0130346	0.0130346
6161	-84.37667	-87.02914	2.652472	0.01675351	0.0167535	0.0167535
6162	-84.79883	-86.8044	2.005568	0.02157961	0.0215796	0.0215796
6163	-84.79883	-86.8044	2.005568	0.02157961	0.0215796	0.0215796
6164	-84.79883	-86.8044	2.005568	0.02157961	0.0215796	0.0215796
6165	-84.6835	-87.69617	3.012674	0.0140663	0.0140663	0.0140663
6166	-84.57945	-87.51992	2.940472	0.01460494	0.0146049	0.0146049
6167	-86.33483	-89.86446	3.529627	0.01020966	0.0102097	0.0102097
6168	-86.57378	-87.67312	1.099342	0.02834034	0.0283403	0.0283403
6169	-85.04726	-88.23582	3.188558	0.01275415	0.0127541	0.0127541
6170	-85.32584	-87.00172	1.675886	0.02403915	0.0240391	0.0240391
6171	-84.61591	-86.77378	2.157866	0.02044343	0.0204434	0.0204434
6172	-84.37155	-86.98359	2.612037	0.01705517	0.0170552	0.0170552
6173	-84.50402	-87.37791	2.87389	0.01510166	0.0151017	0.0151017
6174	-84.50402	-87.37791	2.87389	0.01510166	0.0151017	0.0151017
6175	-84.9955	-86.86555	1.870049	0.02259063	0.0225906	0.0225906
6176	-84.5779	-87.51715	2.939252	0.01461405	0.014614	0.014614
6177	-86.85612	-87.84233	0.9862086	0.02918435	0.0291844	0.0291844
6178	-84.48025	-87.3289	2.848646	0.01529	0.01529	0.01529
6179	-84.96832	-86.85595	1.887626	0.0224595	0.0224595	0.0224595
6180	-84.37124	-86.94708	2.575837	0.01732524	0.0173252	0.0173252
6181	-85.43237	-88.75033	3.317961	0.01178876	0.0117888	0.0117888
6182	-84.64307	-86.77583	2.132761	0.02063072	0.0206307	0.0206307
6183	-84.49002	-87.34937	2.859351	0.01521013	0.0152101	0.0152101
6184	-84.49002	-87.34937	2.859351	0.01521013	0.0152101	0.0152101
6185	-84.47635	-87.32057	2.84422	0.01532302	0.015323	0.015323
6186	-84.39532	-87.11121	2.715885	0.01628043	0.0162804	0.0162804
6187	-84.8288	-86.81229	1.983497	0.02174427	0.0217443	0.0217443
6188	-84.82052	-87.90931	3.088789	0.01349846	0.0134985	0.0134985
6189	-84.82052	-87.90931	3.088789	0.01349846	0.0134985	0.0134985
6190	-84.82052	-87.90931	3.088789	0.01349846	0.0134985	0.0134985
6191	-84.82052	-87.90931	3.088789	0.01349846	0.0134985	0.0134985
6192	-85.68736	-89.07472	3.387355	0.01127106	0.0112711	0.0112711
6193	-85.85769	-89.28649	3.428794	0.01096192	0.0109619	0.0109619
6194	-84.38699	-87.0798	2.692812	0.01645257	0.0164526	0.0164526
6195	-84.38699	-87.0798	2.692812	0.01645257	0.0164526	0.0164526
6196	-84.38699	-87.0798	2.692812	0.01645257	0.0164526	0.0164526
6197	-84.37096	-86.96856	2.5976	0.01716287	0.0171629	0.0171629
6198	-84.37096	-86.96856	2.5976	0.01716287	0.0171629	0.0171629
6199	-84.37096	-86.96856	2.5976	0.01716287	0.0171629	0.0171629
6200	-84.75272	-87.80588	3.053157	0.01376428	0.0137643	0.0137643
6201	-87.85535	-91.61813	3.762778	0.008470292	0.00847029	0.00847029
6202	-84.71058	-87.73966	3.029082	0.01394389	0.0139439	0.0139439
6203	-84.71058	-87.73966	3.029082	0.01394389	0.0139439	0.0139439
6204	-84.71058	-87.73966	3.029082	0.01394389	0.0139439	0.0139439
6205	-84.71058	-87.73966	3.029082	0.01394389	0.0139439	0.0139439
6206	-84.61569	-86.77377	2.158074	0.02044188	0.0204419	0.0204419
6207	-84.61569	-86.77377	2.158074	0.02044188	0.0204419	0.0204419
6208	-85.09468	-86.90298	1.808299	0.02305131	0.0230513	0.0230513
6209	-84.96532	-88.12061	3.155282	0.0130024	0.0130024	0.0130024
